,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
6033,10.19,609,358,199.959,1312.5
6034,9.38,532,303,199.996,956.4
6035,1.29,145,385,210.0,1.6
6036,1.44,205,416,210.0,1.6
6037,9.74,610,344,201.249,1072.6
6038,6.62,519,400,200.703,822.3
6039,5.18,211,277,210.0,314.7
6040,9.81,610,346,199.655,1192.0
6041,12.97,610,383,200.266,887.5
6042,11.08,610,332,199.806,1204.1
6043,17.63,457,391,199.609,1356.5
6044,0.78,97,395,210.0,1.6
6045,9.01,475,310,199.943,1059.2
6046,9.32,544,426,200.967,1082.5
6047,1.53,127,399,210.0,122.9
6048,0.76,182,353,209.93,1.6
6049,9.18,610,432,201.367,901.6
6050,14.53,205,337,209.391,188.7
6051,2.33,107,258,209.478,358.4
6052,2.36,89,379,209.715,96.5
6053,5.23,447,325,199.718,857.6
6054,4.34,104,368,210.0,81.6
6055,11.17,610,392,201.345,860.9
6056,6.33,468,309,210.0,133.5
6057,0.76,131,382,209.699,1.6
6058,8.84,490,370,201.477,855.8
6059,19.04,421,379,201.554,1177.0
6060,8.58,481,307,200.119,1116.9
6061,2.06,323,292,210.0,199.0
6062,0.76,207,357,209.567,1.6
6063,13.5,322,281,209.429,337.6
6064,17.79,437,380,199.781,789.9
6065,11.32,167,386,210.0,245.8
6066,0.76,152,364,209.816,68.1
6067,11.11,470,298,200.928,663.6
6068,6.31,230,360,209.051,116.6
6069,5.57,435,294,203.534,124.9
6070,4.6,186,306,210.0,261.4
6071,7.63,580,317,200.876,1007.4
6072,0.76,174,310,209.821,1.6
6073,22.24,448,303,199.006,1611.2
6074,6.78,517,266,210.0,1219.5
6075,11.18,610,434,200.388,1310.4
6076,8.12,572,388,199.899,1511.7
6077,10.42,610,340,200.979,885.3
6078,1.35,144,359,210.0,1.6
6079,5.02,359,276,208.929,318.3
6080,9.95,180,348,210.0,303.8
6081,13.71,610,374,199.503,1501.9
6082,0.76,196,363,210.0,1.6
6083,3.26,129,286,210.0,1.6
6084,8.47,247,262,209.822,224.6
6085,3.37,376,434,200.997,275.4
6086,5.91,484,315,200.058,1892.7
6087,9.94,516,395,200.848,1370.7
6088,10.68,370,293,208.632,515.4
6089,5.4,111,304,210.0,47.4
6090,4.67,104,394,209.832,101.2
6091,5.31,532,326,199.911,1763.2
6092,5.35,89,340,210.0,144.1
6093,8.2,524,321,199.216,1612.0
6094,8.28,246,295,209.598,148.6
6095,2.39,156,401,209.763,55.6
6096,11.07,491,434,201.452,998.7
6097,6.45,305,295,209.216,301.3
6098,13.77,610,374,201.512,1064.6
6099,0.84,227,381,210.0,1.6
6100,9.65,513,316,201.248,1317.4
6101,7.27,503,332,200.279,343.4
6102,3.17,89,299,210.0,1.6
6103,16.1,453,313,210.0,332.0
6104,4.79,170,396,210.0,290.5
6105,12.2,175,352,210.0,155.1
6106,16.36,457,288,199.696,1323.8
6107,6.68,481,370,210.0,70.2
6108,3.73,165,267,210.0,219.8
6109,3.58,254,364,210.0,189.7
6110,4.95,131,381,210.0,124.7
6111,3.08,283,392,209.982,21.7
6112,16.07,467,323,199.422,1189.2
6113,11.82,610,434,200.911,964.6
6114,12.88,610,347,199.543,1356.3
6115,6.73,504,323,200.032,852.6
6116,3.71,218,306,209.731,188.8
6117,13.4,610,391,200.441,1399.7
6118,3.57,149,299,209.948,158.6
6119,1.35,133,387,209.56,136.3
6120,10.88,141,381,209.361,168.9
6121,11.13,554,333,200.817,1079.8
6122,1.15,89,381,210.0,1.6
6123,5.38,127,367,210.0,36.1
6124,14.34,610,367,202.074,1059.9
6125,2.41,138,379,210.0,109.3
6126,2.81,209,396,210.0,94.7
6127,26.6,602,350,201.398,1247.3
6128,0.76,153,372,210.0,1.6
6129,2.28,256,363,209.89,88.4
6130,6.46,412,374,199.185,323.7
6131,7.67,186,380,210.0,74.5
6132,11.54,588,363,200.913,580.3
6133,11.07,347,353,205.181,162.1
6134,5.31,176,273,209.995,163.2
6135,0.76,178,383,209.957,1.6
6136,14.23,610,351,200.885,970.0
6137,6.85,590,344,199.903,1343.7
6138,7.96,566,434,200.611,1291.6
6139,7.49,433,393,210.0,1241.9
6140,12.01,610,416,200.464,1095.2
6141,7.33,103,351,209.087,223.7
6142,6.33,93,371,209.728,190.0
6143,4.41,499,384,200.297,1152.4
6144,1.03,260,382,210.0,1.6
6145,5.08,210,345,210.0,210.5
6146,4.18,443,337,210.0,1.6
6147,10.86,570,428,201.324,1078.7
6148,4.86,193,355,210.0,1.6
6149,1.8,181,356,210.0,91.3
6150,9.17,162,290,209.935,253.7
6151,0.76,149,286,210.0,1.6
6152,11.35,610,374,199.7,1383.9
6153,2.19,137,372,210.0,1.6
6154,0.76,166,399,210.0,1.6
6155,9.2,484,368,205.412,243.2
6156,7.01,158,283,209.61,129.3
6157,0.76,166,410,210.0,1.6
6158,23.18,519,306,200.758,1179.3
6159,3.64,89,350,210.0,40.8
6160,0.76,186,295,209.812,1.6
6161,13.84,610,388,200.705,861.3
6162,6.03,528,307,209.803,224.0
6163,13.44,424,333,205.473,342.6
6164,8.5,588,321,200.059,1390.5
6165,0.76,201,262,209.992,108.8
6166,7.46,437,300,200.784,152.2
6167,2.45,137,396,210.0,93.3
6168,1.19,171,359,210.0,1.6
6169,2.28,112,372,209.811,1.6
6170,4.81,399,291,210.0,392.7
6171,3.19,206,370,210.0,121.0
6172,8.25,550,398,208.125,902.9
6173,6.93,389,374,200.035,1117.0
6174,7.88,517,294,198.943,1181.1
6175,22.63,498,315,199.92,1072.7
6176,5.1,123,370,209.962,195.3
6177,8.13,528,336,201.59,127.0
6178,8.44,526,306,201.045,1355.8
6179,12.64,610,434,201.723,401.7
6180,9.02,154,372,210.0,14.9
6181,10.78,447,391,199.878,669.2
6182,1.46,89,274,210.0,1.6
6183,6.24,229,344,209.36,86.9
6184,3.03,222,272,210.0,1.6
6185,5.78,494,371,210.0,155.0
6186,8.97,610,330,199.743,1217.5
6187,6.69,449,314,210.0,274.9
6188,4.65,194,322,210.0,1.6
6189,11.1,550,347,200.746,1497.8
6190,9.99,396,275,209.552,172.3
6191,15.07,101,366,209.886,272.3
6192,2.42,147,339,209.975,49.5
6193,5.57,487,401,201.441,276.6
6194,4.92,199,366,210.0,119.3
6195,5.5,476,305,210.0,7.9
6196,7.16,427,315,209.836,66.3
6197,7.51,170,374,210.0,319.3
6198,0.76,222,385,209.142,89.3
6199,13.41,610,352,202.834,898.8
6200,16.04,484,279,199.986,415.8
6201,6.39,488,348,201.079,1319.1
6202,6.32,472,334,199.975,1079.0
6203,6.01,474,307,206.72,338.4
6204,8.08,402,281,210.0,767.5
6205,6.83,163,369,210.0,1.6
6206,9.95,546,313,199.981,1268.2
6207,8.15,484,336,209.759,194.7
6208,7.38,177,357,209.459,255.3
6209,5.98,457,385,200.096,979.0
6210,0.76,202,281,209.379,9.3
6211,0.77,317,267,210.0,380.5
6212,23.33,512,327,200.595,1596.7
6213,0.76,146,363,210.0,1.6
6214,6.15,419,294,201.074,1010.6
6215,19.92,515,316,199.462,1569.1
6216,1.84,125,253,210.0,306.1
6217,3.67,93,391,210.0,56.0
6218,4.64,514,399,209.628,1397.1
6219,1.46,134,303,210.0,111.6
6220,4.53,407,282,209.789,295.4
6221,6.98,488,316,199.905,1309.4
6222,8.97,498,307,209.802,312.7
6223,9.02,496,381,200.572,1219.7
6224,6.82,473,298,198.943,1470.3
6225,8.37,531,330,200.329,1344.2
6226,7.05,480,424,202.214,617.8
6227,3.71,161,403,209.919,58.3
6228,9.74,584,332,200.607,749.1
6229,9.17,427,415,199.764,1285.2
6230,2.27,239,299,210.0,1.6
6231,3.53,453,298,210.0,466.7
6232,3.86,213,328,210.0,86.3
6233,4.83,410,366,199.605,307.9
6234,13.14,610,371,202.006,1014.9
6235,10.26,540,316,199.611,1730.7
6236,13.52,89,291,209.636,121.0
6237,4.58,468,322,210.0,4.3
6238,9.22,185,281,210.0,214.9
6239,3.42,352,373,209.816,292.3
6240,23.65,439,290,200.771,1330.2
6241,6.2,105,310,209.32,274.2
6242,11.15,601,434,202.094,819.1
6243,0.76,139,317,210.0,1.6
6244,3.48,400,327,209.232,40.5
6245,2.43,148,378,210.0,294.6
6246,18.34,379,334,198.943,1171.6
6247,4.94,133,278,210.0,1.6
6248,3.37,438,378,210.0,914.7
6249,7.59,206,385,210.0,33.3
6250,4.54,386,404,208.047,237.0
6251,0.76,234,374,210.0,1.6
6252,8.84,413,380,210.0,1322.9
6253,1.47,202,337,209.932,1.6
6254,2.27,196,371,210.0,1.6
6255,6.02,402,299,209.991,543.3
6256,3.21,137,378,209.941,332.1
6257,0.76,192,411,210.0,1.6
6258,8.8,574,339,199.7,1112.3
6259,5.55,553,417,200.482,142.5
6260,5.63,251,294,210.0,91.1
6261,3.88,89,300,210.0,177.7
6262,12.03,610,434,201.756,615.8
6263,21.09,501,389,200.392,740.0
6264,8.97,488,413,199.724,1059.8
6265,1.06,153,369,209.656,22.5
6266,0.76,135,376,210.0,1.6
6267,4.53,163,288,209.791,76.4
6268,8.55,459,305,209.825,1184.7
6269,6.99,176,377,209.721,1.6
6270,8.47,340,419,210.0,1435.4
6271,2.43,184,392,209.724,264.5
6272,11.82,404,323,199.832,1026.4
6273,10.14,514,391,201.893,806.2
6274,10.55,520,391,200.569,1083.3
6275,4.86,585,388,210.0,124.2
6276,4.73,89,328,210.0,20.2
6277,9.31,552,356,201.538,1016.7
6278,17.26,161,291,210.0,290.6
6279,2.98,212,411,209.626,117.0
6280,12.19,585,371,199.935,1113.5
6281,0.76,128,379,209.743,187.3
6282,22.12,184,357,210.0,173.8
6283,5.83,518,399,199.225,1119.0
6284,0.76,99,352,210.0,1.6
6285,0.76,97,295,209.56,1.6
6286,5.09,481,388,200.438,160.9
6287,10.1,562,331,201.387,666.9
6288,12.39,383,297,200.834,1025.3
6289,6.57,504,335,208.564,1267.0
6290,9.52,436,326,200.761,1336.2
6291,13.7,391,305,199.066,1734.4
6292,15.89,166,370,209.454,492.2
6293,0.76,207,410,209.833,1.6
6294,13.43,610,380,201.157,999.6
6295,8.99,598,416,200.997,1794.3
6296,0.76,176,402,209.817,120.9
6297,5.92,476,371,205.604,1530.1
6298,8.33,508,408,200.147,1056.1
6299,3.76,237,374,210.0,1.6
6300,4.39,96,271,209.205,1.6
6301,0.76,109,371,210.0,1.6
6302,3.74,228,360,209.85,2.3
6303,11.15,141,281,209.871,240.9
6304,8.08,525,399,200.938,558.5
6305,1.26,92,277,209.642,1.6
6306,7.24,514,300,201.088,1578.2
6307,4.37,138,415,210.0,1.6
6308,13.52,610,434,201.068,797.8
6309,10.66,397,283,199.609,360.4
6310,4.5,160,400,210.0,80.7
6311,0.76,191,332,210.0,1.6
6312,12.31,610,361,200.244,1564.0
6313,14.19,158,277,210.0,519.9
6314,4.37,120,402,210.0,58.6
6315,9.19,512,347,200.572,627.1
6316,12.98,610,434,201.538,646.2
6317,7.12,118,286,209.815,85.7
6318,10.91,610,405,201.9,1054.9
6319,0.76,160,366,209.451,78.8
6320,11.04,547,344,200.585,564.0
6321,11.06,610,346,201.214,1031.0
6322,6.3,543,315,201.322,927.9
6323,6.82,228,368,210.0,1.6
6324,10.65,524,302,201.286,1121.1
6325,14.75,411,303,199.93,223.9
6326,14.37,610,434,202.072,1417.7
6327,9.48,504,333,200.91,1185.5
6328,1.34,162,356,209.496,277.7
6329,0.76,89,359,210.0,1.6
6330,2.18,127,396,209.84,1.6
6331,10.97,610,434,201.824,884.0
6332,0.76,259,395,210.0,1.6
6333,6.59,482,305,200.849,900.4
6334,3.89,363,288,210.0,57.5
6335,3.77,199,297,210.0,1.6
6336,2.27,182,282,210.0,141.5
6337,11.61,604,343,200.746,1565.3
6338,10.01,544,381,201.702,871.6
6339,11.58,599,328,200.332,1637.2
6340,0.76,337,389,210.0,1.6
6341,11.59,468,305,199.224,1542.5
6342,7.46,472,314,199.773,1228.5
6343,0.79,118,391,210.0,1.6
6344,9.04,521,299,200.813,1639.2
6345,0.76,217,334,209.346,126.9
6346,2.89,396,332,209.78,457.9
6347,8.15,205,343,209.405,116.6
6348,10.4,484,361,199.668,1354.9
6349,13.92,151,290,200.248,265.1
6350,4.12,99,384,210.0,1.6
6351,0.76,154,352,210.0,1.6
6352,17.51,430,375,199.998,295.0
6353,10.99,606,426,201.046,1191.7
6354,4.9,207,380,209.298,122.5
6355,4.09,396,289,200.439,279.3
6356,17.36,235,290,200.183,1191.4
6357,5.12,89,363,210.0,218.8
6358,6.11,369,313,210.0,746.1
6359,11.62,610,366,199.54,1322.2
6360,9.37,455,381,200.565,1213.1
6361,7.37,434,397,210.0,149.4
6362,13.28,352,367,209.543,226.7
6363,4.47,120,283,209.859,8.6
6364,9.18,573,321,200.17,1237.8
6365,18.23,390,283,199.926,196.7
6366,10.58,521,404,200.882,1202.9
6367,3.8,142,372,210.0,147.6
6368,0.81,137,381,209.219,60.8
6369,7.01,439,399,199.808,465.1
6370,2.49,425,377,209.538,112.7
6371,7.42,401,401,200.624,276.9
6372,3.6,241,289,210.0,1.6
6373,3.14,89,359,210.0,1.6
6374,0.76,178,397,210.0,210.3
6375,9.36,610,348,201.404,1017.8
6376,14.74,442,286,210.0,1.6
6377,5.79,188,375,210.0,114.4
6378,5.83,209,362,210.0,235.1
6379,10.1,517,393,200.857,1110.1
6380,1.76,153,384,209.219,1.6
6381,3.43,445,400,209.726,264.0
6382,12.31,610,334,200.213,1219.9
6383,12.11,610,332,200.661,725.9
6384,3.36,434,382,201.161,145.4
6385,0.76,91,374,210.0,1.6
6386,3.29,103,380,209.955,1.6
6387,7.5,508,392,210.0,212.3
6388,0.76,162,356,210.0,1.6
6389,25.07,541,295,199.89,1490.0
6390,13.28,154,261,209.893,124.7
6391,1.87,89,295,209.757,109.6
6392,7.95,500,307,200.176,421.8
6393,0.76,102,361,210.0,1.6
6394,10.65,505,309,201.929,1229.3
6395,11.09,610,350,199.837,938.5
6396,5.03,189,372,210.0,46.0
6397,8.48,435,372,208.678,155.4
6398,10.36,161,327,210.0,102.9
6399,12.51,346,288,209.566,1443.6
6400,9.8,573,327,199.908,1338.3
6401,5.24,168,304,210.0,129.2
6402,0.76,156,359,210.0,1.6
6403,6.13,539,409,210.0,1141.1
6404,10.9,89,372,209.819,191.9
6405,2.86,117,295,210.0,74.9
6406,1.31,136,284,209.349,257.3
6407,0.76,217,355,210.0,4.9
6408,6.26,146,378,209.107,274.6
6409,11.51,610,357,200.011,1382.3
6410,10.78,546,413,201.198,1137.1
6411,5.03,231,353,209.676,341.4
6412,7.6,425,320,200.838,624.1
6413,1.04,163,402,210.0,106.4
6414,8.13,507,428,199.728,1433.6
6415,4.55,224,382,210.0,224.5
6416,10.24,140,286,209.358,397.2
6417,5.17,507,319,199.823,1677.0
6418,11.77,610,374,200.195,1616.5
6419,8.44,500,395,210.0,1085.8
6420,4.51,136,368,210.0,185.6
6421,11.72,524,327,200.416,1074.1
6422,6.5,374,279,209.529,320.5
6423,9.25,513,321,198.992,1328.7
6424,1.73,140,332,210.0,178.7
6425,13.42,610,325,201.641,1626.3
6426,9.0,170,297,210.0,272.5
6427,0.76,129,344,209.995,1.6
6428,11.43,561,401,200.48,1116.9
6429,6.54,436,314,200.178,1745.1
6430,0.76,174,368,209.332,105.2
6431,6.49,529,394,200.563,164.0
6432,18.15,489,305,200.185,1797.5
6433,7.59,89,377,209.584,86.0
6434,7.46,159,335,209.613,180.8
6435,3.21,189,392,209.618,1106.8
6436,13.45,610,370,201.739,833.2
6437,0.76,167,384,210.0,1.6
6438,9.0,498,343,200.464,1701.1
6439,11.48,577,430,200.848,1269.2
6440,3.27,179,379,210.0,163.2
6441,0.76,145,382,210.0,1.6
6442,7.97,474,390,209.617,839.4
6443,4.48,484,296,199.241,1111.8
6444,11.01,466,371,199.384,1115.9
6445,4.59,188,330,209.96,97.6
6446,14.63,181,283,206.089,1.6
6447,6.71,89,285,208.864,316.3
6448,0.76,165,401,210.0,1.6
6449,6.24,209,324,210.0,1.6
6450,3.52,128,413,210.0,1.6
6451,5.76,403,422,199.504,178.2
6452,5.11,469,297,209.953,1.6
6453,5.03,465,325,209.788,784.3
6454,6.47,89,259,209.945,36.5
6455,2.69,157,432,210.0,118.2
6456,2.91,110,381,209.948,60.7
6457,14.02,89,364,209.5,426.3
6458,4.5,503,347,204.842,1084.7
6459,6.43,421,372,210.0,366.2
6460,8.33,557,336,202.846,1329.6
6461,12.02,610,333,201.454,911.5
6462,6.08,132,301,210.0,151.6
6463,10.86,609,345,199.97,1653.6
6464,8.05,521,403,210.0,148.4
6465,6.94,392,299,209.826,1.6
6466,6.68,132,274,209.924,232.7
6467,12.07,610,358,202.004,952.8
6468,0.92,138,355,210.0,1.6
6469,12.17,610,330,199.892,1038.1
6470,0.76,104,377,210.0,92.6
6471,5.95,121,387,209.938,799.0
6472,2.16,95,275,209.881,111.1
6473,3.13,132,394,210.0,108.6
6474,2.5,104,274,209.852,208.3
6475,7.95,89,364,209.759,321.1
6476,2.31,147,373,210.0,127.7
6477,6.48,500,331,200.658,1178.4
6478,0.76,118,300,210.0,1.6
6479,5.1,495,393,201.214,1090.8
6480,0.76,89,341,210.0,82.8
6481,9.44,565,334,200.523,1155.2
6482,9.15,532,389,200.13,1101.5
6483,4.58,138,374,209.329,169.9
6484,1.16,123,271,210.0,291.5
6485,8.12,393,279,210.0,474.7
6486,13.49,610,382,201.615,849.8
6487,0.76,186,369,210.0,277.8
6488,13.15,403,291,199.837,1322.8
6489,10.97,610,434,201.116,1148.5
6490,4.01,438,381,210.0,235.0
6491,0.76,176,343,209.245,84.8
6492,7.04,283,388,209.339,193.5
6493,9.07,110,276,209.36,300.2
6494,9.54,553,399,199.381,1139.4
6495,5.22,433,313,210.0,176.2
6496,1.65,140,281,210.0,1.6
6497,10.41,89,286,209.849,51.9
6498,0.76,144,351,210.0,1.6
6499,5.5,203,296,210.0,74.0
6500,2.94,97,360,209.77,79.5
6501,12.92,605,351,199.431,1275.6
6502,8.69,314,385,210.0,943.4
6503,5.92,186,299,206.279,160.8
6504,12.55,405,266,207.788,1643.7
6505,6.98,461,344,201.153,864.1
6506,5.6,475,401,210.0,46.1
6507,11.22,592,395,201.068,847.4
6508,12.03,610,434,200.825,1092.2
6509,3.15,195,387,210.0,1.6
6510,8.05,159,317,202.636,1293.4
6511,13.3,610,381,199.733,596.1
6512,10.6,465,395,199.093,853.1
6513,13.23,610,366,201.355,835.8
6514,13.57,610,434,201.105,1307.5
6515,0.81,176,354,210.0,94.8
6516,0.76,89,275,209.729,59.2
6517,8.45,459,325,200.984,280.3
6518,9.88,610,337,200.007,1363.7
6519,11.04,502,324,201.21,1257.6
6520,3.14,207,416,209.7,228.4
6521,1.53,183,367,209.888,105.4
6522,3.85,437,396,199.91,1286.7
6523,9.99,588,310,201.051,956.9
6524,7.21,104,335,210.0,27.4
6525,3.47,89,293,209.035,224.3
6526,5.38,126,374,209.817,244.8
6527,4.96,155,369,209.587,112.7
6528,11.79,610,334,200.453,855.9
6529,12.24,610,355,199.886,1081.7
6530,1.92,158,334,210.0,1.6
6531,9.28,333,275,210.0,296.0
6532,4.37,133,299,209.612,195.5
6533,2.41,89,349,210.0,1.6
6534,7.0,462,401,204.178,1346.0
6535,1.27,258,386,210.0,1.6
6536,10.5,568,349,200.909,1104.2
6537,10.99,542,358,201.44,137.3
6538,1.31,109,369,210.0,1.6
6539,0.76,144,263,210.0,122.1
6540,7.46,454,399,200.172,1200.6
6541,14.38,610,372,201.491,619.6
6542,7.65,119,271,210.0,164.2
6543,10.64,533,402,200.214,1332.7
6544,13.9,89,309,199.599,188.6
6545,0.76,194,355,210.0,1.6
6546,1.43,89,362,210.0,1.6
6547,4.43,89,330,209.935,329.8
6548,6.62,213,359,209.622,150.9
6549,10.08,424,276,209.524,498.7
6550,2.96,143,283,210.0,142.7
6551,11.08,505,326,201.105,1298.9
6552,5.58,534,343,199.413,1409.0
6553,0.76,89,277,209.094,166.4
6554,3.06,205,281,210.0,253.8
6555,5.26,190,265,210.0,278.5
6556,4.41,438,406,207.973,578.2
6557,6.03,513,313,200.825,487.7
6558,0.76,209,364,209.874,1.6
6559,2.92,89,285,209.207,1.6
6560,5.62,190,380,209.321,1180.7
6561,7.2,567,316,210.0,1192.6
6562,6.05,486,305,204.655,179.3
6563,10.49,437,292,209.377,407.5
6564,17.35,428,297,209.84,1117.0
6565,13.48,610,323,199.826,1292.8
6566,4.64,134,256,209.044,277.3
6567,5.86,452,398,200.056,856.7
6568,1.16,193,345,210.0,1.6
6569,8.87,89,370,210.0,196.9
6570,4.04,580,406,200.268,308.1
6571,7.97,489,311,200.497,1186.5
6572,5.74,583,328,200.801,1236.8
6573,25.34,480,319,201.075,1145.2
6574,3.49,128,408,209.775,35.7
6575,10.94,470,340,200.18,1850.4
6576,11.24,89,354,208.954,112.3
6577,7.21,479,395,210.0,1.6
6578,14.24,610,367,200.357,1128.1
6579,20.59,556,338,200.584,1452.9
6580,9.43,543,400,200.367,1289.9
6581,7.79,210,344,206.289,827.7
6582,1.09,89,308,210.0,169.6
6583,0.76,112,287,210.0,71.8
6584,3.64,242,359,209.739,273.5
6585,0.76,155,370,210.0,93.6
6586,2.89,114,312,209.917,1.6
6587,8.96,555,390,200.991,582.0
6588,21.3,543,343,199.299,1865.1
6589,0.76,296,394,210.0,1.6
6590,3.92,89,324,210.0,1.6
6591,0.76,163,350,210.0,1.6
6592,2.92,218,265,210.0,62.1
6593,2.48,150,401,209.696,72.7
6594,19.02,489,333,201.129,1162.9
6595,8.94,171,344,209.496,137.2
6596,6.19,113,417,210.0,1.6
6597,0.76,193,362,210.0,1.6
6598,0.76,96,343,210.0,205.1
6599,17.2,425,298,200.625,1521.7
6600,10.47,586,363,200.413,992.5
6601,7.34,518,336,204.665,233.9
6602,8.89,479,331,199.461,605.2
6603,11.31,540,326,200.949,767.4
6604,0.91,180,369,209.766,1.6
6605,2.77,120,278,210.0,15.4
6606,9.05,554,427,200.916,1550.9
6607,7.71,251,323,210.0,74.1
6608,11.77,543,343,200.626,1324.4
6609,3.07,128,353,210.0,1.6
6610,5.72,127,353,210.0,183.1
6611,1.66,193,379,209.932,6.9
6612,9.17,182,302,209.198,135.9
6613,11.12,610,358,200.812,968.3
6614,7.39,457,375,200.432,1080.2
6615,3.52,121,291,209.488,192.9
6616,9.35,558,362,200.382,1008.3
6617,9.78,610,351,200.237,1515.2
6618,6.37,251,395,210.0,1.6
6619,0.76,241,384,210.0,1.6
6620,19.35,401,286,199.513,487.2
6621,10.42,377,333,200.108,786.0
6622,12.2,610,420,200.054,1282.7
6623,3.9,89,267,210.0,280.5
6624,9.77,181,376,210.0,67.0
6625,2.98,181,309,210.0,36.7
6626,6.27,553,307,210.0,107.3
6627,0.76,167,370,209.627,134.0
6628,7.23,405,316,200.436,933.0
6629,1.98,143,353,209.337,44.6
6630,0.76,125,280,210.0,1.6
6631,9.61,522,322,200.565,1480.1
6632,0.76,89,269,209.835,133.3
6633,3.8,209,297,209.935,200.1
6634,4.64,493,396,205.303,733.0
6635,3.1,107,379,209.994,34.1
6636,3.85,145,382,209.318,1.6
6637,6.09,123,293,210.0,1.6
6638,6.57,173,407,210.0,183.4
6639,5.17,502,310,209.096,1136.2
6640,9.93,560,402,199.298,1269.9
6641,4.65,191,382,210.0,99.8
6642,5.58,470,323,200.279,304.8
6643,4.1,219,400,210.0,60.6
6644,1.59,153,337,210.0,20.3
6645,3.03,153,401,210.0,1.6
6646,10.96,610,361,200.115,863.6
6647,10.23,530,343,200.81,1305.4
6648,1.15,109,380,209.389,207.3
6649,5.71,585,348,200.683,765.9
6650,13.04,399,315,200.278,620.7
6651,4.81,283,413,210.0,1.6
6652,13.88,610,427,200.778,932.5
6653,0.76,164,357,209.743,61.1
6654,10.61,569,352,200.259,1145.4
6655,1.09,165,282,210.0,85.8
6656,11.98,610,384,199.544,761.9
6657,9.52,499,320,201.46,892.0
6658,3.61,215,409,210.0,100.5
6659,10.41,606,419,201.181,1527.8
6660,8.56,528,385,200.486,821.4
6661,2.56,148,365,210.0,168.2
6662,7.47,529,412,199.56,1244.9
6663,3.62,89,379,210.0,183.7
6664,5.93,427,317,200.564,845.6
6665,8.51,605,418,199.91,1244.3
6666,13.57,595,385,201.046,915.2
6667,7.07,512,320,199.766,893.4
6668,10.29,257,333,201.168,88.7
6669,7.03,460,314,200.535,1698.8
6670,9.25,396,380,209.699,190.4
6671,2.49,379,410,209.78,1.6
6672,9.31,546,434,200.366,846.1
6673,0.76,145,379,210.0,1.6
6674,12.93,610,423,201.911,918.3
6675,0.76,230,276,210.0,1.6
6676,0.76,153,358,210.0,1.6
6677,14.62,492,335,199.798,937.7
6678,11.79,115,249,209.362,168.2
6679,3.56,89,290,208.677,316.0
6680,6.9,222,323,209.793,22.6
6681,1.84,172,282,210.0,8.9
6682,14.73,482,300,200.849,1425.7
6683,11.97,610,345,200.277,1435.8
6684,9.24,572,354,199.511,1074.1
6685,2.57,444,367,200.617,850.2
6686,0.76,183,368,209.895,1.6
6687,19.32,491,306,200.195,937.6
6688,5.92,425,308,200.373,72.2
6689,0.76,220,283,210.0,1.6
6690,0.76,145,279,210.0,94.4
6691,3.8,89,376,209.88,346.3
6692,8.78,226,375,210.0,1.6
6693,5.53,157,398,209.764,96.6
6694,10.48,477,328,199.839,1194.5
6695,6.18,476,290,210.0,441.2
6696,11.62,610,429,200.403,893.2
6697,12.84,523,339,201.922,1543.6
6698,0.9,181,305,210.0,1.6
6699,3.78,127,382,210.0,160.3
6700,7.7,463,344,210.0,666.7
6701,9.28,531,416,199.186,1117.0
6702,6.74,483,300,199.586,1364.6
6703,6.64,380,286,210.0,377.6
6704,9.9,544,434,200.927,735.9
6705,8.56,476,338,199.823,1273.3
6706,2.56,171,390,210.0,1.6
6707,0.76,278,377,209.934,1.6
6708,7.41,123,309,210.0,1.6
6709,2.18,92,297,205.506,980.1
6710,5.0,420,286,199.715,1455.9
6711,9.33,606,368,200.484,1580.8
6712,0.76,239,367,210.0,1.6
6713,15.89,89,380,206.031,293.1
6714,10.65,378,291,209.565,315.9
6715,0.76,225,391,210.0,1.6
6716,3.88,89,268,210.0,175.6
6717,9.4,499,353,210.0,164.6
6718,7.91,572,327,200.962,1170.3
6719,20.09,498,336,200.005,1370.8
6720,7.34,130,295,209.964,2.8
6721,9.02,218,353,209.423,259.0
6722,7.22,461,418,201.168,745.8
6723,9.24,414,300,199.956,710.1
6724,3.09,198,346,210.0,130.5
6725,8.55,578,341,201.487,730.1
6726,10.49,517,329,199.621,1287.0
6727,8.92,486,310,200.307,1134.3
6728,5.28,125,369,209.535,1.6
6729,26.45,560,367,200.583,1411.4
6730,10.91,522,319,200.177,1145.7
6731,18.73,378,336,200.181,753.4
6732,7.47,160,252,208.871,410.2
6733,11.21,575,411,200.824,965.3
6734,6.66,469,410,200.49,1208.2
6735,0.76,124,403,210.0,1.6
6736,9.79,114,308,200.497,420.7
6737,12.92,610,434,200.56,707.6
6738,6.17,505,366,200.43,247.7
6739,0.76,186,365,209.67,126.8
6740,7.42,485,303,199.961,935.9
6741,18.37,370,392,210.0,722.2
6742,24.46,496,294,200.914,1597.0
6743,5.96,491,287,199.799,314.8
6744,7.11,204,346,210.0,153.2
6745,0.76,135,404,210.0,1.6
6746,15.37,376,287,209.201,1171.7
6747,6.68,105,260,210.0,200.2
6748,9.75,565,338,199.668,966.3
6749,3.82,239,328,210.0,136.3
6750,6.65,540,369,199.894,1129.8
6751,2.45,137,395,209.922,1.6
6752,12.19,610,431,200.858,699.2
6753,0.76,230,394,210.0,1.6
6754,9.0,505,384,210.0,848.3
6755,6.62,506,344,200.637,1488.9
6756,0.76,227,290,209.549,1.6
