,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
32196,3.2,147,302,209.995,19.4
32197,2.05,91,373,209.975,13.5
32198,11.29,464,407,200.418,809.2
32199,1.7,112,274,209.978,1.6
32200,19.75,461,298,199.878,1309.3
32201,5.52,478,372,209.918,894.7
32202,8.93,583,399,200.333,1225.4
32203,7.14,410,286,210.0,350.0
32204,4.04,102,322,210.0,1.6
32205,3.29,202,365,209.999,29.4
32206,12.13,446,410,200.097,987.1
32207,16.37,460,293,200.288,1036.2
32208,16.78,484,410,200.086,1141.2
32209,16.57,551,377,200.616,1026.4
32210,6.21,380,282,209.967,210.4
32211,17.34,536,418,200.207,1241.6
32212,18.39,460,303,199.966,1170.1
32213,5.45,508,370,210.0,648.7
32214,10.0,445,383,200.619,745.4
32215,16.25,457,377,200.08,1078.1
32216,2.33,136,404,209.985,12.3
32217,13.08,557,366,200.207,1249.8
32218,16.46,455,357,200.362,1145.7
32219,0.76,98,264,209.946,1.6
32220,1.28,110,297,209.97,9.6
32221,1.59,110,250,209.921,24.0
32222,5.48,89,295,210.0,190.0
32223,6.64,435,304,200.834,314.1
32224,10.86,277,314,209.947,222.6
32225,6.7,418,324,209.821,343.0
32226,4.55,165,367,210.0,42.4
32227,1.24,106,276,209.991,12.4
32228,1.77,129,390,210.0,52.7
32229,3.8,287,359,210.0,1.6
32230,16.81,540,392,199.873,1397.3
32231,16.79,406,347,199.835,1322.7
32232,6.62,469,301,200.986,371.4
32233,8.75,148,283,209.934,656.1
32234,17.61,520,381,200.037,1858.0
32235,6.15,257,379,210.0,193.5
32236,2.89,131,277,209.956,9.3
32237,11.66,472,363,200.5,876.0
32238,16.24,230,355,210.0,312.6
32239,5.94,463,426,199.643,722.5
32240,6.49,382,298,209.996,251.8
32241,6.63,425,434,209.698,456.1
32242,3.24,133,306,209.928,33.7
32243,1.76,113,271,209.982,7.2
32244,6.7,487,368,200.648,492.7
32245,15.77,560,284,200.052,1405.0
32246,19.93,459,391,199.873,1480.9
32247,3.84,123,363,209.963,12.7
32248,14.17,548,364,200.053,1531.1
32249,6.79,442,323,200.355,315.7
32250,13.14,563,401,199.911,1345.5
32251,12.34,604,395,200.093,1453.8
32252,6.28,468,307,200.758,374.1
32253,1.66,109,263,209.982,3.0
32254,6.04,197,415,210.0,233.7
32255,14.38,463,405,199.988,1133.8
32256,16.43,609,311,200.04,1366.9
32257,6.6,400,394,200.191,234.6
32258,6.59,526,372,210.0,643.6
32259,11.73,467,300,200.465,821.5
32260,15.33,462,396,199.866,1256.4
32261,13.6,559,394,199.538,390.4
32262,21.52,435,383,200.03,1664.0
32263,12.99,594,407,199.784,1535.8
32264,6.31,519,386,210.0,479.6
32265,13.3,506,411,209.781,184.5
32266,6.59,382,335,200.34,237.3
32267,3.86,117,302,210.0,13.3
32268,6.11,449,420,199.931,774.1
32269,6.72,280,302,210.0,246.6
32270,18.1,544,365,200.082,1892.7
32271,5.76,275,400,210.0,317.4
32272,4.0,233,351,209.874,99.7
32273,5.95,465,307,209.891,760.8
32274,15.29,463,364,200.256,1075.2
32275,1.35,111,394,210.0,37.6
32276,6.52,370,368,210.0,218.5
32277,5.28,192,297,210.0,36.6
32278,4.35,265,388,210.0,419.1
32279,12.0,461,381,200.508,816.9
32280,3.38,146,357,209.81,25.5
32281,20.01,509,387,199.912,1417.3
32282,6.5,373,366,209.987,290.4
32283,1.85,109,269,209.929,16.8
32284,6.32,346,297,210.0,236.6
32285,2.05,116,267,209.911,12.3
32286,3.11,147,357,209.947,21.5
32287,16.08,524,394,200.103,398.1
32288,14.6,547,365,199.92,1571.1
32289,8.95,289,405,209.826,225.2
32290,2.4,132,356,209.968,10.6
32291,13.79,259,301,209.969,200.9
32292,2.46,146,267,210.0,1.6
32293,20.58,471,290,199.993,1303.0
32294,14.81,470,397,200.306,738.6
32295,1.0,129,320,209.977,49.3
32296,6.89,488,420,209.877,678.6
32297,1.27,112,258,209.987,1.6
32298,0.88,102,245,209.865,1.6
32299,14.23,572,289,200.006,1530.0
32300,5.69,525,375,210.0,628.2
32301,6.28,581,387,200.671,817.0
32302,6.07,580,419,200.164,1233.2
32303,6.27,471,301,200.492,804.0
32304,2.46,148,263,210.0,1.6
32305,3.12,89,360,209.88,47.0
32306,18.8,490,414,200.054,1160.7
32307,13.16,448,385,200.256,984.2
32308,0.76,123,299,209.966,20.3
32309,5.65,257,399,209.926,402.8
32310,5.41,468,362,209.889,790.2
32311,4.81,263,410,209.906,155.1
32312,13.72,561,361,200.182,1477.0
32313,8.37,189,300,210.0,378.9
32314,14.33,275,290,210.0,324.2
32315,17.6,459,360,199.451,1379.4
32316,6.8,459,322,199.378,369.9
32317,15.93,450,339,200.357,1105.0
32318,1.75,117,376,209.968,22.2
32319,6.47,536,414,200.449,747.6
32320,3.41,115,402,209.957,18.9
32321,1.68,200,309,209.941,40.3
32322,6.03,477,295,210.0,406.2
32323,1.02,108,252,209.978,1.6
32324,1.09,110,271,210.0,15.9
32325,6.19,406,302,210.0,325.2
32326,7.59,294,402,209.907,196.8
32327,1.71,152,290,209.946,49.0
32328,13.15,610,316,200.152,1508.7
32329,6.59,353,296,210.0,254.6
32330,1.33,100,352,209.982,1.6
32331,4.73,275,302,210.0,48.9
32332,3.06,270,274,210.0,1.6
32333,5.41,443,306,210.0,452.6
32334,13.99,589,289,200.429,1456.4
32335,11.84,485,391,200.468,838.0
32336,9.33,166,404,209.978,776.8
32337,3.33,137,286,209.955,34.3
32338,0.98,101,245,209.978,10.2
32339,11.63,455,407,200.32,910.6
32340,4.91,182,306,210.0,68.3
32341,22.16,502,375,200.153,1851.8
32342,3.81,268,287,209.936,78.6
32343,6.48,406,337,210.0,458.9
32344,18.4,521,358,199.779,1525.3
32345,8.89,484,405,200.443,914.3
32346,2.64,90,389,209.962,8.7
32347,12.22,465,408,200.326,837.4
32348,1.85,119,276,210.0,1.6
32349,17.72,551,394,200.013,1527.0
32350,6.58,441,324,200.337,757.0
32351,2.76,139,369,209.907,12.1
32352,9.57,245,343,210.0,410.5
32353,2.13,106,304,209.961,15.9
32354,15.91,583,413,200.107,1492.8
32355,4.31,305,358,210.0,779.0
32356,9.88,610,403,200.28,1368.0
32357,19.52,468,368,199.4,1449.9
32358,8.38,304,355,209.974,651.7
32359,6.5,327,375,210.0,235.6
32360,2.09,123,357,209.989,8.6
32361,5.37,516,357,210.0,604.5
32362,14.46,459,404,199.893,1175.1
32363,13.48,547,402,199.72,327.7
32364,18.41,465,304,200.009,1214.1
32365,6.15,501,361,210.0,482.0
32366,14.19,565,397,199.822,1559.5
32367,11.22,461,296,200.488,630.9
32368,6.04,307,346,209.881,225.7
32369,10.52,468,406,200.472,820.9
32370,20.79,482,357,200.049,1890.3
32371,23.99,450,375,199.873,1849.9
32372,1.91,104,296,210.0,15.7
32373,1.87,122,273,209.992,11.7
32374,6.4,279,292,210.0,114.4
32375,5.02,367,342,209.862,77.7
32376,15.99,493,373,199.382,1400.5
32377,5.32,438,355,209.909,582.7
32378,1.06,117,245,210.0,1.6
32379,5.66,596,377,200.911,844.4
32380,5.98,372,322,209.968,183.0
32381,5.64,501,378,209.969,445.9
32382,16.86,569,290,209.826,1487.7
32383,3.03,147,405,209.98,13.7
32384,8.56,567,404,200.326,1181.3
32385,4.72,290,382,209.985,505.8
32386,17.7,462,379,199.834,1282.8
32387,6.59,337,294,210.0,258.0
32388,0.76,110,394,209.876,13.5
32389,10.37,493,364,200.594,835.0
32390,2.19,97,366,210.0,14.0
32391,20.49,488,298,200.381,1188.1
32392,11.36,455,314,200.37,776.1
32393,16.91,463,392,199.454,1243.2
32394,19.46,461,388,199.828,1323.5
32395,6.97,567,407,200.156,1406.4
32396,13.33,460,411,199.939,1098.3
32397,5.42,181,361,209.975,95.5
32398,12.42,285,290,209.97,178.3
32399,0.76,104,257,209.913,1.6
32400,4.79,362,350,209.979,88.1
32401,7.78,284,303,209.973,133.7
32402,6.53,347,374,210.0,239.0
32403,5.96,585,365,210.0,819.8
32404,15.54,452,301,200.354,844.8
32405,6.85,439,355,200.257,297.3
32406,3.3,130,323,210.0,1.6
32407,4.45,119,372,209.947,27.2
32408,23.19,445,375,200.324,1782.7
32409,2.07,112,273,209.922,11.9
32410,19.47,476,363,200.224,1251.5
32411,14.64,465,414,199.949,1177.3
32412,12.16,552,373,209.83,1148.4
32413,19.84,456,397,199.824,1470.6
32414,18.36,455,299,199.776,1297.4
32415,20.32,466,282,199.983,1356.1
32416,0.91,115,379,209.841,25.4
32417,20.74,499,304,199.985,1417.7
32418,12.91,353,326,209.983,82.0
32419,25.67,463,373,199.846,1892.7
32420,1.7,120,355,209.937,19.2
32421,8.82,426,371,210.0,652.7
32422,25.15,464,288,199.687,1408.5
32423,3.93,311,418,210.0,950.1
32424,2.0,108,336,209.98,13.4
32425,8.18,164,401,209.991,35.3
32426,6.1,364,292,210.0,160.4
32427,15.93,453,360,200.219,1081.4
32428,4.86,455,383,210.0,41.3
32429,17.14,513,390,199.096,1461.3
32430,1.94,127,269,210.0,5.7
32431,15.58,466,414,199.963,1215.2
32432,10.73,460,405,200.392,836.3
32433,7.89,152,353,210.0,1.6
32434,2.13,132,287,209.978,3.1
32435,3.65,255,413,209.957,102.1
32436,1.67,118,356,210.0,14.1
32437,4.82,284,413,209.926,99.1
32438,6.03,471,308,200.871,317.3
32439,14.73,335,312,209.947,226.8
32440,7.76,553,405,200.49,1101.6
32441,10.99,523,363,200.421,936.1
32442,12.64,274,288,210.0,203.0
32443,3.52,144,334,209.924,14.0
32444,2.05,265,304,209.996,76.0
32445,6.44,355,297,209.86,263.5
32446,15.86,502,356,200.355,1292.1
32447,13.89,589,289,200.116,1471.6
32448,4.95,275,303,210.0,182.1
32449,3.27,160,305,210.0,47.6
32450,12.48,566,411,199.686,1509.0
32451,17.84,460,311,199.766,1307.8
32452,7.16,602,420,200.528,942.5
32453,14.72,599,375,199.883,1746.5
32454,6.37,479,319,200.682,962.9
32455,10.16,271,398,209.927,163.9
32456,3.22,146,368,210.0,32.7
32457,19.05,493,387,200.174,1481.3
32458,1.23,114,280,210.0,11.0
32459,15.82,478,294,200.304,1080.5
32460,15.55,467,297,200.237,1022.2
32461,18.62,558,366,199.841,1650.0
32462,5.64,535,373,210.0,343.6
32463,14.06,523,367,200.254,1091.4
32464,2.17,119,278,209.964,1.6
32465,5.86,459,323,200.298,219.5
32466,5.22,429,414,209.538,21.8
32467,0.76,112,271,209.979,1.6
32468,6.42,364,294,209.982,257.9
32469,4.93,160,365,209.986,34.6
32470,4.82,171,365,210.0,1.6
32471,15.66,447,314,200.03,1057.2
32472,6.51,491,417,200.326,726.3
32473,18.85,505,364,199.813,1525.8
32474,4.32,200,316,210.0,60.3
32475,5.24,366,302,209.987,117.0
32476,6.43,397,385,209.884,289.5
32477,2.82,96,333,209.958,10.4
32478,6.93,585,307,200.738,986.4
32479,6.05,199,316,209.933,598.2
32480,12.8,461,392,200.117,1004.9
32481,5.22,401,348,209.9,130.7
32482,12.0,520,368,200.423,807.3
32483,3.04,131,365,209.719,1.6
32484,15.99,461,356,209.913,1081.9
32485,19.6,462,389,199.965,1428.9
32486,2.57,136,279,210.0,1.6
32487,6.78,424,356,210.0,350.9
32488,6.9,404,302,200.539,310.0
32489,1.75,181,278,209.982,29.7
32490,5.21,269,402,210.0,150.9
32491,0.87,93,355,210.0,1.6
32492,4.63,220,295,210.0,33.5
32493,14.18,558,400,199.754,1603.8
32494,14.89,298,295,209.933,299.4
32495,5.39,271,295,209.996,153.3
32496,13.12,517,354,200.431,710.5
32497,1.94,125,360,209.958,6.0
32498,4.41,89,351,210.0,108.2
32499,3.64,210,263,209.939,562.6
32500,12.44,447,369,200.463,826.4
32501,6.64,271,308,209.935,127.4
32502,7.55,467,317,200.637,565.8
32503,6.54,415,390,200.129,313.0
32504,7.15,575,413,200.626,878.6
32505,1.58,114,254,209.96,8.8
32506,2.81,151,377,209.996,18.7
32507,6.74,462,354,210.0,437.3
32508,3.19,148,297,210.0,30.0
32509,2.66,112,356,209.949,16.2
32510,6.67,575,426,200.362,1090.8
32511,4.62,452,427,209.789,581.9
32512,4.08,151,421,209.768,1.6
32513,16.03,461,401,199.84,1233.7
32514,7.67,462,322,200.698,598.2
32515,9.88,234,410,209.912,151.8
32516,5.37,119,318,210.0,459.2
32517,12.89,464,410,200.299,965.7
32518,9.85,297,402,209.79,1267.0
32519,4.89,179,310,209.991,51.7
32520,5.38,402,308,209.973,99.2
32521,4.9,257,422,209.79,106.2
32522,1.05,104,361,209.986,3.9
32523,8.33,471,375,200.22,528.7
32524,18.54,457,359,199.217,1336.4
32525,15.98,468,416,199.915,1026.0
32526,4.09,215,307,209.994,54.2
32527,7.2,467,355,199.244,408.4
32528,13.61,457,298,200.391,840.3
32529,5.88,487,342,209.796,324.3
32530,10.79,153,360,210.0,48.4
32531,17.64,436,298,200.063,1330.9
32532,4.59,390,379,210.0,163.2
32533,0.76,89,361,209.996,1.6
32534,1.92,125,358,210.0,13.4
32535,6.89,599,425,200.599,868.9
32536,3.85,139,367,210.0,14.8
32537,6.89,570,385,200.652,867.8
32538,17.26,460,304,199.999,1182.3
32539,3.58,150,369,210.0,39.0
32540,13.85,568,385,209.821,321.4
32541,4.11,381,395,209.939,101.0
32542,4.67,171,371,209.964,58.0
32543,9.28,265,374,209.97,608.9
32544,18.11,546,388,199.647,1618.0
32545,3.95,160,353,210.0,45.0
32546,3.99,140,422,209.967,23.5
32547,24.35,459,287,199.779,1388.3
32548,18.11,458,298,199.81,1210.6
32549,5.54,208,371,209.968,16.0
32550,15.18,516,362,210.0,279.0
32551,7.16,549,393,200.603,1185.4
32552,19.89,455,385,199.862,1427.8
32553,2.13,156,273,209.962,5.3
32554,17.27,464,385,199.535,1290.8
32555,6.45,332,327,209.862,208.0
32556,3.95,196,367,210.0,6.1
32557,10.89,455,388,200.497,862.3
32558,17.77,459,404,199.908,1295.9
32559,4.71,157,310,209.964,1.6
32560,20.97,442,383,199.619,1680.4
32561,5.05,306,325,210.0,131.4
32562,8.6,231,278,210.0,1.6
32563,12.86,606,317,200.395,1302.6
32564,3.15,127,285,209.848,16.0
32565,7.01,442,349,199.96,328.4
32566,7.13,442,383,200.434,409.4
32567,6.26,604,423,200.549,960.8
32568,18.58,542,287,200.002,1411.9
32569,3.54,89,349,210.0,24.4
32570,4.12,159,363,209.938,55.2
32571,0.76,150,246,209.959,1.6
32572,3.44,277,324,210.0,77.2
32573,17.95,457,412,199.925,1391.6
32574,7.03,530,413,200.452,1074.8
32575,9.44,597,397,200.333,1231.6
32576,1.4,112,265,209.959,1.6
32577,13.18,610,313,199.988,1535.5
32578,20.99,467,385,199.767,1403.7
32579,14.7,498,291,200.341,1006.7
32580,13.18,470,405,199.957,1032.0
32581,4.48,155,409,209.816,33.0
32582,14.01,509,361,209.874,1143.7
32583,6.21,253,278,210.0,23.9
32584,5.75,190,337,209.974,1.6
32585,1.77,119,358,209.997,7.0
32586,6.42,407,311,209.944,274.6
32587,1.62,114,266,209.989,1.6
32588,4.59,260,347,209.961,505.8
32589,6.9,344,364,209.943,298.4
32590,5.54,188,359,209.955,135.2
32591,14.48,573,393,200.108,1417.6
32592,0.76,92,269,209.968,1.6
32593,7.54,303,376,209.995,669.8
32594,6.87,390,301,200.285,296.4
32595,7.17,456,299,200.997,332.7
32596,10.58,312,297,209.949,172.7
32597,17.77,499,361,199.912,1433.8
32598,12.45,298,300,210.0,256.7
32599,3.35,112,306,210.0,23.0
32600,6.4,402,326,209.95,292.8
32601,2.52,185,285,209.982,32.8
32602,20.14,472,375,199.537,1492.5
32603,2.29,111,295,210.0,15.5
32604,3.87,180,296,210.0,533.0
32605,4.8,482,379,210.0,462.1
32606,6.52,457,289,210.0,399.5
32607,17.35,460,392,199.958,1242.7
32608,15.86,456,342,200.357,1185.2
32609,4.84,161,301,210.0,83.5
32610,19.45,451,363,199.14,1392.2
32611,3.35,147,302,209.861,32.3
32612,6.25,498,370,209.972,619.3
32613,12.85,479,293,200.255,843.0
32614,4.02,166,368,209.966,46.1
32615,6.35,512,363,209.972,491.8
32616,3.16,135,272,209.957,30.3
32617,19.51,461,338,199.322,1378.4
32618,10.06,608,401,200.291,1260.0
32619,1.97,123,366,210.0,21.6
32620,7.29,257,297,210.0,114.3
32621,2.08,109,252,210.0,12.2
32622,23.71,453,286,199.741,1371.6
32623,6.55,431,349,209.921,357.1
32624,12.55,290,289,209.958,165.7
32625,13.66,597,404,199.517,1630.6
32626,6.59,405,368,210.0,298.5
32627,5.1,444,424,200.49,515.2
32628,8.42,152,275,200.58,606.1
32629,3.71,233,401,209.992,39.1
32630,6.15,597,425,200.477,1047.1
32631,6.31,500,297,210.0,411.1
32632,3.53,147,280,210.0,23.9
32633,7.19,432,350,209.995,405.5
32634,14.84,282,287,209.986,314.0
32635,4.91,168,360,209.876,97.2
32636,3.97,89,351,210.0,37.5
32637,18.98,458,365,199.463,1298.7
32638,10.7,296,401,209.98,197.0
32639,4.93,180,373,209.973,46.9
32640,5.84,262,410,210.0,134.8
32641,15.73,448,304,200.448,789.3
32642,6.94,480,315,200.933,208.0
32643,6.92,426,326,199.889,329.3
32644,6.45,407,297,210.0,235.2
32645,16.01,453,330,200.435,1155.1
32646,5.73,463,314,200.971,338.9
32647,19.44,458,377,199.042,1470.5
32648,6.85,449,434,199.614,507.6
32649,1.25,264,301,209.98,57.3
32650,4.4,175,314,209.884,76.8
32651,13.62,298,295,209.881,319.0
32652,6.5,304,370,210.0,277.9
32653,18.91,438,389,200.039,1444.8
32654,4.11,241,367,210.0,84.6
32655,2.17,116,272,209.96,1.6
32656,3.96,142,306,210.0,20.7
32657,3.32,113,386,209.984,14.6
32658,24.56,461,285,199.662,1380.1
32659,16.21,558,393,199.816,1471.7
32660,12.14,603,407,199.481,1579.9
32661,15.31,567,376,200.005,1671.1
32662,5.66,434,316,209.802,731.3
32663,7.41,425,369,200.254,346.9
32664,2.09,293,321,210.0,51.1
32665,3.05,144,287,209.977,24.3
32666,3.21,152,356,210.0,17.1
32667,5.99,437,329,209.921,223.6
32668,5.81,416,335,210.0,197.5
32669,4.55,274,402,209.967,102.9
32670,0.76,109,276,209.879,1.6
32671,12.23,555,416,200.211,1323.1
32672,4.96,189,358,210.0,40.6
32673,5.0,250,394,210.0,136.2
32674,4.89,192,369,209.952,50.8
32675,5.69,200,382,210.0,49.4
32676,14.18,300,290,209.851,334.5
32677,7.18,466,306,201.031,347.0
32678,9.9,459,410,200.435,766.5
32679,17.19,450,365,199.979,1301.8
32680,7.18,465,387,200.44,432.0
32681,4.02,137,366,209.975,12.0
32682,14.16,428,298,209.86,764.7
32683,6.9,421,377,209.903,330.4
32684,16.24,458,423,199.929,1267.1
32685,5.45,508,412,200.432,226.7
32686,2.99,164,367,210.0,1.6
32687,6.13,270,305,209.955,197.6
32688,21.96,483,384,199.647,1639.5
32689,3.59,103,311,210.0,19.6
32690,5.7,504,374,210.0,621.8
32691,14.36,608,308,200.02,1539.5
32692,18.26,459,297,199.949,1273.5
32693,11.65,460,405,200.344,928.3
32694,4.4,427,426,209.686,1.6
32695,3.4,135,284,209.976,24.9
32696,7.26,264,305,210.0,169.2
32697,24.96,441,286,200.127,1722.5
32698,11.71,596,400,199.96,1493.3
32699,6.62,420,365,200.105,279.5
32700,3.61,128,318,209.967,1.6
32701,19.62,529,370,200.062,1892.7
32702,2.46,122,276,209.858,28.6
32703,9.35,470,324,198.943,1850.5
32704,4.29,163,375,210.0,65.9
32705,12.22,464,368,200.522,733.0
32706,19.01,456,392,199.808,1381.2
32707,4.69,449,303,210.0,567.4
32708,1.11,99,291,210.0,1.6
32709,15.71,542,295,209.901,1129.7
32710,8.51,183,258,210.0,500.5
32711,7.72,307,379,209.911,94.4
32712,6.6,190,366,210.0,136.7
32713,4.52,161,408,209.814,90.9
32714,10.79,243,345,210.0,428.5
32715,4.38,247,318,209.994,94.9
32716,4.76,250,410,209.945,123.7
32717,7.32,427,292,200.087,1528.9
32718,5.07,513,415,200.61,200.3
32719,3.14,150,340,209.92,1.6
32720,2.23,231,297,210.0,40.2
32721,6.24,277,399,209.975,502.6
32722,5.04,538,374,210.0,764.4
32723,3.06,117,358,210.0,37.3
32724,6.58,275,403,209.874,183.9
32725,19.77,462,391,200.058,1253.7
32726,18.54,458,393,199.829,1290.9
32727,4.34,196,289,210.0,1.6
32728,9.63,492,285,200.684,501.7
32729,2.03,277,316,209.978,69.3
32730,6.29,291,404,209.963,168.9
32731,6.55,344,295,209.975,244.8
32732,22.97,466,376,199.876,1588.0
32733,6.23,461,312,200.781,350.1
32734,15.99,604,399,200.297,1460.1
32735,4.79,460,293,209.979,607.7
32736,22.17,471,383,199.83,1549.2
32737,6.11,577,380,210.0,746.7
32738,4.12,201,377,209.985,499.0
32739,4.45,176,379,210.0,57.2
32740,3.45,130,281,210.0,1.6
32741,5.86,567,407,200.491,1174.3
32742,6.77,444,316,200.596,1006.9
32743,5.63,462,320,200.545,102.4
32744,12.32,464,297,200.386,784.6
32745,16.79,459,274,200.254,1121.1
32746,1.86,205,303,209.976,50.6
32747,18.79,474,292,200.039,1081.3
32748,18.38,460,348,199.461,1299.4
32749,7.0,448,434,199.848,571.8
32750,20.9,459,384,200.027,1470.1
32751,8.24,213,404,209.905,92.2
32752,6.85,432,298,200.882,266.8
32753,6.32,275,302,210.0,241.7
32754,5.32,499,401,200.394,252.5
32755,1.76,132,371,210.0,1.6
32756,5.46,572,407,200.121,1465.3
32757,6.61,424,325,200.012,329.3
32758,13.63,572,288,200.526,1138.0
32759,15.41,466,297,200.22,974.4
32760,4.0,130,311,210.0,14.6
32761,13.71,469,301,200.548,575.3
32762,16.15,458,332,200.379,1192.7
32763,14.05,539,367,200.179,1442.2
32764,6.72,459,417,199.864,721.3
32765,0.85,110,396,210.0,9.2
32766,12.32,453,411,200.063,968.3
32767,4.51,141,317,210.0,1.6
32768,3.35,393,370,209.845,556.6
32769,13.91,513,370,200.362,859.4
32770,5.09,89,301,210.0,125.4
32771,5.65,271,307,210.0,143.0
32772,5.93,259,379,210.0,327.5
32773,5.88,228,420,209.91,52.4
32774,3.46,163,381,210.0,29.4
32775,12.94,460,406,200.167,1002.9
32776,4.31,263,300,210.0,43.9
32777,5.37,504,380,210.0,277.7
32778,5.96,245,395,210.0,863.1
32779,5.77,174,297,209.96,132.4
32780,10.75,254,358,210.0,391.1
32781,4.92,267,415,209.868,189.9
32782,18.79,482,388,199.844,1496.9
32783,5.99,550,406,210.0,699.6
32784,0.92,111,246,209.946,1.6
32785,7.07,561,415,200.741,744.4
32786,16.4,469,394,199.911,1177.4
32787,10.67,451,379,200.372,600.2
32788,7.82,273,411,210.0,120.2
32789,4.15,266,393,210.0,99.7
32790,18.45,554,304,199.804,1525.7
32791,5.13,318,386,209.964,32.5
32792,12.9,503,407,200.035,1232.2
32793,5.47,258,298,210.0,72.8
32794,6.87,278,310,209.985,165.6
32795,14.99,434,337,200.509,1054.2
32796,11.39,463,390,200.391,113.3
32797,5.53,527,417,209.906,762.5
32798,10.23,149,369,209.98,30.8
32799,15.22,610,283,200.873,1161.2
32800,12.07,607,395,200.096,1460.7
32801,2.58,107,358,210.0,2.5
32802,22.17,463,379,200.002,1656.7
32803,5.26,520,347,209.998,611.2
32804,10.31,495,298,200.496,696.3
32805,16.48,499,383,199.688,1310.9
32806,14.05,460,413,200.067,1078.3
32807,12.18,452,403,200.124,1004.9
32808,3.96,89,374,209.983,85.0
32809,18.01,503,288,200.284,1167.2
32810,10.69,466,414,200.477,831.7
32811,6.91,438,380,200.033,382.1
32812,6.74,256,284,209.988,23.7
32813,16.1,596,406,200.045,1391.0
32814,13.4,459,300,200.431,840.6
32815,14.82,409,356,200.208,867.2
32816,19.66,480,341,200.092,1369.9
32817,19.25,460,389,200.067,408.3
32818,1.32,106,270,209.967,1.6
32819,5.58,247,400,210.0,270.2
32820,4.72,404,383,209.93,153.6
32821,8.04,450,363,199.946,1694.4
32822,1.5,110,266,209.98,12.0
32823,20.59,463,294,200.121,1212.8
32824,6.8,487,405,209.927,684.6
32825,21.26,474,285,199.829,1315.0
32826,6.77,504,417,200.133,1000.9
32827,4.8,146,320,209.995,8.6
32828,6.62,453,301,210.0,333.6
32829,6.6,452,304,201.028,357.2
32830,2.97,106,331,210.0,1.6
32831,6.38,338,297,210.0,228.8
32832,21.12,468,383,199.919,1371.9
32833,2.58,140,281,210.0,1.6
32834,2.57,153,363,209.983,13.9
32835,6.46,461,311,200.958,330.6
32836,13.46,594,389,199.609,1735.2
32837,9.17,246,397,209.951,116.7
32838,1.64,111,376,210.0,10.3
32839,9.7,470,406,200.592,817.9
32840,2.4,118,371,209.922,8.2
32841,19.22,457,391,200.013,1329.4
32842,4.75,159,291,209.992,55.5
32843,6.43,279,291,210.0,285.2
32844,6.19,579,311,210.0,226.5
32845,5.93,415,360,209.93,224.1
32846,5.48,599,407,200.558,1321.6
32847,5.08,285,420,210.0,165.4
32848,13.39,424,361,200.425,786.1
32849,11.86,481,402,200.117,1051.2
32850,5.0,299,289,210.0,97.6
32851,2.28,122,260,210.0,21.4
32852,13.12,561,379,200.102,1588.2
32853,6.15,461,305,210.0,142.3
32854,6.46,382,366,209.907,301.0
32855,7.51,171,312,200.634,698.5
32856,2.4,130,269,210.0,22.8
32857,2.43,136,364,209.999,1.6
32858,7.42,555,406,200.168,1314.0
32859,16.41,509,285,200.128,1192.9
32860,7.0,535,399,209.991,678.9
32861,9.5,592,390,209.901,1192.3
32862,6.26,348,375,210.0,245.3
32863,4.04,153,298,209.967,29.5
32864,9.47,609,400,200.24,1297.8
32865,5.12,192,381,209.865,46.1
32866,2.26,111,307,209.976,1.6
32867,19.66,481,372,199.299,1480.4
32868,5.23,246,374,210.0,404.1
32869,16.5,569,388,199.726,1657.1
32870,10.19,507,394,200.513,1068.9
32871,3.61,145,362,210.0,26.7
32872,11.44,254,348,209.962,312.1
32873,18.93,461,300,199.949,1271.8
32874,16.24,459,417,199.827,1262.7
32875,8.9,488,405,200.41,893.9
32876,5.73,353,300,210.0,197.7
32877,5.64,327,357,210.0,171.7
32878,13.98,485,291,200.387,869.7
32879,5.36,448,423,200.075,653.1
32880,5.33,219,314,210.0,11.7
32881,7.74,547,307,210.0,124.2
32882,12.68,447,388,200.077,1058.3
32883,9.28,454,293,200.449,558.0
32884,5.6,285,420,209.951,104.1
32885,15.51,503,354,209.989,352.1
32886,1.98,119,264,209.97,3.1
32887,3.39,100,362,209.977,2.1
32888,4.49,273,295,210.0,101.8
32889,6.65,375,361,209.869,275.3
32890,2.78,196,266,209.984,461.1
32891,7.52,283,404,209.938,95.7
32892,15.72,573,392,199.086,1628.5
32893,0.76,98,263,210.0,12.7
32894,14.36,292,289,209.978,325.9
32895,6.21,391,295,210.0,249.5
32896,5.13,191,304,209.999,29.3
32897,6.83,465,306,201.105,312.5
32898,5.22,610,312,200.601,1095.7
32899,11.03,448,389,200.349,912.9
32900,18.94,465,332,199.082,1490.9
32901,15.94,595,404,199.791,1607.2
32902,11.89,512,355,209.959,559.1
32903,4.17,164,360,209.834,25.7
32904,11.31,585,296,200.406,1163.5
32905,4.68,211,369,209.994,105.2
32906,6.94,426,370,200.2,359.7
32907,3.56,113,311,209.908,19.3
32908,6.59,445,306,200.931,342.3
32909,2.01,123,397,210.0,8.3
32910,3.31,146,361,209.953,12.3
32911,17.54,558,391,199.694,1780.0
32912,2.62,139,264,210.0,1.6
32913,3.53,154,377,209.963,670.4
32914,14.92,588,298,200.692,1242.2
32915,17.99,462,400,199.899,1263.0
32916,6.78,590,427,200.572,952.2
32917,12.91,601,307,200.147,1552.6
32918,6.76,466,305,201.08,368.7
32919,14.83,300,289,210.0,253.3
