,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
830279,18.57,424,356,200.376,1279.2
188734,20.96,610,427,198.943,1496.5
257103,6.82,544,397,200.445,1612.4
384736,13.69,541,332,200.177,1728.4
203337,24.98,518,349,199.699,1242.9
112501,14.1,348,314,209.507,70.1
703028,0.76,89,302,210.0,1.6
478021,13.3,204,263,208.717,300.4
678021,3.23,147,252,210.0,150.2
370777,7.69,536,384,199.22,1045.5
775779,14.04,415,336,199.856,241.0
776950,6.58,513,279,209.76,188.6
336405,8.73,447,349,209.74,125.6
426547,0.76,156,283,210.0,100.1
482579,8.2,515,397,199.875,307.5
851262,5.56,177,406,209.563,372.7
189058,9.71,557,379,200.345,434.7
434093,5.97,610,412,199.186,812.6
801019,0.76,97,266,209.449,1.6
198580,11.0,600,401,200.511,517.2
943368,2.62,138,332,209.649,1.6
969466,5.25,186,295,209.636,306.9
808357,0.76,145,313,209.535,102.5
228921,4.1,148,275,209.633,136.9
73433,15.84,595,333,198.943,1442.2
82967,9.29,89,245,209.931,86.1
973506,17.73,610,377,198.943,1177.9
180105,3.09,394,309,199.257,559.8
161305,3.85,89,352,208.807,321.8
429901,4.21,118,361,209.728,99.3
268993,12.2,573,371,199.547,1752.3
319754,18.57,407,401,200.805,846.6
756986,3.67,407,327,208.704,1.6
574292,1.62,138,252,209.477,125.8
142497,3.78,127,247,210.0,1.6
428578,15.79,525,366,199.357,1889.3
416362,10.35,464,292,209.466,1453.8
93058,16.91,560,366,199.23,1263.4
309789,7.58,90,252,210.0,165.6
652486,19.5,441,392,200.319,1248.5
935271,0.76,164,308,209.521,51.1
124021,3.94,89,246,209.361,210.9
757967,8.64,573,388,208.866,328.9
540938,12.28,553,405,199.365,908.1
434563,9.35,484,354,200.297,368.0
415116,5.86,501,334,199.198,488.0
615424,5.32,156,276,209.432,80.2
674239,3.22,432,272,209.245,454.8
511985,5.4,408,346,200.392,876.9
986799,15.11,548,383,199.195,502.4
729725,8.33,495,428,199.797,1706.1
298963,18.5,395,291,200.012,991.8
638946,18.24,169,316,209.628,286.7
846761,9.24,610,434,199.022,1250.1
506446,0.76,89,245,209.828,211.4
810532,7.1,363,245,209.719,1.6
254577,8.41,458,389,198.943,927.4
232954,21.81,600,434,198.943,1002.6
157415,3.74,279,277,209.138,368.7
285392,14.07,417,354,199.949,464.5
552700,19.22,450,323,209.661,283.8
273316,6.06,349,287,209.787,251.0
293188,3.03,183,265,210.0,220.3
571986,6.48,296,360,208.783,304.1
210129,10.2,119,286,210.0,52.2
278962,9.9,377,295,200.115,1156.9
66742,4.67,175,281,209.245,412.5
661790,11.33,495,351,199.765,1043.3
36858,16.5,610,429,198.997,1600.4
738966,18.98,455,367,200.083,1412.5
463858,15.83,459,245,199.446,73.3
229101,15.42,371,354,200.41,595.5
922910,8.61,498,392,209.888,205.8
250342,4.81,89,280,209.603,57.7
753576,13.7,551,399,199.639,1223.7
616459,15.31,392,245,199.638,866.9
232896,17.63,471,307,198.943,947.9
876086,8.39,574,314,198.943,1380.5
318419,9.0,456,297,209.082,138.6
500254,0.76,208,245,209.219,35.5
657175,17.99,500,355,199.462,796.4
404971,13.86,520,270,210.0,86.5
477362,0.76,276,378,210.0,1.6
219581,9.2,403,278,209.26,1.6
211635,10.44,438,261,200.645,1096.8
834381,11.15,590,370,198.943,847.6
764675,2.81,89,268,209.129,305.6
791941,14.16,517,352,200.556,781.3
184425,7.76,550,283,199.085,972.6
945547,17.55,595,385,198.943,1379.5
679377,6.47,302,336,210.0,19.2
30004,18.24,482,346,200.037,1193.9
294103,20.38,497,372,199.565,988.9
771655,8.76,259,259,209.334,164.2
343665,13.52,531,365,199.597,1348.1
275108,2.74,256,330,209.679,1.6
302650,9.55,433,300,198.943,1073.7
786182,1.09,149,285,208.98,271.3
926557,20.01,352,273,207.948,104.8
292840,7.87,89,259,209.629,1.6
460470,16.92,113,386,210.0,151.8
724262,2.74,101,317,210.0,343.5
374688,6.17,106,245,209.702,237.2
865359,0.76,276,347,209.888,1.6
691910,12.86,548,347,200.049,1235.6
433973,5.79,529,398,199.669,1328.3
355088,17.75,610,371,198.943,1425.9
610094,10.2,131,256,210.0,22.8
411528,1.27,173,245,209.603,185.4
362350,6.64,463,338,198.943,1009.2
792663,7.06,228,264,210.0,366.7
252685,6.96,452,288,200.233,210.3
898317,19.37,610,426,199.931,1426.4
547585,21.05,579,376,200.375,988.9
435080,3.0,426,254,209.869,1133.3
88846,21.13,527,414,209.346,34.2
743296,18.24,471,404,199.779,1515.8
958880,18.47,449,245,199.138,1266.0
166876,3.66,479,354,210.0,200.2
689485,1.8,206,245,209.312,88.3
546261,14.62,610,423,199.469,938.1
849889,6.56,551,380,199.526,1249.6
920977,2.92,113,257,209.659,82.3
306234,12.48,89,339,209.73,139.1
422360,5.52,165,265,209.856,181.9
668744,7.34,403,401,209.711,67.5
675768,8.08,149,405,200.747,343.4
787089,14.79,476,396,199.593,993.4
378094,22.39,596,378,199.779,933.6
355873,0.76,140,294,210.0,1.6
188737,18.32,610,383,200.519,1795.2
618547,0.76,255,306,209.363,1.6
115123,2.95,596,329,198.943,855.0
105156,19.16,465,338,210.0,21.3
93718,6.13,89,245,209.348,109.3
460319,5.99,392,372,199.116,1423.2
426652,7.53,408,327,209.976,169.3
476176,1.63,313,315,210.0,1.6
840541,10.87,547,408,199.174,244.1
797601,10.7,552,434,200.286,1464.2
635700,4.16,218,318,210.0,143.6
517385,16.63,481,392,199.059,1413.2
343773,17.14,475,354,210.0,181.1
479066,24.89,386,317,199.241,1628.2
19415,15.34,522,393,198.943,1219.9
982084,22.05,455,392,201.688,1079.6
683616,16.29,516,295,199.547,1230.2
915212,11.92,414,406,209.815,330.7
417694,3.68,379,273,210.0,200.3
417953,15.24,511,353,200.452,589.5
835557,2.47,205,305,210.0,1.6
947237,13.29,512,377,198.943,868.2
503698,10.1,371,268,209.4,344.1
869188,8.99,456,355,200.033,1313.1
25364,1.36,136,304,209.326,104.4
650779,7.65,487,268,208.918,294.2
301728,17.89,443,392,200.342,326.3
786604,1.54,193,260,209.176,1.6
44855,5.85,419,430,210.0,265.8
973611,8.42,524,387,199.797,1477.4
493412,16.85,553,366,198.943,1709.6
214540,18.37,447,373,200.297,1112.1
825184,17.75,610,331,199.112,897.2
218055,20.28,535,408,198.943,1503.6
782904,6.1,89,262,210.0,10.4
125456,5.03,89,293,209.749,345.4
505614,11.69,610,364,200.3,1323.1
469782,17.1,542,358,200.296,914.9
373641,13.38,552,421,199.838,1395.0
587396,14.59,610,366,199.229,1892.7
807384,2.1,238,340,210.0,83.7
764645,11.45,577,434,200.582,1706.1
602264,0.93,223,245,210.0,1.6
213409,11.87,166,256,209.622,1.6
881162,0.76,218,323,210.0,186.6
195410,18.65,415,335,199.793,764.9
968087,2.36,89,258,209.387,1.6
366920,17.38,513,315,201.333,1203.6
656969,2.54,100,302,209.617,17.4
529664,15.54,597,365,199.667,1297.0
687217,12.01,436,257,200.662,931.2
563086,12.4,602,387,200.135,666.2
256366,13.73,465,393,208.875,238.9
453277,17.42,313,292,209.343,96.4
880864,8.63,410,434,209.91,290.7
711134,8.84,504,353,200.201,1126.0
704104,8.44,573,356,208.982,425.8
56243,13.71,455,329,209.832,393.9
822245,16.41,157,245,209.824,259.4
624759,15.86,516,245,209.266,130.3
530361,0.76,103,254,210.0,1.6
259803,12.88,442,259,209.762,1.6
858501,12.91,610,403,200.542,1384.2
355000,15.65,610,434,199.336,1692.7
523542,8.17,516,340,198.943,1013.3
616665,24.17,549,434,201.053,847.5
942735,9.34,420,303,209.869,154.8
895211,12.29,493,357,199.784,768.3
533645,7.22,192,332,209.834,198.3
900834,2.4,165,248,209.31,61.8
750709,16.61,528,434,200.134,1271.9
32445,0.76,89,245,209.858,122.6
629568,6.47,505,389,209.977,1456.3
751729,6.49,453,305,200.196,669.6
684405,17.71,550,384,200.426,1390.6
984542,25.58,568,390,210.0,509.4
398820,8.69,438,245,199.923,1488.7
477820,1.3,457,314,198.943,714.2
145859,6.01,574,337,198.945,999.3
336066,20.11,573,432,199.214,1071.9
298191,0.98,156,274,209.645,47.8
179652,2.26,189,312,209.823,149.8
300707,0.76,89,298,209.985,1.6
329168,13.56,546,262,209.304,304.3
865181,11.96,547,305,201.18,156.9
448472,15.11,443,278,199.845,633.0
39016,24.65,553,404,199.607,912.2
890140,16.3,453,338,199.161,759.1
846449,1.52,207,281,210.0,30.5
310982,4.44,458,365,199.024,349.0
219903,11.86,529,412,199.117,1579.8
136767,0.76,272,341,209.533,1.6
647936,10.53,610,428,199.734,838.3
823558,6.57,89,305,210.0,54.9
859120,12.22,387,245,200.143,237.9
209808,5.25,578,333,210.0,280.8
581863,9.73,544,393,201.058,672.8
629134,5.39,371,381,199.573,260.7
249241,4.57,259,332,209.787,129.5
181881,4.2,89,328,210.0,321.8
833333,2.44,165,268,209.98,1.6
905249,2.95,205,265,209.117,153.6
95699,12.22,300,408,208.714,1.6
299974,6.34,408,323,200.273,1313.0
168358,22.84,543,398,200.485,923.2
925259,5.09,304,281,208.848,1.6
920653,3.98,266,319,209.642,118.5
786056,16.04,182,380,209.779,230.3
966308,13.99,518,302,199.226,1555.4
660093,3.55,108,336,209.348,101.7
300504,3.56,240,303,209.51,90.3
849002,14.07,410,261,199.558,1546.4
381746,18.21,555,389,199.82,852.4
372877,6.59,371,379,200.135,261.3
492131,17.8,356,352,209.17,31.7
875034,4.67,550,349,198.943,1281.3
652803,3.0,474,407,209.695,607.7
279257,2.39,174,292,209.004,85.0
27697,4.93,89,286,209.427,173.3
628854,3.68,91,245,209.955,93.8
158700,0.76,198,315,209.458,1.6
841579,23.14,572,425,200.261,1154.4
741443,0.88,157,310,208.728,159.7
580382,13.28,363,348,199.212,734.1
627289,20.28,92,311,208.938,235.6
423770,0.76,102,245,208.773,1.6
379566,2.4,252,284,209.812,202.9
632682,6.3,171,296,210.0,1.6
115581,5.93,425,391,200.147,716.1
293611,13.1,236,259,209.422,100.9
238003,16.17,390,271,208.849,372.4
967910,0.76,164,274,208.585,100.9
535513,22.02,502,273,201.368,1884.5
489079,9.68,601,355,199.681,689.2
207100,7.52,451,349,209.474,320.8
420587,2.19,165,352,209.401,132.4
375609,9.49,610,387,198.943,1746.1
886932,19.11,596,402,199.92,1267.9
247370,3.33,124,308,209.781,54.5
771771,9.53,89,266,208.422,1.6
665564,23.54,490,434,199.211,1147.1
546815,0.76,89,281,209.015,1.6
638481,22.51,506,392,200.19,762.4
822971,15.75,182,292,210.0,94.2
23969,1.52,456,370,200.409,1028.6
401906,8.62,507,390,200.147,845.4
840890,19.71,482,377,198.987,1242.3
696116,11.74,403,298,209.996,1178.1
179643,19.06,496,379,199.46,696.8
656347,19.71,520,391,200.1,1042.8
768189,0.76,89,288,210.0,52.5
673690,19.76,610,406,198.943,821.7
74181,12.36,610,409,198.943,922.0
66545,14.84,523,322,200.88,1157.2
220121,6.2,89,324,209.751,113.7
883019,23.73,492,337,209.423,1146.0
290108,5.26,489,285,199.701,1030.2
766758,17.17,477,286,210.0,486.5
160936,13.81,95,298,209.915,188.5
678942,6.64,164,335,209.421,405.3
714370,0.76,337,297,209.073,259.0
702500,5.92,610,354,198.943,1088.1
633446,0.76,233,299,209.182,1.6
869291,13.27,555,434,199.247,1446.6
826746,5.04,360,335,209.96,359.5
79691,0.95,168,291,209.932,72.1
14269,19.25,610,339,199.448,1365.7
640785,19.08,497,346,209.858,461.0
517558,15.49,378,269,209.891,239.5
619037,9.46,513,406,209.314,237.6
409568,15.13,477,367,200.283,1391.2
929322,9.71,610,375,198.943,628.8
188083,14.74,341,303,210.0,287.2
610634,10.16,404,394,199.013,1367.8
626103,10.91,140,287,210.0,368.8
299257,21.27,610,412,199.504,1462.8
59292,8.89,428,354,210.0,167.1
352871,14.21,421,419,198.943,684.6
875430,18.97,346,351,199.534,1.6
717709,19.44,609,337,199.366,1178.4
275346,4.61,163,325,209.205,263.1
576523,2.2,89,269,209.972,59.6
582766,14.65,145,260,209.989,255.0
820127,8.44,466,369,200.218,1029.0
864411,20.56,384,415,208.714,303.9
805147,18.03,497,348,209.405,151.0
509340,16.74,427,335,199.157,1880.1
450697,0.76,183,287,209.438,1.6
294817,9.72,400,419,199.99,594.5
183728,4.13,149,248,209.871,30.9
444344,20.33,600,351,198.943,678.0
822345,1.95,188,305,209.729,1.6
3381,7.35,446,420,209.501,209.8
760918,6.66,418,368,209.38,234.0
782691,7.04,409,283,209.346,194.2
602001,0.76,133,313,209.143,1.6
916954,9.48,610,395,198.943,959.9
390741,21.24,533,424,199.496,904.7
930040,0.76,298,334,210.0,1.6
48782,1.15,138,310,209.593,1.6
939140,17.36,608,419,199.484,984.3
259289,2.8,206,260,209.009,177.0
798764,3.18,147,300,210.0,108.4
331373,17.93,441,302,199.107,428.9
389654,13.99,513,329,200.468,872.0
988860,3.32,149,337,209.245,1.6
932404,0.76,89,285,210.0,1.6
374502,16.58,400,401,199.759,379.6
841975,17.21,610,393,199.883,1001.3
996997,1.85,217,353,209.199,100.6
43312,0.76,197,310,209.655,1.6
574982,8.38,511,339,200.598,1268.7
273001,9.36,379,302,209.632,822.3
613138,7.53,347,393,208.784,1123.2
171516,20.79,610,425,200.724,747.9
939287,7.52,99,245,209.675,114.8
306870,0.76,92,270,210.0,85.3
801882,1.26,545,245,210.0,212.3
724114,21.86,462,369,199.773,908.7
175893,15.22,539,380,199.459,1407.3
271555,5.64,517,375,210.0,204.3
686551,0.76,200,353,209.887,1.6
432743,0.76,277,285,210.0,1.6
102182,5.72,409,362,208.967,63.5
785624,16.92,425,386,199.267,1457.1
456700,15.33,491,325,199.08,1086.3
459058,18.47,334,360,199.819,432.5
832901,0.76,107,302,210.0,1.6
107529,11.24,392,428,199.525,1162.4
883265,5.4,89,305,209.134,1.6
364821,23.55,512,387,198.943,1385.5
776408,15.42,553,351,209.547,347.6
543372,5.86,545,372,198.943,1208.6
315892,4.93,130,336,209.349,1.6
275493,15.08,157,308,209.05,71.1
609901,20.69,467,338,198.943,1188.3
954057,15.46,112,245,210.0,34.7
761465,18.49,567,358,198.943,1216.5
445585,4.55,106,291,209.935,32.6
134702,0.76,89,255,210.0,163.6
168526,7.95,610,404,200.315,1200.9
818396,11.53,610,348,199.155,1663.3
563628,19.87,610,370,199.871,1040.8
89573,5.85,185,251,209.106,491.5
746641,5.43,474,245,209.707,301.3
983503,17.71,507,245,209.663,1308.7
210050,0.76,89,263,210.0,20.0
77671,0.88,160,245,208.198,86.5
533225,15.25,439,374,199.003,398.4
733543,9.32,561,415,200.031,1009.0
895234,20.15,610,326,199.655,1103.2
47163,14.72,610,425,199.088,942.5
818488,10.81,580,350,199.255,1095.2
848070,16.63,346,245,210.0,395.9
728495,8.52,610,334,199.965,1849.6
333164,13.95,462,374,200.511,925.7
713418,10.79,510,381,210.0,283.2
325201,3.33,89,270,209.646,28.2
658881,14.99,520,370,200.348,886.7
53757,0.76,131,294,209.115,1.6
68868,5.14,610,384,198.943,1331.2
23712,15.27,517,358,200.417,1102.4
367599,25.93,475,410,200.681,961.4
413486,4.44,437,331,210.0,121.3
893770,13.06,610,330,199.875,1701.8
545543,8.79,610,434,199.626,1040.6
781698,4.72,105,290,210.0,270.3
118523,6.13,411,367,199.45,927.8
470338,0.76,260,305,209.999,99.3
14130,2.66,120,265,209.976,1.6
62121,18.84,424,339,200.108,1021.3
242611,9.37,521,343,209.524,263.9
906522,7.48,89,245,210.0,154.0
653887,4.47,175,294,209.798,72.1
245250,11.33,370,245,208.707,31.6
647040,0.76,205,270,209.69,38.7
517686,10.86,389,245,198.943,1342.1
712569,3.1,238,292,209.666,141.5
793867,8.72,532,316,200.541,1653.7
528245,19.19,434,288,199.5,225.8
146195,13.1,511,378,209.902,352.9
55716,21.35,545,346,199.5,1268.9
352907,6.46,111,245,209.584,1.6
222601,1.31,96,304,209.034,1.6
80899,3.88,399,308,209.267,1157.0
388901,3.03,211,335,209.677,236.5
321523,23.0,610,434,199.015,1892.7
706015,17.23,576,389,198.946,612.7
675079,13.21,206,258,209.788,197.6
790411,12.16,415,400,209.599,340.4
971530,5.85,115,288,210.0,344.5
522017,10.41,233,290,208.931,265.6
45875,13.47,116,267,209.631,135.0
364861,14.02,591,433,198.971,1508.0
5896,6.5,491,381,199.319,1154.3
838664,7.85,402,362,199.944,18.5
36086,16.48,472,363,199.081,187.6
14842,13.46,610,421,199.139,771.5
977888,0.76,186,325,209.669,1.6
927292,7.92,610,334,198.943,1712.5
667512,3.39,102,311,209.608,158.1
628642,17.21,89,359,209.474,303.8
417786,2.31,89,245,208.568,258.8
97388,21.6,369,289,208.728,304.1
960743,5.36,429,249,209.303,339.0
167821,7.47,610,325,198.943,1079.1
258463,16.7,532,426,200.102,774.4
525102,11.15,306,289,210.0,351.3
907083,4.83,313,281,209.571,76.7
898498,13.4,610,369,199.502,1063.2
754011,0.76,196,245,209.384,106.1
766609,7.26,89,299,208.755,1.6
592355,0.76,266,314,209.277,1.6
523438,2.42,126,277,209.613,100.3
788369,16.96,428,285,200.306,1512.3
220944,26.22,497,372,210.0,1244.5
524693,6.98,126,245,209.279,1.6
732300,3.13,194,287,209.391,89.5
175703,6.07,194,337,209.326,149.6
965419,5.8,491,392,202.161,994.9
885804,4.97,249,285,209.613,607.1
717435,18.53,434,254,200.583,1247.3
427016,16.45,547,434,199.59,787.7
860945,3.22,258,245,209.772,138.3
937700,10.92,445,318,209.775,177.8
142888,6.09,537,406,199.222,1252.1
412807,7.86,518,371,209.472,191.1
6709,14.65,499,318,200.536,795.3
133806,17.82,610,350,199.163,1288.4
311245,20.27,412,348,210.0,237.0
421261,16.43,409,304,209.29,404.5
965141,5.23,389,286,209.831,333.3
230480,15.09,610,343,199.382,1126.5
43192,11.32,584,375,198.943,1314.3
959350,9.5,257,274,208.82,321.0
747713,16.17,409,340,200.147,746.8
796943,6.81,400,245,199.111,656.8
803568,0.76,101,281,209.299,1.6
843783,11.76,437,359,199.262,658.9
929680,17.7,600,431,199.382,1343.5
613449,4.91,532,372,199.574,16.4
119560,18.91,556,320,200.787,1506.0
656907,11.58,519,359,199.187,810.1
914427,17.15,422,303,199.998,1162.4
71370,2.93,89,245,209.792,207.3
248620,18.56,532,301,209.809,293.1
964440,13.86,502,416,198.943,1183.1
548424,8.59,457,405,200.657,1037.7
873542,18.57,149,384,209.582,191.2
130495,12.95,450,308,199.623,547.9
309845,15.53,349,339,199.577,557.3
895016,7.62,584,434,200.209,1185.7
902296,22.19,472,317,199.947,1002.7
485056,17.47,604,340,200.52,1616.1
628463,3.79,610,386,199.032,1277.3
902463,7.15,555,407,200.468,1636.2
405080,0.76,161,312,209.447,1.6
83371,15.75,610,343,199.433,1125.1
411711,11.47,610,411,200.096,1434.7
231627,13.92,536,395,200.326,522.6
600548,21.57,521,359,199.784,1484.7
722349,12.71,380,361,198.943,1145.7
963839,15.61,94,245,209.26,128.5
469556,16.59,610,409,198.943,1220.8
865901,7.46,237,335,210.0,213.1
114471,15.58,610,393,200.343,1653.6
511526,5.74,327,326,208.911,152.9
93642,2.59,425,305,200.878,1616.2
652504,10.88,517,394,200.827,439.3
442304,13.24,610,364,198.943,1496.8
935997,0.78,95,312,209.458,1.6
412241,8.73,497,315,210.0,434.2
207206,7.97,457,434,200.802,688.4
497314,9.46,610,353,199.062,853.2
580939,10.4,510,345,209.492,406.2
375175,11.13,500,434,200.244,745.2
28227,15.89,512,434,199.122,1398.7
556391,5.59,610,358,198.943,620.2
603649,0.76,155,313,209.194,1.6
404126,9.65,399,384,198.943,1511.2
40668,3.18,264,311,209.927,45.9
299078,9.8,503,267,199.401,1104.5
943122,0.76,247,332,210.0,1.6
346308,13.31,424,271,198.943,1264.6
631541,19.56,610,358,200.627,1250.3
298093,1.79,192,311,209.784,1.6
545941,6.21,126,260,210.0,37.2
510480,11.48,433,336,199.707,1420.1
910079,8.79,610,376,199.679,1152.0
583369,21.83,305,327,209.212,61.2
635239,12.38,89,304,209.985,288.7
421623,20.54,525,401,198.943,729.9
906462,12.36,360,282,198.943,1883.3
232386,9.55,583,434,209.111,613.8
184527,7.92,89,245,209.888,263.8
564961,16.77,599,374,200.167,1205.5
428199,3.65,401,321,209.492,116.5
150447,23.78,452,286,209.642,1055.4
395743,12.89,421,245,200.897,294.6
630599,0.76,157,267,209.454,1.6
604130,2.25,125,261,210.0,1.6
472285,5.97,604,406,199.927,863.9
732690,3.27,184,321,209.77,169.6
731739,14.54,375,259,198.943,1253.3
471430,12.7,434,253,200.407,1204.4
164649,1.99,256,326,210.0,83.2
762568,22.13,574,270,199.419,1304.0
118949,0.76,122,254,209.73,14.9
740655,16.29,408,288,200.551,659.4
484904,1.63,89,275,209.316,1.6
981463,21.2,479,336,199.939,51.9
644908,1.38,120,257,209.315,1.6
177309,21.05,468,421,199.417,917.6
385983,7.85,453,341,199.153,586.9
215631,13.42,477,288,209.066,142.6
817194,4.67,503,349,199.214,1337.8
469322,8.0,233,270,209.954,151.8
366305,0.76,154,332,209.841,152.0
22832,17.54,417,293,209.814,237.8
373625,20.11,472,355,199.505,705.9
707787,15.17,574,309,200.011,1143.2
308879,9.04,418,251,200.014,1171.0
959041,13.48,610,347,199.617,1190.1
526546,13.01,436,291,210.0,92.2
65283,6.26,409,290,199.299,354.3
792090,12.4,492,377,198.943,1406.7
735828,8.24,390,250,209.564,380.6
492985,14.04,405,251,209.421,110.2
98803,0.87,155,245,209.173,1.6
793066,13.28,449,348,199.373,1419.4
964988,9.4,89,245,210.0,291.8
964610,4.45,125,260,210.0,179.7
63862,7.53,270,373,209.393,135.3
474836,7.99,141,386,209.324,109.3
59157,8.12,610,363,200.032,733.9
938395,3.04,89,282,209.279,136.4
90432,20.03,500,245,200.146,1404.5
124379,12.83,168,287,210.0,257.1
330268,5.0,89,283,209.978,66.7
19093,15.45,600,343,198.943,998.2
165679,7.7,169,279,209.055,140.7
785228,5.14,456,323,209.728,94.5
316767,0.76,503,396,200.251,755.6
437094,20.11,471,347,201.257,1892.7
558694,1.43,213,330,209.853,4.9
920126,12.34,415,303,210.0,270.3
196539,23.59,564,371,199.167,1699.6
38360,17.37,610,411,198.943,1758.4
839416,2.91,147,323,209.516,112.0
426385,4.59,332,358,210.0,20.2
468277,18.0,407,289,209.483,1871.8
197834,11.62,476,323,198.943,1384.0
538596,23.91,358,348,199.805,896.3
930589,5.31,221,324,209.37,194.5
258160,14.0,476,394,199.475,1289.4
644932,5.3,373,384,209.633,905.4
365548,7.12,524,401,209.85,273.2
956397,8.09,89,283,210.0,73.4
785972,0.76,252,289,210.0,1.6
341406,12.95,584,391,199.194,1657.1
375714,6.6,328,397,209.043,60.7
294013,0.76,144,245,210.0,1.6
521003,15.94,545,379,199.747,1061.9
424825,11.07,452,320,199.652,1029.4
757272,7.57,165,376,208.89,52.7
483690,5.2,140,284,209.858,1.6
686534,8.85,577,424,200.286,1352.2
132270,16.56,555,356,209.722,1412.5
940388,15.44,480,360,198.943,1165.3
321801,5.91,456,267,201.255,866.2
347203,20.86,515,330,199.356,1002.7
172569,16.61,525,411,198.943,1261.5
244732,9.48,459,313,209.427,933.6
358697,23.24,467,303,199.319,1060.7
26667,5.67,207,299,209.295,1.6
767860,6.39,159,322,209.867,290.3
964372,0.76,89,280,210.0,16.6
727558,3.11,218,341,209.584,134.6
557342,12.0,349,265,208.747,1.6
48080,0.76,200,300,209.639,1.6
739515,0.76,89,311,209.118,128.6
773389,16.21,478,359,199.834,1169.9
398833,7.81,498,403,200.44,1433.1
488856,19.44,480,418,200.338,1183.8
700754,5.91,537,343,200.266,1438.3
585731,0.76,291,300,210.0,1.6
645319,19.35,504,362,199.94,1648.1
104213,11.06,518,337,198.943,1242.6
453535,10.0,560,384,200.042,1081.6
267482,5.01,180,291,209.409,174.8
581477,6.18,292,332,209.369,26.7
501033,25.43,462,412,200.085,938.0
256258,8.92,477,424,200.313,1223.6
944296,7.02,312,248,209.13,326.9
890788,3.18,89,311,209.984,170.0
45540,1.25,156,310,209.544,115.9
995506,6.06,496,396,199.685,1036.9
594438,3.15,207,247,209.328,88.3
176442,0.76,209,287,208.939,3.6
603945,0.76,89,245,209.488,1.6
124950,5.93,216,293,210.0,205.9
934514,2.65,121,318,209.395,57.4
329134,5.03,488,322,199.181,1165.3
279778,11.86,556,395,199.542,790.7
223004,8.57,467,409,209.742,123.1
968213,6.79,181,300,209.247,231.6
365216,14.44,478,322,199.197,832.1
317176,4.01,139,292,209.519,75.4
447795,6.14,393,344,200.238,72.8
624451,8.68,473,391,200.685,1084.1
715454,8.73,514,399,209.533,354.5
322017,9.1,150,255,209.252,228.0
156187,2.79,434,291,210.0,172.3
697147,22.91,477,312,209.511,1203.3
151502,19.78,511,294,200.425,418.0
31413,15.12,610,393,199.277,1123.0
197697,14.37,610,423,199.426,1279.3
959284,14.61,394,311,210.0,44.4
658587,25.73,546,420,199.161,1202.2
119636,7.71,108,321,209.353,191.3
805773,13.58,523,360,198.943,1401.2
21904,9.13,606,375,199.765,1038.2
183510,2.86,340,434,210.0,346.2
647865,14.34,569,319,199.392,1159.3
246622,2.24,113,245,209.536,151.0
493227,11.65,441,245,199.692,1472.9
88742,10.26,197,285,209.599,1.6
403585,1.63,89,248,210.0,81.7
994228,0.76,115,266,209.862,1.6
265359,8.39,227,286,209.574,142.4
673975,7.16,363,340,209.591,1051.4
967113,14.01,610,368,199.995,1223.3
910142,0.76,121,331,209.816,1.6
207652,5.35,404,372,209.508,1225.4
41764,4.79,201,348,209.747,1.6
291714,10.7,89,245,209.856,249.3
16408,14.9,413,245,209.127,245.4
252918,16.5,610,375,199.13,1200.5
41351,13.33,545,398,198.943,1101.3
59282,11.53,210,324,210.0,5.3
478789,7.49,347,290,199.373,1377.7
847376,7.13,415,261,208.92,89.7
367242,5.6,89,301,209.724,1.6
371962,3.07,212,314,209.983,391.5
337161,0.76,233,306,209.156,1.6
887125,3.63,89,279,209.343,1.6
403935,15.49,610,362,198.943,964.7
948364,4.04,91,339,210.0,151.3
418655,9.15,136,294,209.647,1.6
325180,10.21,529,330,200.405,429.6
413445,3.98,440,309,209.179,123.8
334399,3.1,299,245,209.441,90.1
831248,0.76,147,274,210.0,1.6
386368,18.5,236,382,208.588,333.6
262255,3.33,168,268,210.0,72.1
431586,19.03,457,361,199.512,731.8
554887,15.35,495,287,209.137,90.3
207997,12.79,587,348,200.153,1231.8
788136,19.72,558,353,198.943,1191.3
150509,5.3,257,270,209.756,174.6
810577,0.76,109,272,208.434,69.2
808505,11.98,610,374,200.295,860.6
930175,5.26,285,301,210.0,287.2
475978,12.11,610,399,200.184,957.0
209555,13.78,100,262,210.0,378.6
455338,10.91,127,305,209.121,25.3
725780,6.09,163,245,210.0,228.0
731033,10.88,486,326,198.943,1423.7
854458,20.39,513,429,198.943,1080.2
667977,19.27,609,415,201.288,1131.6
619135,11.73,376,407,200.876,1402.2
986505,3.12,130,287,209.531,59.5
438446,13.56,610,421,199.095,1414.7
675577,1.13,218,311,209.746,119.0
638346,10.39,489,355,210.0,341.3
597919,7.01,600,433,210.0,1320.0
705817,11.7,610,432,198.943,797.6
854390,12.39,549,376,199.173,1378.8
811400,11.12,395,377,199.59,859.9
341114,16.97,331,273,209.628,142.8
94977,6.13,399,337,208.277,21.1
674646,5.41,412,294,210.0,1.6
978983,2.94,105,261,210.0,105.5
811701,15.99,506,329,209.748,214.2
695067,3.18,310,267,209.765,400.4
727507,21.15,417,384,198.943,873.5
343816,6.5,390,398,209.844,372.8
905739,14.12,520,399,199.046,1483.2
128053,13.62,289,293,209.53,232.6
537600,0.76,148,355,209.911,162.0
955809,8.72,461,408,200.236,1443.9
567238,6.25,112,326,210.0,250.0
648163,20.5,483,349,201.48,1085.1
