,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
228921,12.18,351,399,205.181,581.2
73433,8.07,261,323,205.144,244.5
82967,3.65,328,284,208.056,100.5
973506,6.01,306,373,206.076,459.2
180105,16.21,568,322,198.943,1020.1
161305,7.82,321,316,208.857,449.8
429901,6.97,198,271,208.661,60.1
268993,9.56,112,308,207.927,88.2
319754,11.9,296,370,207.498,643.2
756986,0.76,132,374,209.88,36.2
574292,9.82,417,338,202.79,954.8
142497,11.21,266,349,210.0,288.4
428578,4.77,151,316,205.366,95.1
416362,10.18,520,312,198.985,591.7
93058,13.27,314,304,201.111,877.7
309789,6.16,490,339,204.986,801.7
652486,13.03,493,313,200.932,1009.1
935271,8.22,499,361,203.025,991.5
124021,12.58,529,359,198.943,1024.2
757967,0.76,101,387,210.0,1.6
540938,14.92,292,298,206.015,737.2
434563,12.65,316,359,206.995,621.9
415116,8.43,180,320,206.493,565.5
615424,13.74,610,424,200.892,1267.6
674239,4.74,410,322,204.2,486.7
511985,4.02,123,245,210.0,1.6
986799,9.19,610,361,202.955,1146.7
729725,5.12,610,346,200.448,527.0
298963,9.35,381,343,209.471,1.6
638946,7.41,315,308,210.0,534.0
846761,7.18,275,293,203.314,350.6
506446,0.76,89,267,210.0,1.6
810532,13.64,591,434,198.943,1208.1
254577,5.05,300,415,209.206,265.9
232954,10.54,480,380,203.524,558.3
157415,12.42,492,379,201.893,904.6
285392,13.74,342,398,206.64,852.2
552700,6.32,466,305,208.845,212.5
273316,6.62,257,339,202.585,609.3
293188,3.2,288,245,205.046,419.4
571986,17.51,610,284,199.115,1125.5
210129,25.48,395,247,200.2,1232.1
278962,6.46,365,298,210.0,400.6
66742,3.28,261,318,210.0,42.5
661790,12.92,389,288,199.565,948.0
36858,7.55,156,304,208.513,247.6
738966,4.24,127,295,206.103,323.6
463858,10.02,382,400,208.993,557.3
229101,9.75,144,383,210.0,532.4
922910,8.8,366,280,206.078,591.5
250342,13.15,454,348,202.953,1328.8
753576,9.42,265,369,208.448,365.2
616459,8.78,311,361,206.5,919.3
232896,8.28,354,368,204.303,543.0
876086,0.76,118,352,210.0,1.6
318419,15.35,302,365,202.521,1044.0
500254,5.03,139,434,209.391,477.2
657175,15.5,344,310,205.102,893.2
404971,9.52,287,335,202.883,908.8
477362,8.69,550,342,203.907,795.0
219581,11.81,407,374,200.979,909.9
211635,0.76,382,368,204.84,1.6
834381,8.23,533,399,204.958,623.8
764675,7.3,401,386,205.996,967.9
791941,4.16,245,329,210.0,220.5
184425,8.21,157,309,206.57,449.0
945547,4.46,359,367,210.0,442.8
679377,7.01,396,381,202.05,451.1
30004,0.76,263,337,210.0,1.6
294103,0.76,89,275,210.0,1.6
771655,6.74,384,371,208.851,148.6
343665,0.76,367,344,204.226,301.8
275108,11.62,545,380,202.727,1200.0
302650,12.96,610,321,201.805,1310.5
786182,0.76,89,282,210.0,1.6
926557,11.79,449,387,205.745,869.9
292840,5.63,266,337,210.0,1.6
460470,6.98,259,340,205.3,352.1
724262,14.7,346,245,206.687,626.9
374688,19.39,610,379,198.943,1571.1
865359,5.93,328,345,207.762,98.2
691910,14.33,584,373,201.26,1347.0
433973,8.64,409,329,207.371,635.2
355088,18.83,610,379,200.339,1189.3
610094,10.65,392,404,205.371,658.5
411528,4.72,300,317,208.458,1.6
362350,17.83,610,316,198.943,1639.7
792663,8.23,252,310,206.062,29.9
252685,12.41,544,345,198.943,1101.7
898317,7.44,217,359,208.427,526.8
547585,0.76,89,245,210.0,1.6
435080,4.36,89,245,210.0,1.6
88846,6.46,551,335,207.524,342.9
743296,1.08,372,424,210.0,252.7
958880,14.84,610,327,198.943,1446.8
166876,9.61,398,434,201.773,699.4
689485,9.54,331,361,208.59,761.8
546261,7.04,329,301,203.46,470.7
849889,9.93,513,360,198.943,559.4
920977,10.63,297,350,203.56,602.1
306234,11.7,319,380,206.285,1022.3
422360,3.99,315,401,207.381,258.0
668744,3.75,440,338,203.291,402.4
675768,6.67,89,306,210.0,112.1
787089,2.96,198,318,210.0,1.6
378094,6.64,450,416,203.72,788.2
355873,5.83,314,347,209.773,426.0
188737,0.76,89,252,210.0,1.6
618547,0.85,270,354,205.798,100.3
115123,0.76,89,245,210.0,1.6
105156,6.49,297,354,201.078,294.8
93718,0.76,89,289,210.0,1.6
460319,1.15,255,343,205.762,235.5
426652,6.09,157,282,209.903,148.5
476176,0.92,283,332,210.0,249.6
840541,0.76,235,335,208.626,1.6
797601,7.17,492,287,204.162,613.1
635700,12.74,329,360,203.827,863.0
517385,8.77,238,358,209.313,349.0
343773,17.87,608,423,202.483,1639.2
479066,5.37,368,369,206.85,609.8
19415,4.18,396,370,204.769,570.8
982084,10.63,106,307,209.673,41.2
683616,11.01,460,351,202.758,864.1
915212,12.65,537,398,203.921,741.8
417694,5.19,236,275,210.0,313.5
417953,13.08,434,400,203.759,764.1
835557,13.62,401,321,200.478,1044.3
947237,9.28,257,407,202.242,748.5
503698,0.76,171,327,209.45,1.6
869188,0.76,89,312,210.0,1.6
25364,1.35,222,335,210.0,33.6
650779,3.0,352,317,202.692,141.1
301728,8.31,281,333,209.667,762.9
786604,9.6,521,346,204.154,467.3
44855,20.15,568,346,199.134,1731.9
973611,0.76,180,367,209.897,1.6
493412,3.98,177,317,210.0,1.6
214540,6.48,468,386,204.303,837.1
825184,0.76,89,320,210.0,1.6
218055,11.49,320,387,204.025,672.6
782904,21.98,434,341,205.329,1109.6
125456,8.53,175,353,210.0,85.0
505614,5.17,192,340,210.0,1.6
469782,0.76,89,320,206.473,1.6
373641,5.08,213,377,206.91,161.6
587396,13.12,458,400,204.251,927.4
807384,3.29,232,310,208.286,169.2
764645,8.32,562,396,199.47,1091.7
602264,6.58,321,417,204.99,412.6
213409,11.56,297,399,208.906,677.4
881162,4.4,433,373,210.0,177.9
195410,3.6,169,289,206.792,376.8
968087,0.76,148,303,208.926,1.6
366920,17.2,440,415,200.832,1622.7
656969,17.07,527,422,202.442,1676.4
529664,16.02,474,417,207.061,976.3
687217,1.42,293,307,206.668,95.6
563086,4.77,89,306,210.0,1.6
256366,17.64,596,414,200.278,1275.5
453277,18.55,233,376,202.772,1388.9
880864,15.55,315,322,204.969,961.1
711134,16.38,545,423,198.943,1412.7
704104,1.38,553,395,202.133,753.6
56243,6.74,318,340,207.514,144.6
822245,4.13,158,297,208.275,188.2
624759,17.79,484,399,201.235,1465.3
530361,3.49,325,307,207.732,1.6
259803,18.07,500,319,203.692,1136.0
858501,14.06,600,364,198.943,1331.2
355000,15.98,496,370,203.866,1273.2
523542,14.55,541,302,198.943,1324.2
616665,14.42,410,386,201.477,766.5
942735,1.45,269,280,208.258,1.6
895211,6.99,334,302,206.501,347.1
533645,17.5,607,376,202.41,1195.5
900834,5.79,97,283,208.43,122.8
750709,9.61,188,326,210.0,286.8
32445,4.71,388,352,206.814,1.6
629568,9.83,261,354,206.065,438.4
751729,12.38,429,367,202.736,1028.2
684405,4.05,398,293,208.666,252.3
984542,0.76,250,305,205.579,1.6
398820,4.44,146,245,206.548,4.4
477820,7.01,487,335,201.331,509.7
145859,13.85,342,274,206.038,1141.0
336066,10.56,334,329,206.466,764.9
298191,4.27,163,303,208.851,49.3
179652,6.98,277,365,205.961,169.5
300707,0.76,89,293,210.0,1.6
329168,13.94,502,350,202.697,1031.1
865181,3.79,293,319,202.987,217.7
448472,0.76,339,388,205.883,356.2
39016,8.0,305,288,203.381,467.2
890140,4.25,113,301,210.0,1.6
846449,15.94,550,390,201.901,1353.9
310982,5.01,377,316,208.389,187.0
219903,6.54,351,301,208.878,535.6
136767,2.77,114,294,210.0,1.6
647936,7.78,438,399,206.92,537.2
823558,11.97,275,330,208.573,628.6
859120,0.76,283,376,204.369,33.3
209808,10.12,204,388,209.177,288.9
581863,15.22,610,338,200.219,1325.2
629134,0.76,89,327,210.0,1.6
249241,0.76,89,294,210.0,1.6
181881,4.13,289,321,204.991,332.3
833333,6.14,380,280,210.0,379.1
905249,9.81,465,327,204.891,629.2
95699,0.76,424,321,206.757,136.2
299974,22.06,610,317,198.943,1892.7
168358,0.76,89,320,210.0,1.6
925259,0.76,100,306,210.0,1.6
920653,2.9,347,335,210.0,315.6
786056,0.76,89,245,210.0,1.6
966308,10.52,315,295,202.816,282.0
660093,9.85,465,319,207.42,818.5
300504,0.76,296,308,210.0,1.6
849002,11.77,501,427,200.628,730.7
381746,10.88,293,315,203.261,989.1
372877,0.76,182,434,208.065,1.6
492131,5.79,320,293,206.021,444.9
875034,16.44,480,398,199.996,1158.5
652803,11.73,496,372,203.593,1373.8
279257,14.83,381,434,202.335,1165.4
27697,18.89,490,321,200.132,1188.7
628854,1.2,146,291,210.0,2.6
158700,4.38,143,322,210.0,134.7
841579,0.76,89,333,210.0,1.6
741443,0.76,288,371,210.0,1.6
580382,4.73,405,357,204.225,520.3
627289,14.94,426,324,203.077,1132.6
423770,7.61,368,434,205.46,797.6
379566,6.42,89,245,209.605,20.6
632682,11.22,244,348,210.0,879.5
115581,21.6,610,353,201.053,1477.2
293611,6.05,366,357,210.0,214.5
238003,3.02,319,388,201.396,594.9
967910,8.28,433,381,204.15,651.7
535513,15.12,493,333,201.901,1315.8
489079,0.76,208,359,210.0,1.6
207100,11.44,610,434,199.014,1238.8
420587,4.24,89,245,207.856,1.6
375609,10.52,321,336,200.286,819.0
886932,18.57,411,394,198.943,1384.5
247370,9.15,331,342,207.813,461.3
771771,22.09,610,373,201.798,1673.3
665564,7.81,289,421,209.924,327.7
546815,5.55,89,292,210.0,1.6
638481,12.24,391,422,203.702,1033.4
822971,14.64,495,381,203.126,966.4
23969,10.62,311,321,207.893,754.8
401906,14.5,610,392,198.943,1379.9
840890,13.34,453,376,204.069,815.2
696116,0.76,116,423,210.0,1.6
179643,16.02,388,292,206.803,800.3
656347,0.83,166,329,210.0,1.6
768189,9.2,531,398,198.943,999.4
673690,18.39,610,382,198.943,1892.7
74181,0.76,89,339,210.0,15.6
66545,0.76,194,374,207.474,1.6
220121,5.7,197,303,204.249,1.6
883019,7.17,341,309,208.033,443.8
290108,14.19,313,248,204.09,807.4
766758,16.63,554,397,203.965,1416.3
160936,9.18,437,373,205.452,659.4
678942,8.03,276,344,209.04,492.1
714370,5.32,258,428,206.196,580.8
702500,22.35,515,385,198.943,1508.3
633446,8.37,439,362,206.614,860.2
869291,7.69,306,294,204.825,515.9
826746,2.34,89,312,210.0,1.6
79691,7.47,340,336,210.0,426.1
14269,9.76,275,293,207.8,626.3
640785,6.81,455,415,203.578,1051.8
517558,3.15,291,395,204.953,289.0
619037,0.76,89,334,210.0,1.6
409568,1.01,123,245,210.0,1.6
929322,1.05,115,309,210.0,1.6
188083,3.3,175,272,210.0,1.6
610634,0.76,118,245,210.0,1.6
626103,22.05,585,369,198.943,1861.2
299257,15.75,298,363,202.844,1113.2
59292,0.76,89,245,209.399,1.6
352871,0.76,316,302,206.443,371.8
875430,12.93,335,350,203.989,537.9
717709,5.87,316,296,205.363,403.2
275346,8.78,535,347,200.744,1209.2
576523,12.13,515,405,205.864,895.8
582766,0.76,155,291,210.0,1.6
820127,10.75,356,394,205.223,590.2
864411,7.33,425,328,205.798,682.7
805147,9.12,365,341,200.815,644.5
509340,8.67,519,309,199.939,537.7
450697,1.33,391,344,206.008,68.9
294817,0.76,141,328,210.0,1.6
183728,11.4,346,307,204.919,896.8
444344,6.27,89,303,210.0,5.5
822345,15.32,301,331,203.585,731.6
3381,7.09,310,413,204.77,884.3
760918,0.76,192,415,210.0,1.6
782691,14.29,567,272,198.943,1136.3
602001,10.99,365,340,201.734,870.5
916954,8.57,245,319,208.661,553.2
390741,11.15,415,353,204.274,667.0
930040,0.76,89,369,210.0,198.0
48782,13.19,365,338,206.249,759.6
939140,0.76,363,336,209.751,1.6
259289,11.36,610,359,200.757,926.9
798764,22.48,610,402,198.943,1853.0
331373,11.41,338,412,201.701,761.4
389654,11.72,431,434,205.118,826.3
988860,22.73,608,367,198.943,1892.7
932404,17.56,392,306,204.384,1244.8
374502,7.2,407,407,209.648,808.0
841975,8.42,114,260,209.429,141.1
996997,3.62,361,313,208.198,1.6
43312,17.46,558,382,202.64,1490.3
574982,6.18,118,320,205.597,292.9
273001,12.03,378,360,204.284,785.2
613138,5.38,253,360,208.317,339.4
171516,8.47,403,262,201.948,860.6
939287,8.39,399,388,202.471,866.0
306870,0.76,322,369,202.275,30.2
801882,11.6,518,384,205.009,814.2
724114,0.76,212,371,209.934,133.2
175893,6.99,305,301,209.775,201.4
271555,14.83,527,324,204.147,753.9
686551,7.63,89,261,207.924,1.6
432743,12.27,610,394,198.943,919.2
102182,4.77,246,310,209.418,243.8
785624,11.11,313,276,203.244,873.8
456700,0.76,178,345,210.0,1.6
459058,15.68,610,331,198.943,1252.5
832901,8.39,123,388,209.841,76.7
107529,9.32,182,303,210.0,176.8
883265,14.14,432,370,203.726,1028.6
364821,13.69,519,344,201.508,951.9
776408,6.82,482,399,207.595,450.5
543372,1.38,224,267,210.0,1.6
315892,9.46,486,392,199.482,672.4
275493,7.25,273,393,207.002,892.0
609901,15.04,217,372,205.655,590.8
954057,2.08,425,317,202.634,470.1
761465,6.18,275,359,210.0,130.8
445585,0.76,145,332,210.0,1.6
134702,5.3,89,315,210.0,1.6
168526,11.9,446,283,209.221,426.0
818396,3.61,404,371,206.416,140.2
563628,12.74,231,296,210.0,294.4
89573,6.1,89,338,209.867,137.4
746641,12.51,351,285,200.757,720.9
983503,10.85,424,316,207.77,811.4
210050,8.38,518,434,208.913,1032.0
77671,13.92,475,384,199.234,1102.7
533225,12.54,374,375,204.532,779.2
733543,8.39,314,362,206.109,341.5
895234,15.03,176,337,203.994,816.5
47163,14.02,521,336,198.943,1534.5
818488,9.44,533,252,199.434,471.1
848070,0.76,378,348,210.0,1.6
728495,4.42,89,245,210.0,1.6
333164,13.43,384,245,205.278,751.4
713418,22.9,610,386,198.943,1892.7
325201,0.76,311,353,208.487,1.6
658881,12.09,408,391,203.619,1196.0
53757,4.69,293,392,207.823,338.4
68868,9.2,315,307,209.394,215.7
23712,12.08,278,282,205.454,634.9
367599,16.56,450,342,198.97,1223.2
413486,16.1,294,410,205.891,1042.4
893770,12.43,402,392,202.849,709.8
545543,9.76,351,434,205.368,547.4
781698,15.83,488,344,205.735,789.4
118523,11.83,610,428,202.714,1233.4
470338,13.46,294,245,201.9,655.9
14130,12.4,257,366,206.62,757.5
62121,12.4,532,318,208.047,1011.8
242611,3.95,313,383,207.728,94.5
906522,15.28,347,275,202.159,881.2
653887,9.05,297,276,204.499,277.8
245250,5.17,318,335,201.637,169.8
647040,13.5,392,348,207.297,685.3
517686,2.72,537,347,204.994,524.5
712569,9.29,267,355,206.954,521.9
793867,9.39,264,326,207.587,731.7
528245,1.99,439,375,204.255,404.1
146195,3.17,261,298,209.356,196.4
55716,0.76,89,304,210.0,1.6
352907,0.76,301,361,209.034,171.0
222601,10.89,401,344,203.025,926.4
80899,14.09,600,340,198.943,1427.9
388901,2.79,601,398,200.65,604.3
321523,20.98,610,349,198.943,1542.0
706015,1.44,93,268,210.0,1.6
675079,9.59,357,303,199.3,825.0
790411,3.55,89,395,207.706,1.6
971530,0.82,89,329,205.782,1.6
522017,3.22,177,330,210.0,1.6
45875,0.76,89,245,210.0,1.6
364861,2.88,109,325,210.0,1.6
5896,1.75,95,289,210.0,1.6
838664,4.23,345,388,205.377,449.7
36086,0.85,250,317,203.388,1.6
14842,1.93,89,319,210.0,162.6
977888,4.69,463,353,203.316,504.3
927292,10.65,503,374,202.483,1129.4
667512,7.05,458,307,203.178,800.5
628642,3.61,438,304,207.337,194.3
417786,5.45,409,430,204.604,725.5
97388,5.28,310,378,208.23,495.7
960743,10.59,462,320,203.759,663.2
167821,3.37,203,310,210.0,1.6
258463,0.76,89,325,210.0,1.6
525102,7.87,320,330,203.9,466.2
907083,22.97,599,375,198.943,1511.1
898498,0.76,130,315,210.0,1.6
754011,9.76,350,365,202.691,427.8
766609,12.77,481,261,198.943,1248.9
592355,12.35,369,349,206.906,546.9
523438,9.3,477,259,199.936,990.7
788369,18.95,415,327,202.686,1027.1
220944,12.18,549,342,204.366,848.9
524693,9.97,390,364,203.558,666.4
732300,1.9,468,278,204.122,1.6
175703,0.76,247,340,210.0,1.6
965419,7.42,187,245,208.916,319.3
885804,4.36,430,312,205.697,183.1
717435,11.45,377,328,199.864,756.3
427016,1.22,225,333,208.655,1.6
860945,12.65,603,383,198.943,1143.5
937700,0.76,89,301,210.0,1.6
142888,4.87,467,369,200.187,428.6
412807,15.5,491,382,198.943,1483.4
6709,0.76,89,312,210.0,1.6
133806,18.07,524,379,199.735,1675.6
311245,3.06,92,325,210.0,1.6
421261,10.22,353,309,207.572,827.7
965141,0.76,161,419,210.0,1.6
230480,9.86,440,280,199.584,817.4
43192,10.74,164,266,210.0,167.3
959350,0.76,227,348,210.0,1.6
747713,5.43,424,368,205.744,249.3
796943,7.65,281,281,206.927,488.0
803568,13.04,610,359,202.019,1146.7
843783,17.3,610,434,198.943,1677.3
929680,0.76,285,395,208.654,1.6
613449,5.58,195,313,210.0,168.7
119560,14.77,404,334,205.291,649.7
656907,10.83,89,245,210.0,116.0
914427,21.27,610,434,198.943,1892.7
71370,0.76,245,279,209.854,1.6
248620,7.79,211,334,206.833,622.7
964440,0.76,89,389,210.0,1.6
548424,7.64,367,385,205.413,283.5
873542,4.32,331,385,210.0,1.6
130495,0.76,532,373,203.734,140.8
309845,5.75,89,317,210.0,1.6
895016,3.36,235,296,210.0,1.6
902296,20.35,402,259,202.388,1265.7
485056,7.56,544,399,203.155,1083.4
628463,0.76,209,282,210.0,1.6
902463,4.5,223,270,210.0,1.6
405080,0.76,162,371,210.0,1.6
83371,7.64,467,427,204.046,822.4
411711,5.36,550,405,203.151,746.6
231627,14.52,512,408,201.903,1215.2
600548,3.22,243,278,209.693,104.3
722349,9.03,360,399,209.53,608.5
963839,1.83,137,333,210.0,1.6
469556,15.77,543,393,198.943,1214.9
865901,17.32,531,383,202.258,1352.5
114471,6.25,274,395,207.07,108.4
511526,8.08,288,287,203.919,403.8
93642,5.67,389,329,207.669,86.8
652504,0.76,89,312,210.0,1.6
442304,0.76,89,325,210.0,1.6
935997,13.34,335,392,198.943,1563.6
412241,8.94,486,373,205.487,700.2
207206,8.64,420,434,205.639,883.0
497314,0.76,89,360,210.0,1.6
580939,0.76,89,260,210.0,1.6
375175,15.08,380,313,208.115,660.4
28227,10.08,474,352,198.943,1118.5
556391,5.74,269,352,207.422,417.0
603649,15.93,567,288,199.018,1261.5
404126,3.57,89,311,210.0,1.6
40668,4.88,89,256,210.0,1.6
299078,21.03,604,285,198.943,1606.8
943122,7.85,480,368,203.215,717.6
346308,5.88,328,417,201.251,830.4
631541,8.37,431,383,205.785,503.4
298093,6.41,315,302,209.296,374.8
545941,10.74,389,309,205.66,739.3
510480,21.88,538,380,198.943,1810.8
910079,10.71,610,428,199.814,1511.3
583369,10.42,100,295,210.0,302.2
635239,7.23,370,296,207.706,282.3
421623,14.74,451,341,201.897,1516.4
906462,4.64,311,332,210.0,219.4
232386,1.99,107,296,207.491,1.6
184527,21.74,610,377,201.042,1746.3
564961,12.27,407,373,200.835,494.5
428199,5.01,196,301,205.383,412.6
150447,7.16,225,322,206.606,328.8
395743,6.4,472,341,200.866,750.0
630599,14.32,484,397,199.836,962.6
604130,7.9,327,409,210.0,382.8
472285,19.28,388,245,207.34,1175.8
732690,8.14,261,333,206.458,378.7
731739,9.2,361,434,203.125,902.7
471430,13.78,458,397,201.21,1019.3
164649,0.76,141,352,210.0,1.6
762568,0.76,333,320,207.024,21.2
118949,9.47,255,316,205.936,427.8
740655,5.97,447,327,207.568,340.5
484904,11.08,284,325,208.07,934.1
981463,10.76,217,360,209.276,724.3
644908,15.13,430,351,201.318,969.0
177309,2.44,346,299,205.364,335.6
385983,9.28,259,301,201.488,773.3
215631,0.76,89,365,210.0,1.6
817194,15.28,564,282,198.943,1203.7
469322,7.67,139,321,210.0,326.9
366305,11.72,276,331,205.981,484.2
22832,5.91,311,377,206.786,279.9
373625,10.87,494,405,203.219,917.5
707787,13.74,598,421,198.943,1144.3
308879,18.3,439,356,200.634,1229.8
959041,0.76,145,323,210.0,1.6
526546,17.89,386,307,198.943,1175.5
65283,7.72,272,364,208.66,491.4
792090,15.87,484,349,201.531,961.1
735828,13.38,610,368,198.943,1263.0
492985,20.09,300,280,205.252,1108.2
98803,20.64,610,360,198.943,1655.2
793066,7.25,103,323,209.183,252.9
964988,15.58,566,350,200.516,1209.1
964610,6.43,245,338,208.469,480.4
63862,0.76,89,270,208.202,1.6
474836,0.76,192,347,207.634,10.3
59157,8.24,342,345,207.862,449.5
938395,12.1,222,372,205.073,502.3
90432,1.22,434,372,202.848,657.8
124379,4.76,359,324,205.375,313.6
330268,1.19,207,305,210.0,1.6
19093,4.61,295,316,203.514,469.7
165679,5.59,368,375,206.513,564.9
785228,10.26,294,304,207.393,694.2
316767,0.76,89,318,210.0,1.6
437094,14.47,323,334,204.76,614.3
558694,12.12,319,370,198.943,1274.4
920126,11.61,610,390,198.943,1144.0
196539,3.22,89,314,210.0,1.6
38360,1.26,187,363,210.0,1.6
839416,16.0,361,245,200.895,1131.6
426385,3.76,417,298,210.0,22.4
468277,18.24,541,405,198.943,1553.3
197834,2.58,259,306,210.0,376.7
538596,0.76,160,330,210.0,1.6
930589,0.76,117,390,207.591,1.6
258160,0.76,89,312,210.0,1.6
644932,10.17,475,331,203.763,729.7
365548,0.88,349,338,206.725,112.0
956397,3.38,255,307,204.799,179.4
785972,0.82,318,287,204.059,115.6
341406,5.7,282,323,207.601,104.8
375714,10.81,484,308,199.136,1063.7
294013,7.63,359,318,205.989,204.7
521003,0.76,291,269,208.886,262.7
424825,9.26,474,390,209.15,469.9
757272,2.67,251,339,210.0,1.6
483690,10.11,392,400,204.926,398.0
686534,0.86,103,399,208.203,1.6
132270,0.76,426,434,210.0,1.6
940388,12.28,355,317,205.719,806.1
321801,5.15,358,313,210.0,150.3
347203,3.46,376,357,209.922,1.6
172569,9.07,288,287,203.519,788.6
244732,3.11,218,354,210.0,1.6
358697,0.76,89,297,210.0,1.6
26667,4.87,147,307,205.894,179.7
767860,1.24,420,395,208.039,234.3
964372,15.31,228,304,201.503,926.9
727558,8.36,610,261,198.943,1142.8
557342,9.14,321,299,203.06,197.8
48080,5.0,155,327,210.0,25.7
739515,11.46,365,299,200.249,872.9
773389,0.76,216,339,210.0,1.6
398833,5.92,339,345,205.112,479.1
488856,10.78,233,296,209.137,555.6
700754,9.4,444,330,203.492,864.9
585731,19.52,579,432,198.943,1430.8
645319,6.21,220,292,209.451,344.6
104213,5.51,243,352,209.3,146.4
453535,8.01,246,388,207.482,674.8
267482,16.95,439,350,201.766,1480.2
581477,10.0,347,288,201.083,487.4
501033,5.38,150,286,210.0,1.6
256258,9.29,556,339,203.98,792.0
944296,10.05,300,361,204.095,1050.3
890788,11.16,371,290,201.21,882.0
45540,11.88,338,284,202.829,510.0
995506,4.59,379,408,206.201,321.9
594438,11.31,335,343,204.929,547.9
176442,3.53,423,434,200.671,431.1
603945,13.08,381,360,200.753,609.4
124950,0.76,148,304,210.0,1.6
934514,9.97,253,323,209.884,478.8
329134,0.76,217,336,210.0,1.6
279778,8.64,466,355,206.302,303.6
223004,0.76,198,371,210.0,45.2
968213,18.97,610,318,198.943,1324.4
365216,1.6,221,340,208.373,133.0
317176,5.38,219,314,205.869,270.8
447795,9.39,417,388,204.046,967.7
624451,9.25,240,426,203.825,730.4
715454,16.82,437,341,200.263,1208.9
322017,13.65,473,343,202.558,833.2
156187,0.76,184,339,209.536,37.5
697147,8.45,293,407,204.858,574.8
151502,9.16,610,413,198.943,1447.1
31413,5.1,195,379,208.601,319.4
197697,13.31,375,360,202.747,1033.3
959284,3.65,171,245,209.246,1.6
658587,7.81,291,297,210.0,60.2
119636,0.76,89,391,210.0,1.6
805773,9.33,317,320,206.754,517.2
21904,9.77,336,351,203.377,596.4
183510,17.48,414,279,200.32,994.5
647865,10.85,543,389,199.952,1165.1
246622,4.64,307,340,210.0,1.6
493227,6.28,162,353,203.715,1.6
88742,0.76,112,305,210.0,1.6
403585,9.66,573,362,203.077,1015.4
994228,5.99,184,318,210.0,1.6
265359,4.45,101,279,210.0,286.9
673975,20.37,610,404,198.943,1770.1
967113,0.76,245,339,210.0,1.6
910142,7.97,435,346,199.812,882.3
207652,9.95,255,304,209.137,425.2
41764,18.9,337,279,204.037,1143.5
291714,10.62,468,399,198.943,1188.4
16408,0.76,126,300,203.872,1.6
252918,12.23,556,431,198.943,1236.6
41351,11.95,283,383,207.929,886.0
59282,8.62,523,259,200.076,609.3
478789,7.47,445,379,203.358,816.6
847376,12.83,476,341,203.227,519.8
367242,20.5,520,398,200.565,1289.9
371962,17.61,455,369,198.943,1266.7
337161,9.03,89,283,210.0,118.6
887125,0.76,264,341,210.0,352.1
403935,13.71,418,357,203.724,999.2
948364,9.5,384,398,208.216,550.2
418655,6.62,610,331,203.741,608.7
325180,6.02,89,357,210.0,226.3
413445,8.63,265,335,205.043,842.6
334399,8.32,291,352,209.043,376.3
831248,2.87,421,375,204.641,480.1
386368,14.38,336,398,205.507,972.9
262255,8.7,477,303,205.768,493.1
431586,9.04,456,331,208.776,825.0
554887,0.76,422,381,203.968,355.0
207997,1.0,184,318,210.0,1.6
788136,11.33,479,345,202.43,914.7
150509,14.11,263,290,203.185,902.7
810577,9.05,361,366,209.06,544.5
808505,5.72,127,315,206.349,304.7
930175,0.76,137,391,208.644,1.6
475978,0.76,89,251,210.0,1.6
209555,13.13,308,293,206.091,1044.8
455338,4.9,90,365,203.913,221.5
725780,9.0,413,292,200.807,906.4
731033,18.63,610,434,198.943,1746.3
854458,8.67,566,372,203.521,919.2
667977,7.5,356,351,208.368,515.3
619135,4.56,89,336,210.0,1.6
986505,20.04,610,343,200.306,1761.0
438446,6.64,354,358,202.18,489.2
675577,9.7,345,264,203.443,622.8
638346,12.02,354,341,204.006,931.3
597919,3.49,150,388,209.25,19.8
705817,4.55,89,245,210.0,1.6
854390,1.04,132,290,210.0,1.6
811400,5.85,506,421,205.781,517.5
341114,2.12,89,337,210.0,1.6
94977,7.35,325,434,208.458,412.9
674646,9.79,142,281,210.0,363.2
978983,0.76,89,357,210.0,1.6
811701,16.88,507,362,198.943,1498.5
695067,4.68,176,354,206.44,483.2
727507,15.65,399,310,204.502,757.4
343816,0.76,89,383,210.0,1.6
905739,1.54,89,245,208.255,24.4
128053,14.55,275,327,203.775,594.6
537600,12.87,472,403,203.364,696.6
955809,12.63,434,307,198.943,820.6
567238,10.83,415,354,205.927,747.0
648163,12.15,456,399,206.315,831.4
903343,17.5,302,253,205.922,981.9
631184,5.56,213,368,205.059,546.8
950043,5.2,264,305,203.536,245.0
708885,7.07,361,335,204.739,507.9
136872,18.82,610,412,201.4,1417.4
41325,12.64,452,347,202.359,936.2
454936,5.46,130,371,210.0,64.5
258041,15.93,415,318,203.419,974.2
591864,0.76,307,373,210.0,1.6
28097,4.78,145,312,210.0,1.6
27112,16.77,610,393,203.294,1528.3
754596,8.94,464,378,207.968,660.8
612378,13.35,436,408,209.973,1082.0
548213,3.56,89,355,206.055,1.6
97074,2.9,132,263,210.0,1.6
939413,10.47,345,329,205.455,764.8
262744,10.15,132,303,202.808,622.0
825804,7.53,368,297,206.07,593.4
142844,6.45,259,296,207.711,279.1
165041,12.56,500,377,202.192,1071.5
749669,20.54,295,407,201.854,1478.4
628847,5.99,219,351,206.83,55.7
897342,0.76,396,434,210.0,1.6
612841,9.1,362,318,204.21,497.3
179620,7.0,124,434,210.0,364.4
892183,0.76,308,364,207.376,342.8
367323,13.24,367,353,203.8,685.1
