,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
814775,9.86,580,421,199.811,906.1
918192,4.42,210,356,210.0,241.7
102494,5.27,125,287,209.837,197.3
934981,12.65,610,359,200.455,1190.4
864190,5.88,238,410,201.555,39.9
740128,10.16,558,329,199.911,1491.1
212315,0.76,148,392,209.63,1.6
96037,3.23,189,364,210.0,66.0
261766,2.76,175,398,210.0,76.0
797897,9.17,610,434,201.272,1378.5
433807,12.16,598,330,200.62,1107.7
878443,10.22,454,315,202.205,418.5
749972,2.01,386,312,208.651,196.1
866791,0.76,146,249,210.0,132.0
489290,7.69,495,330,210.0,239.1
746891,0.76,176,268,209.852,412.4
60425,22.17,490,336,200.405,1620.0
852054,7.88,141,271,209.794,256.8
398711,20.07,489,315,200.814,1184.9
441903,13.18,610,368,200.797,719.0
736863,11.04,89,365,210.0,1.6
450050,2.23,208,380,210.0,1.6
783302,8.52,539,347,200.405,962.9
990100,9.45,581,298,199.604,1220.9
910861,4.08,259,414,209.869,1.6
203766,8.18,474,317,200.615,903.6
958979,11.03,517,308,201.003,1102.7
756919,18.18,148,291,208.887,182.4
220793,11.52,610,354,200.147,1184.0
246489,12.83,610,364,201.632,1061.2
104201,0.76,173,356,209.9,24.3
43900,2.67,108,286,208.902,102.3
463475,9.75,444,330,199.427,1213.4
15026,5.47,227,379,210.0,161.6
671105,0.76,128,353,209.915,1.6
46482,0.9,176,368,210.0,1.6
45453,3.62,206,373,209.528,101.6
440813,4.76,215,291,210.0,173.8
476755,9.23,554,339,200.59,926.3
493283,6.24,476,334,210.0,188.6
311912,8.46,421,330,201.421,616.2
694305,5.95,324,411,210.0,161.6
10787,10.37,579,355,199.426,891.9
951440,0.76,263,347,209.434,88.6
250812,12.53,610,374,200.646,1141.4
234995,9.08,444,304,201.291,1131.1
830279,7.61,559,428,200.323,1077.7
188734,13.42,610,335,200.58,744.5
257103,7.4,501,349,201.407,1098.2
384736,3.97,170,385,209.977,185.9
203337,4.1,205,303,209.644,202.7
112501,10.42,524,303,200.432,824.7
703028,0.76,114,257,209.297,133.3
478021,11.09,610,334,200.591,940.6
678021,7.79,135,374,210.0,1.6
370777,0.76,89,400,210.0,1.6
775779,5.62,215,372,210.0,1.6
776950,8.32,149,254,209.435,91.8
336405,8.96,585,418,200.157,839.3
426547,12.46,610,434,200.259,1098.9
482579,2.65,123,375,210.0,1.6
851262,1.76,132,387,209.851,128.9
189058,12.59,610,434,200.067,927.7
434093,8.37,456,378,199.609,919.1
801019,1.14,89,270,210.0,57.2
198580,23.69,549,288,199.642,1174.7
943368,10.05,566,327,200.93,1228.7
969466,12.33,571,330,200.547,1180.9
808357,21.13,469,307,199.504,243.4
228921,6.12,151,386,209.559,146.3
73433,6.96,525,409,200.941,1568.0
82967,6.31,511,311,201.23,1164.5
973506,1.23,170,369,210.0,1.6
180105,9.77,608,324,200.671,1120.0
161305,8.67,455,393,199.94,822.1
429901,0.76,142,374,210.0,146.5
268993,7.16,428,318,210.0,832.1
319754,12.13,610,424,200.892,844.5
756986,4.35,91,413,210.0,156.7
574292,5.06,132,349,209.648,115.6
142497,10.08,500,293,199.764,1437.1
428578,9.38,539,379,200.985,1388.7
416362,11.4,594,358,199.515,1273.9
93058,3.19,181,288,210.0,295.1
309789,0.76,214,388,210.0,1.6
652486,11.36,598,404,199.716,1293.3
935271,8.23,400,306,199.525,1099.4
124021,3.64,196,300,209.998,54.6
757967,2.4,172,384,210.0,1.6
540938,0.76,162,367,210.0,16.6
434563,6.39,494,309,210.0,256.4
415116,2.67,102,376,208.963,130.1
615424,3.79,415,374,210.0,1.6
674239,10.06,610,322,200.523,1501.5
511985,7.25,434,323,210.0,76.3
986799,0.76,103,263,209.598,329.6
729725,3.21,115,287,209.687,160.3
298963,5.53,89,306,210.0,110.9
638946,8.67,541,351,199.938,1210.3
846761,8.11,156,298,209.692,260.0
506446,7.42,243,297,210.0,149.3
810532,11.23,576,341,200.982,1045.9
254577,11.09,610,349,199.366,1165.5
232954,11.99,610,311,199.129,1548.8
157415,0.76,248,278,209.676,48.4
285392,12.11,610,412,200.481,1072.8
552700,6.71,431,411,204.208,374.9
273316,10.38,552,352,200.765,616.5
293188,11.64,610,363,200.921,579.3
571986,5.4,102,382,210.0,553.0
210129,14.88,440,318,200.03,971.5
278962,0.76,275,374,209.978,158.1
66742,10.39,541,339,199.444,1148.8
661790,3.28,215,391,210.0,1.6
36858,4.92,439,387,199.43,732.4
738966,6.75,546,370,210.0,690.0
463858,7.88,497,411,199.48,517.1
229101,7.74,394,287,199.529,718.1
922910,8.77,433,292,200.115,1492.8
250342,10.22,589,403,200.44,1102.0
753576,3.96,169,433,210.0,42.3
616459,9.15,552,330,200.061,1314.3
232896,0.76,179,305,209.569,1.6
876086,4.57,208,311,209.911,148.2
318419,0.76,243,351,209.967,1.6
500254,3.81,380,379,209.563,1.6
657175,10.56,464,298,210.0,148.4
404971,5.1,381,294,210.0,216.4
477362,11.56,610,342,200.568,787.5
219581,8.4,531,383,210.0,56.3
211635,3.45,98,342,210.0,1.6
834381,5.33,188,351,210.0,1.6
764675,8.56,538,366,199.912,482.6
791941,6.99,515,333,200.181,1521.6
184425,0.76,128,292,210.0,161.1
945547,0.76,187,349,210.0,1.6
679377,6.5,410,368,209.975,121.8
30004,2.33,129,391,210.0,144.7
294103,7.4,478,416,210.0,520.5
771655,0.76,216,351,210.0,1.6
343665,3.67,103,286,209.256,221.1
275108,2.25,113,292,210.0,128.1
302650,8.1,545,418,200.252,804.1
786182,1.26,169,409,209.381,373.1
926557,14.75,610,434,200.529,948.3
292840,9.98,89,341,210.0,110.0
460470,20.02,407,317,200.192,596.5
724262,8.24,472,424,200.852,936.2
374688,0.76,202,348,209.885,1.6
865359,7.48,449,366,199.89,291.6
691910,14.14,590,423,201.232,1460.3
433973,6.84,476,308,207.421,558.2
355088,11.9,599,325,200.843,1063.5
610094,21.36,512,300,200.068,1535.8
411528,12.39,610,351,201.215,1102.9
362350,3.97,200,363,210.0,1.6
792663,12.43,528,421,201.232,238.8
252685,9.72,610,429,201.66,995.6
898317,12.44,610,353,200.717,613.2
547585,0.76,185,374,209.604,16.5
435080,15.11,467,294,209.944,314.5
88846,23.54,466,368,210.0,370.8
743296,12.0,588,344,200.929,1403.4
958880,5.52,470,315,209.776,170.1
166876,0.76,89,378,209.448,1.6
689485,0.76,183,355,210.0,9.8
546261,10.03,313,295,200.201,1477.3
849889,6.72,125,372,209.752,208.1
920977,10.94,596,347,200.633,946.7
306234,4.7,211,374,210.0,133.6
422360,10.11,610,348,200.489,1069.9
668744,10.2,446,387,209.943,226.1
675768,6.8,523,407,200.183,1107.9
787089,6.78,467,299,210.0,215.4
378094,4.47,399,421,209.867,248.5
355873,9.33,455,396,201.108,913.7
188737,14.4,610,378,201.447,806.7
618547,6.68,524,343,199.452,1401.3
115123,10.8,583,337,200.356,1267.9
105156,14.17,571,324,200.955,1603.4
93718,14.36,434,289,209.26,1086.9
460319,5.36,523,401,209.404,101.3
426652,0.76,289,394,210.0,1.6
476176,12.57,379,327,200.546,291.4
840541,8.73,538,413,200.731,1112.3
797601,5.28,588,329,199.821,1496.0
635700,5.08,167,322,210.0,11.5
517385,6.35,171,382,209.985,180.5
343773,12.54,610,351,199.681,1419.3
479066,8.89,522,414,201.274,1141.9
19415,12.58,235,303,209.178,9.0
982084,0.76,89,374,210.0,1.6
683616,10.31,600,320,200.044,857.6
915212,4.14,225,352,210.0,1.6
417694,9.21,485,391,210.0,535.9
417953,0.76,217,350,210.0,1.6
835557,11.29,539,323,200.406,1227.7
947237,2.02,322,357,209.807,219.2
503698,13.49,374,290,208.551,747.2
869188,5.37,194,365,209.732,124.0
25364,7.37,225,302,210.0,138.3
650779,9.85,610,336,201.56,1240.7
301728,13.56,159,355,210.0,31.0
786604,10.23,610,355,199.484,1139.4
44855,8.09,610,339,200.779,820.2
973611,0.76,122,400,210.0,234.5
493412,0.76,162,390,209.945,1.6
214540,0.76,196,401,210.0,27.9
825184,8.09,539,311,199.236,944.3
218055,8.24,483,286,200.702,701.2
782904,13.67,610,341,202.264,994.2
125456,8.11,381,341,200.957,351.7
505614,5.62,496,286,209.891,223.9
469782,0.82,117,383,210.0,17.0
373641,0.76,195,383,210.0,1.6
587396,15.32,442,285,200.482,286.4
807384,4.72,225,297,209.833,156.3
764645,5.33,431,284,200.84,857.6
602264,3.59,127,395,210.0,1.6
213409,4.74,157,301,210.0,40.4
881162,8.8,539,325,200.05,986.8
195410,11.4,405,267,209.834,270.7
968087,3.46,116,360,210.0,1.6
366920,6.26,430,317,199.516,1364.0
656969,9.06,427,413,200.459,1268.8
529664,5.04,115,398,209.983,142.7
687217,13.28,610,351,201.019,1126.0
563086,6.1,89,306,210.0,123.3
256366,4.91,243,379,210.0,70.9
453277,5.44,119,266,210.0,223.6
880864,0.76,94,360,209.237,1.6
711134,7.07,400,270,200.126,1504.0
704104,13.42,610,374,200.323,1116.3
56243,13.81,610,372,201.081,1057.2
822245,16.75,408,307,209.999,287.2
624759,2.29,222,382,210.0,69.0
530361,5.1,493,288,199.021,800.9
259803,0.76,208,356,210.0,31.0
858501,11.04,605,345,201.462,1665.5
355000,13.58,485,375,210.0,165.4
523542,0.76,263,363,209.393,1.6
616665,13.91,610,353,201.133,982.9
942735,9.95,557,433,209.918,493.2
895211,5.61,386,381,204.661,859.5
533645,3.54,89,364,210.0,1.6
900834,2.46,245,373,210.0,1.6
750709,12.17,610,347,199.738,1303.8
32445,10.87,571,404,200.9,518.6
629568,0.76,235,376,209.903,178.6
751729,6.91,406,407,200.684,1417.6
684405,8.99,139,292,210.0,125.9
984542,11.81,587,356,200.275,1088.6
398820,9.58,575,358,200.566,1334.3
477820,10.31,550,347,200.244,917.2
145859,6.25,155,282,209.351,128.3
336066,6.79,433,365,209.24,185.6
298191,11.61,610,344,200.043,1158.2
179652,4.09,180,359,210.0,78.9
300707,8.69,470,339,200.44,1511.2
329168,6.2,346,280,209.458,144.4
865181,0.76,89,277,209.397,389.9
448472,3.58,89,279,209.762,134.6
39016,7.61,551,413,200.809,1214.6
890140,0.92,181,361,209.933,91.6
846449,10.5,510,399,200.998,482.1
310982,3.31,428,270,210.0,92.3
219903,7.15,422,367,209.287,332.1
136767,0.76,129,390,210.0,1.6
647936,4.36,422,369,199.746,300.9
823558,4.31,169,285,210.0,52.6
859120,9.89,409,293,199.853,448.3
209808,13.17,610,356,200.04,1332.3
581863,8.06,419,317,200.625,338.4
629134,3.76,445,290,200.376,246.2
249241,4.57,448,304,209.397,1449.4
181881,9.46,576,419,199.749,1342.5
833333,1.7,89,367,210.0,1.6
905249,10.79,143,294,210.0,62.4
95699,21.77,567,399,199.993,1020.5
299974,9.81,549,364,200.553,1477.6
168358,1.24,190,416,210.0,1.6
925259,9.02,473,334,199.709,1610.1
920653,10.86,89,285,209.26,304.9
786056,4.05,124,358,210.0,100.5
966308,10.95,359,368,210.0,155.2
660093,17.77,390,325,200.15,1074.2
300504,16.89,431,283,199.547,303.1
849002,5.62,229,287,210.0,87.6
381746,11.26,602,408,200.641,706.9
372877,4.61,178,353,210.0,28.1
492131,2.33,205,382,210.0,1.6
875034,6.47,507,419,201.532,315.9
652803,0.76,246,385,210.0,1.6
279257,16.68,471,298,209.717,285.3
27697,11.33,161,400,209.491,12.7
628854,0.76,189,354,210.0,1.6
158700,8.25,474,306,200.08,1127.3
841579,5.76,422,371,210.0,50.0
741443,4.15,142,365,209.8,1.6
580382,9.84,387,309,210.0,474.6
627289,8.23,525,376,200.503,1129.0
423770,13.93,508,384,201.157,163.1
379566,7.82,508,383,210.0,74.7
632682,9.83,540,406,201.985,257.6
115581,0.76,164,292,210.0,1.6
293611,3.31,180,310,210.0,84.5
238003,10.58,610,366,200.239,1190.9
967910,13.67,610,434,200.221,843.0
535513,6.84,340,258,209.269,477.7
489079,19.95,511,364,210.0,387.8
207100,3.47,89,278,207.223,243.3
420587,14.31,89,377,209.319,273.2
375609,0.76,144,381,209.885,1.6
886932,2.84,152,283,210.0,1.6
247370,4.68,498,314,200.052,502.4
771771,14.08,407,293,200.136,99.3
665564,15.73,472,307,200.026,796.3
546815,11.68,610,407,200.083,729.1
638481,17.52,120,295,209.433,1199.5
822971,15.25,183,365,210.0,189.8
23969,6.2,453,310,199.688,1391.9
401906,8.22,604,315,201.435,1264.3
840890,5.71,512,385,201.046,1134.2
696116,7.27,382,366,209.474,609.0
179643,9.34,102,305,209.765,250.3
656347,3.88,99,384,209.751,29.2
768189,13.24,610,434,200.78,1267.2
673690,11.23,545,341,200.208,1704.6
74181,7.92,408,329,200.026,248.8
66545,5.76,173,381,209.439,115.5
220121,11.2,490,303,200.87,847.6
883019,5.03,209,370,210.0,1.6
290108,10.11,468,316,200.694,1279.2
766758,20.68,396,290,199.947,958.3
160936,14.65,89,300,210.0,233.9
678942,8.5,89,285,210.0,153.4
714370,10.13,513,329,200.312,1183.6
702500,4.44,130,394,210.0,1.6
633446,12.45,603,348,201.95,516.3
869291,4.64,520,329,200.629,1049.7
826746,0.76,154,391,210.0,1.6
79691,7.58,528,418,200.834,1086.6
14269,1.41,145,400,210.0,131.3
640785,11.59,603,346,202.062,871.5
517558,4.01,183,350,210.0,121.3
619037,5.34,539,420,199.764,1342.1
409568,8.99,584,346,201.314,1042.6
929322,0.76,175,281,209.767,167.6
188083,4.47,117,300,209.804,62.5
610634,0.76,89,324,209.883,28.5
626103,8.55,472,302,200.954,416.1
299257,5.41,89,399,210.0,103.7
59292,1.29,117,338,210.0,190.1
352871,6.94,355,283,209.272,81.0
875430,10.16,606,334,201.03,1450.0
717709,11.48,527,368,200.616,1710.7
275346,0.76,191,375,210.0,1.6
576523,3.83,170,369,209.356,310.9
582766,13.57,183,282,209.838,117.0
820127,5.87,214,384,209.628,1188.6
864411,13.78,419,360,210.0,236.6
805147,9.8,172,302,209.558,136.4
509340,1.95,168,302,209.675,1.6
450697,7.4,596,343,199.547,765.0
294817,8.45,534,321,199.771,1013.0
183728,10.28,497,404,201.711,790.6
444344,0.76,90,368,209.988,95.7
822345,9.41,555,331,200.877,948.5
3381,0.76,89,279,209.791,124.9
760918,8.06,127,331,209.206,303.3
782691,7.65,554,349,200.07,1103.7
602001,7.22,456,290,210.0,278.2
916954,7.33,499,326,200.652,358.4
390741,5.37,513,325,210.0,193.1
930040,2.01,128,385,210.0,1.6
48782,1.82,231,386,210.0,64.9
939140,3.1,107,358,210.0,1.6
259289,1.73,235,320,210.0,1.6
798764,6.56,143,288,209.994,234.9
331373,18.52,437,288,204.502,963.3
389654,3.84,165,274,210.0,290.5
988860,9.87,544,434,200.074,1213.1
932404,12.19,610,428,201.252,1325.0
374502,6.02,456,340,200.832,1391.1
841975,3.36,277,390,210.0,167.6
996997,3.29,135,289,210.0,34.5
43312,3.78,102,349,209.353,35.9
574982,12.29,610,353,200.575,1174.3
273001,16.09,427,310,200.505,1654.7
613138,12.7,610,434,200.389,889.6
171516,12.49,610,354,200.179,1074.7
939287,6.57,422,383,210.0,153.2
306870,11.56,610,346,201.291,1514.8
801882,0.76,151,277,210.0,49.8
724114,10.56,610,366,201.582,843.6
175893,0.76,197,344,209.804,2.1
271555,10.56,473,398,200.439,546.3
686551,17.4,473,304,200.604,278.6
432743,5.73,90,384,209.165,55.1
102182,2.86,194,357,210.0,1.6
785624,7.16,470,350,201.24,1369.4
456700,7.25,493,344,200.023,1243.8
459058,9.92,547,399,200.245,1058.7
832901,16.82,366,317,200.575,1066.6
107529,8.86,369,275,209.142,357.8
883265,5.73,486,332,200.307,1348.2
364821,10.4,610,418,198.943,940.3
776408,10.51,610,350,202.207,917.2
543372,3.06,268,387,210.0,253.8
315892,0.76,147,358,210.0,240.5
275493,12.11,208,374,209.683,1.6
609901,7.66,456,420,200.865,1389.1
954057,22.9,531,343,201.38,1239.6
761465,0.76,162,373,210.0,116.3
445585,4.66,178,363,209.418,92.0
134702,9.43,474,429,200.965,545.4
168526,5.06,116,303,209.105,364.2
818396,10.85,542,330,201.1,1054.2
563628,22.06,509,318,200.286,1398.2
89573,6.83,266,353,210.0,156.8
746641,7.42,404,369,209.979,163.9
983503,0.76,129,263,209.613,1.6
210050,12.03,602,341,201.094,909.1
77671,6.12,435,402,209.785,763.5
533225,0.76,168,386,209.493,1.6
733543,7.51,422,323,199.542,1043.3
895234,4.35,162,313,209.795,191.2
47163,11.27,490,387,201.124,1265.6
818488,2.43,98,276,209.762,68.3
848070,0.76,89,260,209.933,226.4
728495,2.34,107,307,210.0,178.8
333164,13.46,610,364,200.958,1265.5
713418,0.76,89,393,209.695,10.2
325201,11.94,610,350,199.545,1256.6
658881,8.6,584,331,200.108,1592.7
53757,14.01,451,378,200.805,1223.0
68868,9.07,539,344,200.79,613.6
23712,7.34,488,399,209.953,1014.4
367599,7.63,507,330,207.375,1297.4
413486,7.31,89,269,210.0,195.8
893770,1.04,220,397,209.65,1.6
545543,2.28,119,391,209.604,1.6
781698,10.84,553,335,199.418,1528.1
118523,0.76,166,343,209.365,80.7
470338,9.88,522,315,200.575,962.5
14130,1.86,152,342,210.0,33.1
62121,6.46,491,344,200.128,1296.4
242611,1.1,92,360,210.0,1.6
906522,0.76,258,281,210.0,1.6
653887,4.97,250,267,210.0,215.7
245250,0.76,163,416,209.87,1.6
647040,4.93,474,289,200.025,1225.4
517686,5.73,172,377,209.504,201.1
712569,2.27,128,364,209.744,54.1
793867,11.16,605,353,202.02,967.2
528245,7.46,499,322,200.532,959.0
146195,9.98,165,354,210.0,46.9
55716,0.76,157,413,210.0,17.7
352907,5.21,250,363,210.0,1.6
222601,8.38,449,429,199.374,480.9
80899,0.76,156,352,209.918,136.1
388901,5.48,147,368,210.0,151.1
321523,5.6,213,331,209.418,203.1
706015,14.08,106,313,209.88,182.0
675079,19.47,504,339,200.29,1342.4
790411,0.76,122,377,210.0,32.3
971530,4.26,195,382,210.0,1.6
522017,8.95,554,333,200.512,1192.7
45875,2.71,145,388,210.0,1.6
364861,3.58,144,319,209.911,222.2
5896,0.76,181,321,209.92,4.3
838664,5.6,466,359,209.94,142.7
36086,3.6,184,384,210.0,100.1
14842,0.76,144,379,210.0,1.6
977888,0.76,225,305,209.179,33.0
927292,9.78,547,320,200.418,979.7
667512,4.12,509,306,205.89,935.8
628642,22.92,398,321,199.932,1018.6
417786,12.82,575,330,200.396,1689.1
97388,5.89,239,251,210.0,85.5
960743,9.97,566,335,199.626,1300.8
167821,2.82,211,368,210.0,249.1
258463,11.98,606,328,201.096,1172.4
525102,12.71,610,363,200.361,1057.1
907083,1.4,89,336,210.0,5.2
898498,0.76,180,377,210.0,25.3
754011,2.37,347,363,209.443,34.7
766609,12.1,161,295,209.714,70.6
592355,13.9,610,395,202.268,819.3
523438,9.57,542,316,200.087,1326.4
788369,13.62,351,337,198.943,209.0
220944,11.83,610,356,199.922,1317.1
524693,1.14,107,313,210.0,29.8
732300,9.19,444,400,200.632,118.5
175703,3.55,110,354,209.46,1.6
965419,4.91,89,286,209.778,1.6
885804,12.98,610,371,200.841,1119.4
717435,9.83,465,332,200.598,947.9
427016,3.79,139,353,210.0,1.6
860945,9.55,606,352,200.811,1029.7
937700,3.36,145,373,210.0,72.5
142888,1.84,199,391,210.0,1.6
412807,0.76,166,351,209.816,61.5
6709,2.18,92,297,205.506,980.1
133806,1.9,89,299,209.357,220.5
311245,10.72,610,333,200.646,1125.5
421261,10.99,581,434,201.414,1451.5
965141,5.5,206,344,209.524,53.6
230480,12.48,610,434,199.374,1501.8
43192,5.38,446,279,209.966,238.6
959350,1.57,211,416,210.0,1.6
747713,11.2,551,433,201.577,966.8
796943,9.81,470,331,210.0,361.4
803568,9.6,598,333,200.697,1271.9
843783,10.33,547,415,200.185,1184.4
929680,7.89,571,411,200.348,1173.2
613449,0.76,98,383,210.0,1.6
119560,5.78,474,320,200.149,1189.5
656907,5.98,152,386,210.0,3.2
914427,2.75,176,313,210.0,1.6
71370,11.56,610,317,200.771,1120.0
248620,15.06,437,284,198.943,1451.7
964440,0.76,183,269,209.344,82.3
548424,3.12,89,288,209.942,121.2
873542,13.15,610,384,200.579,1425.3
130495,4.42,89,369,209.436,331.6
309845,4.79,230,325,210.0,95.9
895016,6.03,463,298,200.471,974.9
902296,12.88,408,264,209.558,271.1
485056,6.61,506,315,206.647,1379.6
628463,13.87,610,424,200.379,1235.1
902463,0.76,229,370,209.376,100.7
405080,8.98,486,339,200.429,1116.2
83371,0.76,185,388,210.0,1.6
411711,5.47,487,322,206.347,287.1
231627,4.05,314,397,209.953,32.5
600548,3.22,132,364,210.0,1.6
722349,5.74,143,380,200.114,418.0
963839,0.76,195,380,209.666,1.6
469556,18.65,474,304,209.609,412.4
865901,8.09,482,419,199.488,1384.7
114471,5.16,89,298,209.987,413.3
511526,8.19,437,287,200.616,420.8
93642,1.28,164,262,210.0,47.6
652504,6.93,577,339,202.081,650.8
442304,3.77,175,357,209.615,123.8
935997,12.16,610,434,200.666,837.4
412241,7.86,483,320,209.244,94.4
207206,6.17,463,299,210.0,399.9
497314,6.05,195,376,210.0,88.1
580939,8.92,542,367,210.0,219.6
375175,6.34,182,349,210.0,157.9
28227,4.58,182,285,209.689,173.4
556391,4.3,164,272,209.439,181.4
603649,18.46,461,376,208.986,265.7
404126,9.57,498,380,200.442,924.1
40668,0.76,116,388,209.417,137.5
299078,12.47,598,318,201.065,744.9
943122,0.76,162,349,209.951,1.6
346308,3.78,175,304,210.0,146.8
631541,11.43,127,377,210.0,33.1
298093,12.16,89,301,209.829,313.0
545941,9.98,497,402,201.033,770.0
510480,12.14,603,316,200.62,1394.3
910079,0.76,170,292,210.0,1.6
583369,0.76,191,293,209.619,1.6
635239,14.36,89,295,210.0,202.3
421623,10.73,298,343,210.0,143.7
906462,5.61,401,413,210.0,941.5
232386,3.32,106,385,210.0,56.6
184527,11.84,457,334,200.119,1177.1
564961,3.67,274,407,209.458,159.2
428199,6.85,423,295,199.623,1175.0
150447,5.17,89,289,210.0,183.4
395743,10.89,610,380,201.348,859.1
630599,4.13,89,356,210.0,104.2
604130,7.98,448,394,200.678,939.0
472285,1.38,153,309,208.983,287.3
732690,10.5,141,260,209.399,98.6
731739,0.76,228,368,209.967,1.6
471430,10.37,515,330,201.565,867.6
164649,12.24,610,433,199.666,1154.6
762568,0.76,186,270,209.919,51.6
118949,0.76,89,263,209.764,1.6
740655,4.09,125,289,208.968,237.6
484904,11.11,438,274,210.0,220.1
981463,6.35,506,368,200.412,739.4
644908,10.0,610,352,200.691,483.8
177309,14.54,176,373,210.0,774.1
385983,3.03,273,376,210.0,1.6
215631,16.8,435,324,199.288,335.6
817194,13.81,610,413,202.12,866.2
469322,19.46,474,406,199.944,978.6
366305,0.76,141,368,209.757,44.5
22832,11.57,610,338,200.089,1536.1
373625,5.04,475,360,210.0,234.8
707787,6.08,108,316,210.0,59.2
308879,6.9,526,324,200.571,1387.3
959041,7.78,468,381,210.0,149.4
526546,2.61,192,309,210.0,141.4
65283,8.52,144,373,209.234,145.5
792090,2.83,276,365,209.849,297.8
735828,14.99,521,308,200.296,1068.0
492985,5.69,530,377,210.0,49.8
98803,0.76,194,291,210.0,49.4
793066,6.39,555,406,201.513,930.3
964988,5.67,211,391,210.0,1.6
964610,5.27,257,375,209.306,1091.9
63862,0.76,137,387,209.869,1.6
474836,4.56,89,284,210.0,251.8
59157,6.11,495,380,209.88,224.0
938395,10.93,593,313,199.874,1013.3
90432,4.47,455,290,200.535,1359.9
124379,11.69,610,358,200.839,551.5
330268,0.76,180,372,209.868,1.6
19093,0.76,146,266,210.0,97.9
165679,15.54,185,330,208.542,245.8
785228,10.89,585,336,201.004,956.0
316767,8.87,423,322,201.884,322.1
437094,8.18,445,392,200.228,1342.3
558694,11.74,610,355,199.318,1374.0
920126,12.97,110,355,209.834,1.6
196539,5.6,368,290,199.898,1552.6
38360,15.69,532,391,209.651,325.0
839416,9.29,467,311,199.865,936.6
426385,8.96,89,354,209.975,128.8
468277,9.14,564,326,201.46,645.3
197834,0.76,141,360,209.941,169.5
538596,0.8,161,281,210.0,1.6
930589,9.08,542,333,199.441,656.7
258160,6.96,339,303,205.448,1369.4
644932,3.99,89,279,210.0,69.1
365548,1.94,91,354,209.841,35.0
956397,17.01,426,402,200.944,455.6
785972,17.76,457,314,200.595,1529.5
341406,6.3,523,340,201.921,562.9
375714,1.05,418,383,210.0,8.7
294013,7.72,89,278,209.412,132.2
521003,7.54,451,284,199.949,332.2
424825,0.76,223,355,209.991,39.8
757272,5.69,466,389,200.67,73.6
483690,10.35,464,366,201.548,1207.3
686534,8.23,130,297,209.607,1.6
132270,2.23,258,385,210.0,5.7
940388,11.45,463,298,200.528,1047.1
321801,12.82,610,364,201.487,779.7
347203,0.76,206,291,210.0,1.6
172569,8.29,550,340,199.785,1081.0
244732,5.15,238,368,210.0,111.8
358697,2.99,263,398,209.929,1.6
26667,8.44,525,353,200.556,999.4
767860,10.53,430,314,203.717,817.9
964372,8.9,492,300,200.167,1047.5
727558,12.0,436,385,200.353,1427.7
557342,24.74,591,339,201.507,808.1
48080,3.64,437,293,209.838,168.4
739515,2.39,141,384,210.0,50.8
773389,10.46,512,320,200.135,1484.5
398833,0.9,211,412,209.85,1.6
488856,19.35,478,293,199.536,1323.0
700754,8.23,520,371,200.662,1246.2
585731,6.95,183,298,209.16,266.5
645319,3.45,420,386,210.0,204.2
104213,2.8,145,375,210.0,1.6
453535,9.28,587,378,200.384,1501.7
267482,9.82,587,329,200.325,1188.0
581477,10.0,481,314,201.062,665.3
501033,10.72,587,339,199.199,1570.8
256258,5.24,495,296,199.899,1870.2
944296,8.2,430,317,210.0,107.9
890788,6.75,473,389,200.277,143.3
45540,8.92,193,292,210.0,47.9
995506,8.0,610,350,200.184,1355.1
594438,12.72,610,434,200.152,973.4
176442,5.56,150,280,209.615,691.7
603945,11.52,610,420,200.55,779.3
124950,0.76,166,368,209.807,1.6
934514,6.36,122,275,210.0,320.6
329134,2.11,127,338,210.0,41.4
279778,4.9,120,321,210.0,1.6
223004,0.76,113,365,210.0,9.9
968213,12.11,586,334,200.43,886.0
365216,0.76,211,335,210.0,49.5
317176,2.44,131,368,209.851,96.2
447795,8.33,500,385,200.939,912.1
624451,9.74,547,337,200.503,1378.6
715454,0.76,207,372,209.935,170.3
322017,1.7,155,278,209.752,48.6
156187,0.76,96,290,210.0,206.1
697147,12.11,610,356,199.736,1449.1
151502,0.76,102,273,209.671,1.6
31413,7.45,489,399,200.366,1548.9
197697,16.25,415,370,209.763,177.5
959284,1.8,109,358,209.362,419.0
658587,10.3,128,275,209.301,231.5
119636,12.46,91,411,209.668,1.6
805773,6.18,458,399,207.69,189.2
21904,6.59,511,328,200.904,1253.2
183510,12.09,131,368,209.485,156.1
647865,3.08,220,324,210.0,13.5
246622,14.48,610,384,201.708,898.3
493227,0.76,268,282,210.0,1.6
88742,20.08,447,302,200.358,152.7
403585,6.9,530,358,199.825,747.6
994228,8.95,139,245,209.228,136.9
265359,9.12,399,291,209.424,287.0
673975,6.09,518,376,210.0,969.4
967113,8.96,561,325,200.508,842.6
910142,9.89,484,365,201.382,110.6
207652,7.55,271,372,210.0,563.7
41764,6.56,467,418,201.152,552.6
291714,2.12,198,378,210.0,1.6
16408,0.76,298,407,210.0,1.6
252918,11.79,600,346,200.126,844.8
41351,8.34,537,328,201.226,881.4
59282,9.97,594,339,201.253,1013.4
478789,10.81,470,303,200.627,1315.9
847376,5.79,366,364,210.0,140.2
367242,6.78,565,337,200.002,1296.2
371962,1.4,138,295,210.0,134.5
337161,5.13,464,266,199.946,219.5
887125,0.76,89,367,210.0,1.6
403935,8.35,118,308,209.53,296.3
948364,0.76,191,349,210.0,74.7
418655,0.76,231,348,209.648,1.6
