,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
572722,17.94,462,390,198.966,1361.5
409042,6.56,490,381,210.0,598.3
61335,14.79,568,311,200.037,1522.5
470883,13.59,583,401,199.508,1606.2
208699,15.04,479,370,200.396,901.2
480309,13.55,592,411,200.216,1451.1
178920,3.84,267,287,210.0,67.7
284128,14.81,506,374,200.511,729.8
148099,4.81,271,309,209.887,53.4
311113,15.17,236,282,209.952,241.1
310409,6.84,474,431,199.811,488.6
64221,22.05,482,358,199.676,1545.4
472434,6.36,490,366,209.929,446.6
767455,3.78,134,365,209.982,31.8
753346,2.62,141,292,209.979,32.6
243192,6.39,438,328,200.179,325.8
258967,6.77,362,294,210.0,290.0
648194,1.36,109,248,209.953,21.9
342143,5.39,482,367,209.984,761.3
18206,22.26,467,383,200.244,1810.2
15319,7.46,459,389,200.682,413.5
935376,17.22,503,298,200.308,914.6
900270,3.36,121,405,210.0,22.1
135142,0.76,100,245,209.978,1.6
938094,2.8,144,281,210.0,1.6
374468,1.82,112,268,209.943,15.3
92636,2.36,125,279,209.947,3.4
213061,7.31,462,389,200.808,382.8
641555,5.99,273,385,209.97,283.2
719800,2.61,132,349,210.0,36.4
606637,3.31,177,363,209.976,38.9
257015,2.41,127,277,209.984,1.6
266421,6.53,342,312,209.962,211.1
137455,7.26,439,343,199.303,377.7
698400,4.21,279,310,209.929,42.7
459214,4.52,147,367,210.0,46.5
701771,19.42,456,398,199.786,1441.3
465620,6.87,594,369,200.827,967.0
788725,2.05,117,276,209.893,21.5
348319,5.38,216,301,210.0,67.8
43195,4.98,405,361,209.952,67.0
472315,11.21,513,409,200.363,1239.6
912630,3.3,137,371,209.984,9.0
84823,2.76,247,312,209.98,50.7
591876,20.7,454,358,200.112,1696.0
573702,5.11,238,322,210.0,203.0
494052,21.53,509,383,199.759,1665.1
698632,9.84,610,400,200.348,1330.9
749779,13.81,277,391,209.682,304.8
317118,2.76,152,371,210.0,5.2
600959,6.67,564,394,209.989,744.0
688455,7.04,608,423,200.522,882.9
883200,5.92,447,310,200.541,667.6
919873,8.22,461,305,200.696,563.0
270981,19.56,450,386,199.889,1421.6
199837,4.39,298,324,209.948,151.7
974206,2.86,137,279,209.997,9.3
794146,6.07,427,307,200.706,323.9
470148,12.09,460,402,200.359,917.6
253022,1.45,107,265,209.915,1.6
20429,6.15,466,394,209.833,266.3
397547,0.76,108,389,209.947,8.6
435533,5.56,390,402,209.888,167.7
233492,6.5,352,297,210.0,246.5
592566,11.84,602,409,199.899,1489.6
339672,2.58,129,357,209.969,23.7
912041,7.99,574,399,209.91,1016.6
736472,4.78,254,381,209.99,181.6
183977,5.32,413,326,210.0,492.0
472701,1.88,114,360,209.99,5.6
351990,5.98,451,333,209.925,603.2
770154,6.57,331,297,209.911,235.7
51570,6.39,304,401,210.0,156.1
287633,13.19,488,294,200.408,722.5
930940,14.21,502,290,200.178,968.9
162708,2.4,118,359,210.0,9.0
299694,0.76,107,306,209.942,12.4
814775,6.11,425,302,200.72,302.7
918192,7.14,271,296,209.986,147.3
102494,1.67,114,271,209.984,1.6
934981,4.33,117,306,210.0,6.8
864190,12.57,276,297,210.0,229.6
740128,20.92,488,380,199.773,1728.0
212315,16.08,430,330,200.517,1239.9
96037,20.16,467,380,198.943,1493.5
261766,2.28,220,294,209.95,49.0
797897,2.81,140,382,209.955,36.4
433807,13.48,442,418,200.115,1128.9
878443,5.87,526,375,210.0,454.9
749972,7.14,450,355,200.181,373.6
866791,9.19,531,405,200.423,1075.1
489290,16.83,460,401,199.836,1297.5
746891,2.32,168,260,210.0,593.6
60425,10.15,459,404,200.53,848.2
852054,2.1,130,357,209.982,30.3
398711,19.29,523,392,199.923,1384.6
441903,17.88,556,393,199.868,1736.7
736863,11.42,469,362,200.522,752.8
450050,2.9,174,277,210.0,1.6
783302,2.73,138,282,209.961,17.8
990100,13.3,485,391,200.272,1031.1
910861,4.99,123,314,209.931,1.6
203766,0.84,108,258,209.892,3.9
958979,2.65,134,278,210.0,19.8
756919,6.18,508,373,209.97,634.7
220793,2.52,132,283,209.98,1.6
246489,24.22,466,286,199.845,1359.8
104201,6.8,464,310,200.756,392.5
43900,15.03,475,416,200.375,796.6
463475,14.45,505,355,200.392,1243.0
15026,4.35,491,285,209.896,540.1
671105,2.83,116,409,210.0,10.3
46482,7.94,562,399,200.493,1086.5
45453,15.38,599,290,200.906,974.2
440813,3.67,116,366,210.0,23.6
476755,2.72,129,277,209.971,1.6
493283,5.07,301,391,209.972,774.5
311912,13.3,456,300,200.287,868.9
694305,7.6,256,305,210.0,176.0
10787,14.92,581,390,200.104,1479.7
951440,6.8,459,314,200.718,1063.7
250812,1.66,104,376,209.989,1.6
234995,4.04,292,287,209.937,77.1
830279,12.21,461,299,200.522,695.5
188734,6.21,457,316,201.021,348.3
257103,6.84,257,310,210.0,149.7
384736,14.91,275,289,210.0,366.1
203337,10.47,479,381,200.421,962.0
112501,18.35,545,397,200.063,1431.7
703028,7.76,502,308,200.425,1020.9
478021,5.14,370,348,209.947,143.5
678021,14.5,593,402,199.806,1654.9
370777,4.29,145,305,209.968,22.5
775779,9.89,453,282,209.998,623.7
776950,5.93,342,380,210.0,213.4
336405,0.76,109,262,209.964,1.6
426547,4.58,169,370,209.987,51.8
482579,15.77,468,307,200.291,712.9
851262,6.66,440,301,200.929,383.1
189058,4.62,265,405,209.931,163.0
434093,4.29,175,306,209.985,34.7
801019,6.08,438,416,200.18,800.5
198580,6.45,301,277,210.0,1.6
943368,14.03,513,379,210.0,545.8
969466,3.01,225,390,210.0,101.8
808357,7.21,259,272,210.0,1.6
228921,17.65,479,411,200.032,1170.7
73433,3.73,272,373,209.99,1.6
82967,9.7,456,292,210.0,6.8
973506,8.26,461,351,200.028,426.9
180105,5.88,194,380,209.933,126.6
161305,6.51,488,295,210.0,408.3
429901,22.19,493,377,198.943,1737.4
268993,6.55,382,347,209.911,291.9
319754,1.24,185,249,209.951,1.6
756986,15.77,516,365,209.916,456.4
574292,21.25,517,390,200.12,1552.5
142497,18.18,464,404,200.063,1234.3
428578,2.57,125,261,210.0,26.4
416362,3.39,242,286,209.991,62.5
93058,4.36,89,389,210.0,94.8
309789,2.62,143,274,210.0,4.4
652486,6.3,420,299,200.762,318.5
935271,1.72,110,356,209.885,9.5
124021,3.01,148,366,210.0,10.8
757967,14.57,584,313,199.887,1504.7
540938,5.63,193,413,210.0,394.0
434563,2.62,246,340,209.985,1.6
415116,13.4,610,379,199.397,1812.1
615424,4.87,169,367,209.992,49.3
674239,3.21,123,306,209.951,26.0
511985,5.36,134,377,209.981,101.8
986799,11.71,543,373,209.974,941.5
729725,7.1,445,434,199.517,444.1
298963,19.71,452,358,199.513,1300.4
638946,1.37,118,275,209.935,9.8
846761,3.18,125,309,209.955,20.3
506446,21.32,428,285,200.243,318.6
810532,3.17,264,306,210.0,51.8
254577,3.62,282,287,209.963,68.3
232954,13.73,454,411,200.028,1153.0
157415,7.42,158,391,200.532,648.9
285392,12.9,269,397,209.994,254.5
552700,7.64,439,302,200.808,336.2
273316,6.39,459,345,209.691,366.4
293188,1.55,131,298,209.966,21.4
571986,22.22,463,368,199.756,1423.8
210129,20.13,461,364,199.363,1365.2
278962,6.87,481,339,200.099,898.9
66742,4.97,375,393,210.0,133.3
661790,13.89,505,370,200.096,1328.8
36858,5.78,259,381,210.0,317.1
738966,8.56,224,345,210.0,1.6
463858,21.33,467,294,199.893,1226.4
229101,13.07,596,408,200.218,1233.0
922910,2.97,148,417,210.0,23.1
250342,20.24,452,389,199.9,1564.6
753576,3.66,442,413,210.0,561.5
616459,11.12,276,354,209.995,278.7
232896,11.0,585,398,200.417,1101.1
876086,3.77,89,359,209.958,21.4
318419,1.43,210,302,210.0,12.8
500254,14.28,610,314,199.614,1850.7
657175,3.9,117,310,209.914,28.3
404971,1.83,112,254,209.981,13.3
477362,0.85,89,369,210.0,13.7
219581,3.64,115,376,209.934,15.3
211635,6.51,358,304,210.0,241.7
834381,1.72,119,358,209.851,16.9
764675,13.14,462,307,200.363,929.1
791941,23.47,460,376,199.91,1729.8
184425,18.7,467,371,199.289,1350.8
945547,5.17,433,309,210.0,390.6
679377,3.78,110,309,210.0,15.4
30004,15.76,456,403,199.975,1219.4
294103,11.14,310,395,209.942,244.7
771655,10.55,151,388,209.887,78.3
343665,9.77,453,404,200.493,793.2
275108,15.41,470,327,200.226,985.9
302650,19.87,470,296,199.851,1273.3
786182,14.42,531,411,200.056,270.9
926557,16.97,459,400,199.933,1131.1
292840,4.68,161,369,209.933,47.6
460470,4.05,196,418,209.91,49.9
724262,6.38,462,310,201.094,342.9
374688,10.5,163,399,209.872,78.5
865359,4.55,289,405,209.855,220.5
691910,4.86,518,370,209.937,378.3
433973,1.87,115,360,209.946,10.5
355088,2.66,105,316,210.0,14.8
610094,5.15,89,381,209.964,159.6
411528,6.39,468,388,200.443,648.7
362350,13.32,499,407,199.961,1207.4
792663,17.98,544,308,200.051,1381.3
252685,13.11,309,404,209.833,304.0
898317,8.14,232,297,209.957,506.3
547585,12.25,500,375,200.303,948.6
435080,10.38,459,405,200.423,842.4
88846,6.47,447,304,200.979,389.0
743296,6.22,494,288,210.0,438.4
958880,2.19,122,353,210.0,11.1
166876,2.11,118,285,209.997,15.4
689485,13.43,461,299,200.314,841.0
546261,6.89,467,342,209.863,439.6
849889,13.82,610,317,200.195,1468.0
920977,14.47,536,405,199.36,1445.2
306234,6.49,548,405,200.443,890.2
422360,14.75,506,356,209.923,762.1
668744,1.15,124,263,209.958,1.6
675768,12.87,454,412,200.104,1040.9
787089,4.89,173,370,209.994,4.9
378094,7.21,504,398,200.199,1485.6
355873,0.76,135,294,209.862,1.6
188737,15.78,427,413,200.107,1085.6
618547,13.12,444,359,200.29,835.1
115123,1.2,106,267,209.935,1.6
105156,12.32,458,374,200.416,1002.2
93718,5.03,229,409,209.926,117.2
460319,16.88,455,296,200.084,1155.9
426652,3.03,122,432,209.876,20.9
476176,4.96,399,403,200.116,178.5
840541,13.95,455,297,200.322,871.9
797601,1.79,130,256,209.977,4.2
635700,1.11,104,365,209.898,17.3
517385,6.64,299,399,210.0,56.9
343773,4.8,444,412,209.759,30.1
479066,5.59,440,413,200.178,868.5
19415,2.27,160,407,209.985,1.6
982084,5.62,423,335,209.908,518.1
683616,19.09,465,389,199.821,1379.0
915212,5.91,453,312,210.0,534.6
417694,15.53,516,294,200.069,1137.4
417953,11.42,450,297,200.525,725.2
835557,8.16,506,372,200.528,748.9
947237,11.48,312,408,209.833,259.5
503698,6.87,355,301,209.893,251.2
869188,4.41,108,387,209.912,114.7
25364,3.24,124,329,209.945,13.8
650779,3.68,271,313,210.0,85.0
301728,5.71,419,328,200.398,704.8
786604,17.01,544,389,199.84,1578.9
44855,4.34,137,305,209.918,21.5
973611,13.01,260,406,209.907,242.9
493412,3.62,168,277,210.0,2.3
214540,6.35,288,316,209.968,128.4
825184,12.52,268,286,210.0,205.9
218055,11.78,499,375,200.453,612.8
782904,9.22,472,298,200.676,404.7
125456,5.07,305,366,210.0,815.4
505614,18.5,471,400,199.999,1428.0
469782,1.75,101,370,210.0,15.8
373641,16.12,459,403,199.916,1183.0
587396,4.57,208,406,209.987,96.6
807384,5.27,436,315,209.942,5.9
764645,18.75,467,393,199.843,1380.1
602264,7.26,462,355,199.923,401.4
213409,23.34,498,353,199.458,1723.8
881162,3.84,265,410,209.911,71.8
195410,6.4,339,298,210.0,258.4
968087,2.86,125,327,210.0,31.5
366920,6.83,453,323,199.686,366.1
656969,13.09,377,347,209.902,801.2
529664,17.69,449,280,200.155,1189.4
687217,17.92,463,408,200.057,1167.5
563086,6.59,441,384,200.106,329.0
256366,2.48,124,356,210.0,23.0
453277,5.95,233,376,210.0,496.8
880864,5.61,278,316,210.0,143.5
711134,5.6,219,307,210.0,1.6
704104,1.35,119,292,209.903,20.3
56243,15.22,462,290,200.256,983.7
822245,2.89,155,280,209.997,7.7
624759,6.27,139,385,209.948,18.0
530361,4.59,445,409,200.259,872.6
259803,4.8,199,375,210.0,1.6
858501,14.65,564,363,200.111,1601.6
355000,6.42,357,292,209.914,264.4
523542,0.76,101,353,209.981,9.5
616665,13.8,570,408,199.503,1600.2
942735,1.55,112,270,209.949,13.1
895211,6.47,413,348,209.753,346.8
533645,9.84,289,407,209.906,206.2
900834,0.76,100,349,210.0,13.0
750709,2.1,120,358,210.0,23.3
32445,6.44,353,297,210.0,258.5
629568,5.65,450,348,209.982,176.4
751729,2.55,187,270,210.0,1.6
684405,6.09,598,362,200.961,963.2
984542,6.27,448,354,199.689,311.6
398820,13.9,447,350,209.903,942.8
477820,6.59,516,413,200.309,800.8
145859,6.99,442,308,200.918,256.7
336066,5.79,398,303,210.0,125.6
298191,2.82,131,283,210.0,1.6
179652,1.92,120,358,210.0,19.4
300707,16.01,512,374,199.792,1331.1
329168,5.62,384,386,209.894,162.9
865181,1.78,91,358,209.992,9.2
448472,17.26,451,298,200.05,1241.5
39016,9.9,598,402,200.172,1307.8
890140,5.47,547,362,210.0,661.7
846449,9.57,560,408,200.252,1028.4
310982,20.95,506,383,199.821,1780.0
219903,6.8,280,315,209.95,163.0
136767,5.92,249,376,210.0,324.9
647936,3.42,122,289,210.0,27.0
823558,1.97,111,273,210.0,17.2
859120,15.94,589,386,200.504,1100.3
209808,23.73,456,287,199.918,1332.8
581863,4.33,205,368,209.964,91.6
629134,4.92,346,368,209.958,122.7
249241,1.72,90,366,209.967,1.6
181881,1.51,233,294,210.0,35.5
833333,9.77,321,314,209.886,205.7
905249,19.32,505,294,200.009,1273.6
95699,24.22,459,286,199.75,1429.9
299974,6.49,610,410,200.537,1005.7
168358,2.5,98,291,210.0,10.1
925259,2.05,114,356,210.0,27.9
920653,6.84,468,309,201.086,363.4
786056,11.6,451,381,200.48,727.1
966308,4.92,235,404,210.0,208.1
660093,4.84,109,357,210.0,61.9
300504,5.38,164,355,209.927,125.8
849002,14.72,269,290,210.0,325.8
381746,12.02,468,405,200.076,939.6
372877,4.53,139,374,209.973,56.9
492131,5.68,287,381,209.937,46.1
875034,3.04,163,284,210.0,1.6
652803,8.02,188,405,200.518,50.2
279257,5.89,431,414,200.024,1088.4
27697,6.42,348,358,210.0,230.6
628854,6.51,490,388,200.517,394.4
158700,15.34,533,402,199.922,1297.3
841579,1.79,123,274,209.939,17.0
741443,5.59,593,370,200.959,890.1
580382,0.76,117,293,209.999,1.6
627289,5.39,483,320,200.72,291.3
423770,9.23,589,405,200.393,1240.8
379566,3.7,437,421,210.0,1.6
632682,2.79,96,361,209.996,1.6
115581,20.23,453,336,199.45,1686.9
293611,16.44,476,406,200.052,1297.6
238003,6.83,541,433,200.203,688.9
967910,9.38,470,319,200.535,709.6
535513,6.51,357,295,209.916,253.2
489079,6.34,485,370,210.0,439.6
207100,15.56,526,287,200.281,1187.4
420587,13.48,417,374,209.808,772.5
375609,3.01,98,309,210.0,14.9
886932,3.17,167,284,210.0,1.6
247370,4.55,165,281,210.0,10.5
771771,12.6,496,398,200.333,928.3
665564,3.04,110,311,209.943,8.3
546815,4.03,114,405,209.89,57.1
638481,15.68,494,283,200.539,1052.7
822971,1.35,128,393,210.0,18.9
23969,3.94,107,317,209.925,32.4
401906,3.71,89,307,210.0,67.0
840890,13.36,452,357,200.406,899.2
696116,4.65,285,415,209.804,242.9
179643,8.12,435,306,200.473,382.1
656347,12.45,462,403,200.127,1019.0
768189,14.6,558,406,198.943,1681.3
673690,2.7,102,349,209.986,1.6
74181,11.46,458,408,200.334,901.7
66545,2.32,123,273,210.0,1.6
220121,10.02,246,343,209.961,364.1
883019,7.77,573,404,200.522,1080.3
290108,5.07,211,273,210.0,8.2
766758,14.45,293,288,209.961,299.0
160936,7.2,457,324,200.487,1231.6
678942,6.36,279,404,209.948,147.3
714370,13.38,587,312,200.279,1343.4
702500,2.08,133,292,209.95,15.6
633446,15.63,458,287,200.163,1065.3
869291,6.52,361,368,209.946,296.9
826746,2.54,143,395,210.0,1.6
79691,20.9,463,380,200.045,1389.8
14269,2.35,127,367,210.0,8.0
640785,6.03,513,375,209.971,571.2
517558,6.89,526,379,210.0,648.2
619037,4.07,279,315,209.953,87.3
409568,10.8,464,406,200.457,843.5
929322,21.39,488,297,199.742,1451.6
188083,5.55,523,406,200.489,726.0
610634,19.28,451,378,199.474,1358.7
626103,2.29,106,356,209.912,1.6
299257,2.38,169,317,210.0,51.1
59292,2.34,117,364,209.988,1.8
352871,6.28,379,300,210.0,246.2
875430,14.35,446,354,200.308,972.2
717709,2.26,100,340,209.953,7.4
275346,22.65,432,287,199.901,1599.7
576523,3.29,139,280,209.954,27.3
582766,4.61,194,309,210.0,32.8
820127,6.28,327,320,210.0,168.2
864411,6.27,405,310,210.0,297.9
805147,8.66,486,397,200.698,1432.5
509340,6.2,370,302,210.0,219.6
450697,4.22,180,369,209.99,44.8
294817,6.75,422,336,200.255,536.1
183728,16.07,541,377,199.361,1530.5
444344,6.81,566,413,210.0,775.9
822345,2.16,121,360,209.95,5.1
3381,13.53,463,296,200.307,900.4
760918,18.8,462,296,199.874,1271.4
782691,9.77,281,408,209.828,218.8
602001,8.2,461,348,199.949,441.5
916954,10.66,459,294,200.591,604.0
390741,10.04,454,402,200.39,900.9
930040,16.35,445,390,199.982,1218.5
48782,3.47,124,363,210.0,37.7
939140,15.6,459,361,200.258,1052.3
259289,14.25,584,384,200.0,1575.4
798764,16.2,460,337,199.997,1269.3
331373,17.57,481,296,209.981,1105.7
389654,0.76,99,268,209.966,2.8
988860,1.67,126,250,209.993,1.6
932404,6.33,395,330,209.993,222.3
374502,4.61,139,314,209.938,9.9
841975,7.13,247,302,210.0,157.6
996997,26.3,465,282,199.565,1464.2
43312,9.48,160,287,210.0,628.1
574982,3.95,287,414,210.0,181.8
273001,1.99,122,279,210.0,9.4
613138,10.88,462,407,200.412,803.4
171516,11.39,273,287,209.969,98.4
939287,16.73,547,391,199.7,1561.2
306870,5.82,354,361,209.903,210.3
801882,6.17,472,391,200.817,362.7
724114,2.42,124,384,209.901,20.1
175893,9.57,171,370,210.0,39.5
271555,6.54,450,340,200.062,314.0
686551,5.98,558,417,200.396,862.7
432743,11.6,467,406,200.239,864.7
102182,6.95,494,402,200.5,805.8
785624,6.91,610,425,200.561,895.8
456700,5.87,540,382,209.915,682.9
459058,5.13,89,339,210.0,151.3
832901,8.18,297,397,210.0,70.1
107529,6.58,407,286,209.995,230.7
883265,1.32,110,274,209.952,29.2
364821,6.99,265,306,209.906,155.4
776408,14.5,456,364,200.39,1086.6
543372,0.87,117,273,210.0,2.8
315892,18.3,456,296,199.892,1175.3
275493,14.2,609,291,200.028,1469.7
609901,8.85,261,375,200.429,486.1
954057,9.98,606,401,200.189,1379.9
761465,14.28,572,309,199.86,1524.3
445585,3.05,105,361,210.0,1.6
134702,7.25,582,412,200.647,856.0
168526,4.78,183,371,210.0,26.2
818396,3.27,137,304,210.0,18.3
563628,10.5,583,384,209.928,990.1
89573,6.5,445,434,209.814,512.7
746641,2.45,272,296,210.0,62.0
983503,14.5,492,293,200.268,935.7
210050,12.7,579,407,199.453,1475.0
77671,16.92,464,405,199.954,1336.0
533225,6.45,342,294,209.962,242.4
733543,7.94,495,304,200.774,1295.6
895234,7.32,610,427,200.433,950.0
47163,6.49,485,299,200.358,706.6
818488,14.42,453,417,199.84,811.1
848070,11.01,606,408,200.199,1330.2
728495,3.12,130,431,209.957,11.1
333164,4.08,89,350,209.983,30.5
713418,13.61,599,401,199.706,1626.7
325201,5.13,268,364,210.0,220.3
658881,13.24,563,385,200.181,1146.4
53757,4.54,150,363,209.978,59.5
68868,1.73,108,267,209.979,1.6
23712,9.33,445,405,200.522,739.0
367599,14.93,298,295,209.936,296.1
413486,11.12,291,404,209.945,280.2
893770,2.09,113,255,209.969,23.7
545543,16.91,452,417,199.933,1293.4
781698,11.07,457,382,200.476,712.0
118523,6.32,435,335,209.976,407.5
470338,9.23,170,402,200.323,8.0
14130,5.84,263,307,210.0,46.2
62121,3.41,124,307,209.895,29.2
242611,6.5,425,346,209.831,355.3
906522,12.0,556,395,200.324,1348.4
653887,10.89,467,390,200.305,867.6
245250,5.71,179,367,209.988,157.8
647040,15.54,459,411,200.113,1196.2
517686,2.64,216,259,209.932,456.2
712569,1.27,113,272,209.996,5.1
793867,19.79,494,305,200.042,1189.7
528245,14.0,482,412,200.121,1057.7
146195,12.37,458,410,200.198,1021.7
55716,6.92,426,342,209.912,319.1
352907,2.07,121,358,209.971,16.5
222601,4.05,147,305,209.898,17.4
80899,5.65,265,374,210.0,369.7
388901,16.34,461,411,199.891,1273.6
321523,16.67,522,370,199.681,481.3
706015,3.92,159,305,209.948,40.8
675079,18.18,547,292,200.168,1277.1
790411,12.67,279,291,210.0,199.5
971530,2.13,137,277,210.0,1.6
522017,6.3,503,365,210.0,434.5
45875,3.87,174,277,209.961,41.1
364861,15.71,574,390,200.193,1572.7
5896,18.87,473,299,200.221,1082.4
838664,19.46,466,397,200.028,1240.1
36086,21.52,463,386,199.831,1578.3
14842,18.97,493,345,199.693,1541.7
977888,2.39,122,273,209.98,12.3
927292,13.31,575,294,200.274,1228.6
667512,7.63,564,422,200.16,1157.6
628642,9.87,545,383,200.507,992.4
417786,1.27,105,347,209.998,21.7
97388,7.67,246,301,210.0,271.3
960743,14.41,373,334,200.395,134.7
167821,14.59,590,312,199.784,1648.4
258463,3.62,196,362,210.0,328.3
525102,1.89,140,257,209.96,1.6
907083,13.32,521,378,200.278,1021.1
898498,17.35,461,310,200.018,1004.2
754011,14.1,280,290,209.913,320.4
766609,10.98,552,383,200.393,1030.7
592355,1.36,109,392,209.932,4.2
523438,6.06,447,317,210.0,493.7
788369,21.43,504,295,200.144,1171.2
220944,6.43,431,336,209.643,343.4
524693,5.52,572,410,200.618,241.7
732300,13.14,445,420,200.298,750.0
175703,6.29,401,311,209.941,291.0
965419,5.01,275,409,210.0,57.9
885804,2.39,127,359,209.931,7.4
717435,3.74,126,362,210.0,10.6
427016,13.96,283,290,209.962,324.6
860945,16.68,492,382,199.327,1414.8
937700,5.94,514,396,210.0,700.0
142888,3.57,142,306,209.996,46.7
412807,13.15,501,376,200.366,802.5
6709,4.98,275,421,209.887,151.3
133806,7.08,487,429,199.846,675.4
311245,7.67,446,397,200.305,1313.7
421261,9.11,487,395,210.0,97.4
965141,12.16,467,406,200.212,963.9
230480,4.19,90,396,209.993,62.1
43192,4.69,287,293,210.0,786.2
959350,22.47,446,378,199.918,1690.5
747713,1.71,115,270,209.925,11.4
796943,3.05,104,364,209.986,22.8
803568,1.9,125,253,210.0,1.6
843783,2.46,109,360,209.961,12.1
929680,4.74,600,415,200.543,916.9
613449,0.82,129,286,209.905,21.5
119560,5.69,204,415,210.0,337.8
656907,10.73,460,300,200.596,543.9
914427,3.35,140,274,209.95,1.6
71370,4.57,226,385,210.0,417.2
248620,6.85,429,322,209.862,353.6
964440,14.54,581,410,200.005,1509.4
548424,12.72,277,406,209.884,296.5
873542,1.93,161,389,210.0,23.6
130495,3.63,269,290,210.0,67.6
309845,19.38,455,384,199.446,1422.6
895016,5.85,322,374,210.0,254.2
902296,4.91,280,291,210.0,111.9
485056,6.19,273,316,210.0,160.1
628463,5.99,420,322,209.985,238.1
902463,15.13,495,380,199.655,1342.9
405080,14.25,456,403,200.031,1098.0
83371,6.7,578,403,200.474,1070.2
411711,4.24,406,373,209.837,560.7
231627,20.32,430,374,200.083,1543.4
600548,4.96,227,372,209.923,140.7
722349,5.7,197,305,210.0,104.7
963839,6.27,425,311,200.561,307.7
469556,3.84,89,350,209.952,64.7
865901,12.78,605,312,200.262,1343.3
114471,19.61,519,387,199.751,1689.0
511526,2.8,165,401,209.99,34.7
93642,10.41,607,399,200.147,1328.9
652504,1.78,132,377,209.986,26.5
442304,11.87,458,302,200.598,577.1
935997,10.64,478,279,200.552,534.4
412241,19.99,504,388,199.794,1551.4
207206,7.12,487,297,210.0,312.3
497314,3.68,152,341,209.944,9.6
580939,18.07,570,406,199.847,1659.2
375175,12.0,277,291,209.935,192.4
28227,17.26,542,392,199.483,1553.1
556391,12.14,481,296,200.499,689.6
603649,10.81,458,399,200.452,801.7
404126,7.28,545,385,200.522,737.5
40668,9.73,454,285,200.546,560.1
299078,20.28,513,387,199.879,1541.9
943122,4.3,120,348,209.937,73.6
346308,4.95,142,351,209.976,114.0
631541,15.48,455,375,200.039,1212.8
298093,0.76,101,279,209.994,1.6
545941,20.72,480,382,199.904,1609.7
510480,17.06,459,345,200.149,1341.1
910079,8.03,522,408,200.46,1242.1
583369,6.23,365,295,209.99,207.0
635239,14.35,433,386,200.264,922.0
421623,0.96,104,268,209.974,1.6
906462,3.49,244,409,210.0,73.6
232386,5.94,469,298,209.974,134.3
184527,12.83,524,405,200.345,902.6
564961,15.26,491,289,200.335,1038.4
428199,4.59,174,367,209.917,68.5
150447,15.97,568,401,199.843,1647.6
395743,4.68,151,310,210.0,527.8
630599,2.98,131,309,209.974,24.1
604130,7.6,550,409,210.0,813.0
472285,7.48,491,316,200.709,1380.0
732690,5.16,454,434,199.447,535.7
731739,20.62,468,386,199.912,1494.5
471430,6.39,491,378,210.0,554.6
164649,6.52,455,305,200.579,378.5
762568,13.16,272,397,209.94,292.7
118949,5.89,302,325,209.966,151.3
740655,4.24,200,313,209.913,110.2
484904,15.86,455,413,199.919,1237.5
981463,7.52,551,400,200.166,1379.9
644908,11.17,582,402,200.343,1325.5
177309,7.45,283,405,210.0,124.6
385983,2.76,89,349,210.0,26.5
215631,6.33,463,310,201.033,361.4
817194,3.53,167,305,210.0,9.6
469322,2.3,106,341,209.96,11.9
366305,14.48,265,289,210.0,265.8
22832,4.98,144,302,209.906,1.6
373625,19.17,471,394,199.678,1404.7
707787,20.99,474,382,200.25,1174.6
308879,15.47,589,301,200.634,1272.0
959041,4.47,347,330,209.987,65.3
526546,8.85,228,353,210.0,332.2
65283,2.98,127,368,209.898,27.9
792090,6.13,445,308,200.856,222.6
735828,6.67,295,406,209.99,965.5
492985,13.8,558,402,199.796,1565.7
98803,5.65,211,400,210.0,1.6
793066,9.74,443,374,200.539,674.7
964988,4.46,173,381,209.928,37.8
964610,5.85,516,369,209.482,488.2
63862,15.65,459,417,200.022,1092.6
474836,7.0,503,380,209.993,447.1
59157,5.78,300,311,209.947,159.1
938395,12.79,449,368,200.441,825.5
90432,13.82,579,411,200.006,1469.7
124379,10.03,458,290,200.574,607.2
330268,11.98,450,413,200.108,985.3
19093,14.7,268,286,210.0,258.9
165679,3.36,274,291,210.0,73.8
785228,15.71,441,372,200.189,1022.8
316767,17.43,462,402,199.924,1280.4
437094,13.5,437,351,200.316,879.1
558694,2.9,137,366,209.977,30.4
920126,6.08,439,337,209.987,272.8
196539,10.39,299,374,209.93,432.7
38360,15.72,448,338,200.391,1126.2
839416,3.62,143,351,210.0,61.7
426385,5.12,440,364,209.84,131.0
468277,5.46,377,313,209.822,72.6
197834,7.45,458,318,200.778,1400.7
538596,6.42,610,373,201.252,752.7
930589,1.5,121,270,209.958,1.6
258160,13.81,566,402,199.616,1567.5
644932,11.25,153,385,210.0,40.3
365548,14.24,598,290,200.613,1143.7
956397,15.64,281,290,209.941,326.1
785972,14.63,581,412,200.041,1399.9
341406,19.14,469,393,199.969,1370.7
375714,6.37,441,330,200.386,268.8
294013,4.36,600,413,209.928,1065.9
521003,5.77,424,293,209.864,873.9
424825,17.84,449,403,199.94,1318.5
757272,5.92,303,310,209.85,147.8
483690,10.44,459,409,200.326,838.0
686534,1.96,190,379,210.0,31.7
132270,7.62,300,404,209.976,157.6
940388,2.41,119,266,210.0,1.6
321801,6.16,526,392,209.945,577.9
347203,11.7,459,300,200.585,630.0
172569,5.83,519,421,199.942,970.8
