,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
1642,14.24,485,338,199.739,698.5
1643,4.77,120,278,209.277,337.5
1644,10.02,454,411,200.097,766.9
1645,4.94,89,256,209.748,1.6
1646,16.75,443,374,200.65,43.8
1647,6.86,455,356,209.526,269.5
1648,14.33,413,245,199.096,1024.6
1649,20.2,544,389,200.359,1491.0
1650,2.5,143,265,210.0,161.8
1651,11.44,591,396,199.616,1128.7
1652,10.35,416,319,200.368,1379.1
1653,14.09,422,275,209.643,163.0
1654,9.43,520,365,200.037,302.2
1655,5.45,132,348,208.756,215.1
1656,9.91,456,434,209.959,494.6
1657,22.22,455,297,198.943,1358.3
1658,17.67,228,384,209.87,180.2
1659,0.76,138,245,209.544,1.6
1660,13.45,386,315,199.868,1383.9
1661,2.87,460,362,199.976,1041.6
1662,4.29,501,388,200.499,1207.1
1663,6.04,214,331,209.094,221.8
1664,16.4,610,412,200.299,1204.5
1665,3.34,227,279,209.195,151.9
1666,1.86,289,257,209.382,1.6
1667,7.5,546,369,200.351,468.2
1668,9.45,392,325,208.996,27.7
1669,9.63,380,319,209.02,40.2
1670,18.36,315,373,210.0,132.7
1671,20.21,388,405,199.87,743.3
1672,12.35,368,401,199.974,960.8
1673,3.53,124,280,209.029,142.5
1674,7.7,396,378,198.943,807.9
1675,21.88,485,329,200.794,1253.3
1676,12.36,558,350,200.43,1055.2
1677,14.91,441,334,200.363,998.5
1678,3.08,189,286,209.88,314.0
1679,13.08,470,311,200.397,1349.9
1680,5.83,154,305,209.852,287.6
1681,7.07,120,301,209.98,22.6
1682,15.49,520,346,198.943,1620.9
1683,9.67,387,245,209.063,178.4
1684,1.45,167,337,208.76,136.6
1685,0.76,141,328,209.576,27.1
1686,6.95,478,300,209.462,253.9
1687,14.29,457,370,200.216,64.7
1688,20.1,503,399,199.413,1037.1
1689,13.87,543,353,200.361,834.1
1690,0.76,89,282,209.003,1.6
1691,7.91,506,333,199.639,1584.5
1692,0.76,164,245,209.763,1.6
1693,12.59,571,366,199.097,1386.2
1694,16.4,572,402,199.384,1563.0
1695,10.47,432,291,199.728,586.7
1696,18.46,528,366,199.698,832.9
1697,4.42,239,289,209.439,310.2
1698,5.39,196,269,210.0,571.0
1699,0.76,93,341,209.661,1.6
1700,2.47,390,307,209.692,165.3
1701,0.76,213,286,209.69,1.6
1702,14.04,490,289,199.095,1113.4
1703,15.88,455,400,209.888,305.6
1704,4.3,317,292,199.455,840.5
1705,6.37,207,330,210.0,351.4
1706,5.78,171,245,210.0,81.4
1707,23.13,506,391,200.168,993.2
1708,17.9,476,361,199.988,1377.1
1709,15.3,602,378,198.943,988.9
1710,6.95,431,304,200.216,854.8
1711,11.04,120,310,210.0,88.0
1712,9.62,552,434,199.561,1234.0
1713,7.47,390,289,198.943,167.9
1714,5.18,361,290,200.202,241.1
1715,16.87,518,340,210.0,215.3
1716,7.66,544,434,200.345,1168.4
1717,0.76,191,316,209.28,256.6
1718,5.62,512,264,209.681,267.6
1719,1.94,221,284,209.707,64.5
1720,19.27,472,362,201.132,1274.0
1721,8.51,455,333,209.706,200.1
1722,6.35,479,371,200.295,977.9
1723,5.94,187,325,210.0,101.7
1724,20.37,520,408,198.998,791.2
1725,4.63,226,349,209.489,129.3
1726,5.9,210,277,209.808,236.9
1727,1.84,105,269,209.837,1.6
1728,2.06,106,299,208.783,1.6
1729,11.77,610,349,198.943,989.4
1730,15.98,421,394,209.996,169.3
1731,3.72,522,386,200.083,231.8
1732,2.55,192,253,210.0,69.6
1733,12.35,426,365,199.433,1767.3
1734,3.97,533,319,198.943,903.1
1735,12.23,539,307,200.161,1008.2
1736,0.97,170,318,209.829,1.6
1737,7.81,89,267,209.496,91.5
1738,12.14,520,424,200.322,869.0
1739,7.94,547,339,198.95,708.4
1740,6.01,349,295,200.026,1115.2
1741,19.64,379,407,200.004,374.6
1742,9.25,464,427,198.943,965.3
1743,13.34,406,386,199.184,1.6
1744,7.48,135,272,209.797,69.6
1745,9.43,116,280,208.57,1.6
1746,12.92,458,284,209.693,245.1
1747,16.05,331,309,200.838,1501.3
1748,14.12,453,288,209.148,484.0
1749,3.5,253,315,209.386,303.9
1750,24.65,588,434,201.166,998.1
1751,4.36,149,263,210.0,257.2
1752,6.97,456,433,199.475,568.6
1753,0.76,266,321,209.681,1.6
1754,3.41,92,273,210.0,265.1
1755,16.37,610,370,198.943,568.9
1756,3.73,89,263,209.24,33.6
1757,1.26,203,289,209.861,1.6
1758,13.43,449,415,209.655,1275.0
1759,8.28,414,283,210.0,881.2
1760,12.23,473,329,199.317,1339.0
1761,7.94,527,380,199.566,1484.6
1762,20.87,583,428,200.492,1580.8
1763,0.76,89,245,210.0,97.2
1764,7.0,105,303,209.964,1.6
1765,4.18,160,312,209.586,1.6
1766,2.9,610,348,200.528,969.1
1767,21.68,399,251,209.47,129.5
1768,11.47,521,380,199.752,1892.7
1769,17.66,579,338,199.792,1148.0
1770,5.22,176,258,209.618,290.0
1771,11.78,549,426,200.084,1011.9
1772,4.54,197,381,209.587,151.5
1773,26.6,527,434,199.851,1698.9
1774,5.94,426,345,209.244,1832.5
1775,10.73,504,361,200.407,1662.6
1776,9.16,550,395,198.943,263.3
1777,6.51,282,317,210.0,267.7
1778,12.38,346,272,209.811,116.4
1779,10.31,512,326,198.943,1215.2
1780,11.33,212,273,209.828,1.6
1781,14.46,610,421,200.843,1121.6
1782,0.76,126,245,209.275,34.3
1783,16.31,610,433,199.634,1441.1
1784,12.27,610,351,199.473,1049.5
1785,21.55,545,355,199.819,1155.4
1786,9.57,368,318,198.943,1043.4
1787,7.34,396,389,199.803,790.9
1788,9.49,610,310,198.943,1841.4
1789,6.23,140,258,209.085,1.6
1790,12.37,557,434,198.943,876.7
1791,13.89,560,355,198.943,737.2
1792,7.88,430,363,199.023,705.1
1793,7.06,428,250,209.82,361.4
1794,2.98,144,287,209.14,1.6
1795,0.76,251,292,210.0,156.4
1796,4.11,254,245,210.0,301.5
1797,20.03,503,292,208.575,1257.0
1798,10.03,268,301,199.211,1176.8
1799,10.16,147,267,210.0,1.6
1800,0.76,245,321,210.0,88.8
1801,22.43,475,376,199.734,1141.5
1802,15.51,366,288,208.784,1.6
1803,4.65,234,286,208.666,325.9
1804,22.93,447,268,210.0,429.6
1805,7.95,610,343,198.943,1610.0
1806,5.81,202,307,209.53,240.4
1807,1.3,177,306,209.137,1.6
1808,20.3,503,374,198.943,1500.8
1809,2.58,193,314,209.048,4.6
1810,8.47,129,262,209.931,171.0
1811,8.85,504,289,209.254,1358.7
1812,5.11,170,373,210.0,102.0
1813,2.11,89,259,209.66,76.9
1814,7.94,470,389,199.152,931.2
1815,0.76,181,315,209.257,1.6
1816,7.02,465,434,200.167,1282.7
1817,10.72,470,330,198.943,758.1
1818,21.75,610,407,199.932,1591.0
1819,9.21,437,339,198.943,1363.5
1820,2.92,265,279,210.0,110.3
1821,5.76,484,420,209.245,1717.6
1822,0.76,232,310,209.668,1.6
1823,8.79,346,245,209.043,194.0
1824,18.52,548,306,199.513,1691.3
1825,7.16,127,308,209.571,170.3
1826,13.53,449,363,209.595,1.6
1827,18.95,437,415,200.964,1606.5
1828,13.48,401,263,198.943,838.5
1829,4.49,610,363,199.132,1346.6
1830,7.91,159,379,210.0,167.7
1831,20.99,370,322,199.804,229.0
1832,3.37,311,287,209.524,60.1
1833,6.54,449,316,209.731,42.9
1834,17.14,482,322,198.943,1589.0
1835,17.46,559,406,199.707,337.9
1836,16.69,610,368,198.943,1331.6
1837,18.75,501,409,198.943,1280.8
1838,17.25,463,245,198.943,1592.8
1839,13.9,386,361,199.918,1249.1
1840,13.78,478,379,199.475,610.5
1841,19.14,535,368,199.562,1305.9
1842,21.67,160,272,209.169,45.2
1843,17.3,564,334,198.943,968.5
1844,2.91,121,267,209.258,68.7
1845,7.28,578,401,199.365,824.9
1846,0.76,166,341,209.57,1.6
1847,0.76,107,327,208.883,31.8
1848,14.88,372,298,198.943,1490.9
1849,8.54,496,392,209.865,1.6
1850,1.38,130,284,209.167,99.8
1851,15.93,610,428,199.086,1107.6
1852,8.31,430,358,200.1,1152.2
1853,22.06,558,413,200.176,1044.7
1854,2.98,453,266,210.0,763.0
1855,5.03,444,346,209.341,317.3
1856,5.78,219,271,209.209,170.7
1857,3.55,153,290,210.0,1.6
1858,4.01,135,312,209.145,239.2
1859,19.61,514,376,200.053,958.8
1860,18.98,510,272,200.045,1012.1
1861,7.42,483,392,210.0,674.3
1862,2.84,205,318,210.0,289.9
1863,0.76,89,245,210.0,29.1
1864,2.04,151,293,208.897,236.4
1865,3.78,425,246,209.886,101.7
1866,10.12,89,327,209.12,254.8
1867,1.03,174,268,208.904,6.7
1868,5.89,455,327,199.085,1050.8
1869,8.96,533,434,200.948,799.1
1870,1.76,324,279,209.482,206.5
1871,6.86,610,358,198.943,1738.0
1872,0.76,161,271,209.398,101.5
1873,9.98,453,356,200.561,1132.1
1874,26.6,509,344,200.359,559.7
1875,18.99,593,338,198.943,1229.3
1876,5.44,154,290,210.0,105.3
1877,12.64,541,364,199.054,916.7
1878,6.81,610,368,198.943,1281.3
1879,3.13,89,245,209.444,1.6
1880,18.86,452,372,209.864,278.1
1881,13.12,89,359,210.0,425.7
1882,13.97,360,386,200.42,605.7
1883,4.85,374,279,210.0,81.7
1884,9.41,396,350,199.638,1082.9
1885,1.95,115,287,210.0,183.2
1886,7.53,534,350,198.943,1424.3
1887,25.01,610,397,198.943,1520.5
1888,4.43,124,265,209.822,140.5
1889,7.52,420,322,209.82,96.9
1890,6.68,492,365,209.334,25.6
1891,13.24,189,264,209.189,1.6
1892,15.67,610,369,198.943,1181.9
1893,26.6,312,434,199.528,783.5
1894,5.99,495,396,209.528,195.9
1895,2.77,419,245,210.0,170.0
1896,7.36,545,346,200.692,1250.1
1897,9.21,202,245,209.84,92.6
1898,20.34,431,382,199.275,1038.0
1899,0.76,153,258,209.079,1.6
1900,16.41,426,285,208.734,98.3
1901,6.94,89,261,209.161,201.0
1902,4.48,174,298,209.185,1.6
1903,21.98,435,362,200.125,1407.6
1904,20.6,378,352,199.578,1140.2
1905,18.98,590,367,210.0,347.2
1906,7.09,511,434,201.425,1550.5
1907,20.52,570,401,199.385,1026.6
1908,15.94,423,357,199.119,784.4
1909,4.27,112,324,210.0,1.6
1910,26.6,610,393,199.71,734.3
1911,20.62,472,369,199.47,1416.9
1912,0.76,89,272,209.864,1.6
1913,1.95,245,312,209.319,142.9
1914,7.25,102,350,209.623,256.2
1915,25.75,562,401,200.094,1695.6
1916,5.37,97,355,210.0,269.1
1917,26.17,561,377,199.615,1540.4
1918,17.7,470,296,198.943,1024.0
1919,0.76,219,316,208.746,1.6
1920,15.55,89,300,210.0,300.6
1921,11.08,485,288,209.048,365.1
1922,9.44,95,249,209.69,225.9
1923,0.76,145,259,210.0,162.2
1924,5.44,490,284,209.178,216.2
1925,11.69,506,337,199.932,1187.3
1926,17.58,610,434,201.001,1457.8
1927,3.06,165,245,210.0,127.1
1928,12.13,171,272,210.0,394.2
1929,0.76,112,283,210.0,1.6
1930,26.4,446,338,200.053,1200.7
1931,11.31,329,253,210.0,708.3
1932,14.23,471,368,199.762,143.7
1933,9.52,599,364,199.815,1232.8
1934,10.59,481,351,209.813,1.6
1935,3.58,523,364,209.802,202.3
1936,19.2,440,262,209.746,240.7
1937,20.41,515,398,201.679,1502.2
1938,7.3,478,394,198.943,1031.2
1939,7.61,445,378,210.0,284.5
1940,12.01,610,410,199.926,1395.6
1941,10.78,545,334,201.057,1721.3
1942,16.03,444,370,199.766,937.0
1943,10.2,464,353,199.479,237.1
1944,0.76,237,319,209.904,113.9
1945,5.66,182,293,209.477,1.6
1946,13.65,536,346,199.689,983.6
1947,13.28,541,399,198.943,1385.4
1948,21.51,377,385,200.455,909.8
1949,4.58,452,422,209.758,81.2
1950,4.25,143,339,209.976,1.6
1951,3.4,118,271,209.311,116.6
1952,19.0,490,383,200.599,1462.7
1953,6.59,194,340,210.0,1.6
1954,21.03,531,413,199.685,1203.6
1955,11.35,384,334,198.943,714.8
1956,24.26,477,396,200.234,1081.4
1957,11.78,578,417,199.348,946.6
1958,10.76,610,365,199.085,1673.8
1959,13.4,400,320,210.0,195.8
1960,19.81,477,355,199.318,1133.9
1961,15.25,610,414,199.708,1479.6
1962,4.49,99,249,209.863,190.9
1963,1.93,192,255,208.019,1.6
1964,4.41,172,275,209.192,66.2
1965,0.76,128,251,209.893,119.3
1966,4.36,89,246,208.979,134.5
1967,4.93,100,282,209.792,137.2
1968,11.36,417,352,209.204,52.9
1969,3.63,266,293,209.609,166.5
1970,0.76,89,245,209.403,1.6
1971,2.53,107,330,209.1,318.8
1972,13.78,610,398,199.766,1177.8
1973,26.54,527,409,200.537,982.7
1974,3.17,285,309,209.324,228.8
1975,19.71,487,406,198.943,828.3
1976,0.76,116,306,209.958,1.6
1977,4.27,141,270,210.0,327.5
1978,12.04,362,298,198.943,299.7
1979,0.76,151,273,208.705,1.6
1980,1.51,89,257,209.209,1.6
1981,20.8,610,427,199.15,519.7
1982,20.88,606,411,200.373,906.8
1983,17.48,571,397,200.254,976.6
1984,4.76,244,321,209.061,125.4
1985,17.14,564,355,198.943,934.8
1986,24.94,568,434,200.526,1024.2
1987,16.88,233,344,209.862,68.3
1988,10.78,533,336,198.943,1137.8
1989,15.61,392,333,198.943,932.6
1990,14.47,450,340,200.379,403.8
1991,15.58,547,330,199.112,1468.9
1992,5.4,173,294,209.119,57.1
1993,0.76,89,245,210.0,80.0
1994,11.03,415,326,199.591,1168.4
1995,2.05,89,245,210.0,1.6
1996,2.25,103,258,209.91,152.1
1997,9.52,445,288,199.181,1388.4
1998,1.8,166,248,209.378,124.7
1999,3.4,156,265,209.55,38.4
2000,26.6,610,434,199.291,1133.4
2001,3.44,89,263,209.845,1.6
2002,20.26,573,349,209.207,1480.1
2003,0.76,175,313,209.52,1.6
2004,15.48,610,333,200.904,1235.4
2005,5.91,447,275,209.697,422.2
2006,20.67,534,329,199.281,1138.5
2007,6.68,589,312,198.943,748.1
2008,6.79,426,287,209.298,1176.7
2009,26.6,610,434,199.179,1152.4
2010,8.98,575,407,199.738,1043.2
2011,0.76,132,349,209.388,2.1
2012,4.93,395,290,210.0,304.0
2013,15.72,555,427,198.943,1467.0
2014,3.88,127,306,209.258,95.1
2015,20.31,433,339,209.43,1547.5
2016,12.67,598,319,201.539,606.1
2017,9.16,189,304,210.0,226.3
2018,21.01,575,376,198.943,1261.1
2019,7.21,610,371,198.943,1126.3
2020,8.6,471,434,200.364,1443.9
2021,16.19,512,397,200.367,1704.3
2022,0.99,202,301,210.0,140.3
2023,14.88,386,385,199.615,809.9
2024,20.23,510,364,199.552,630.9
2025,16.5,203,253,209.175,390.0
2026,10.08,419,305,199.217,504.9
2027,8.75,388,366,200.576,183.1
2028,3.17,184,268,209.065,154.5
2029,9.21,512,300,209.509,266.1
2030,19.32,500,385,200.246,919.0
2031,13.07,610,357,199.471,283.5
2032,6.09,89,276,209.397,1.6
2033,6.88,398,387,209.63,28.0
2034,14.52,603,364,199.864,793.3
2035,7.53,339,245,209.594,101.1
2036,13.35,610,359,199.59,1362.9
2037,5.25,89,281,209.004,98.1
2038,19.91,533,434,199.2,480.9
2039,0.76,243,338,210.0,1.6
2040,20.28,456,260,209.921,252.8
2041,13.36,407,279,208.971,335.9
2042,7.28,440,394,210.0,1.6
2043,5.82,403,367,199.722,1711.1
2044,11.39,386,264,209.436,197.7
2045,14.56,411,336,199.323,1353.9
2046,3.32,260,368,208.936,1.6
2047,18.29,542,377,199.184,1822.8
2048,6.57,101,286,208.764,248.6
2049,15.3,610,343,199.066,1289.5
2050,3.53,146,318,209.43,170.9
2051,2.44,121,252,209.88,261.6
2052,3.28,131,258,210.0,46.2
2053,2.49,288,304,210.0,215.3
2054,2.03,169,299,210.0,181.3
2055,19.24,517,376,199.917,891.4
2056,4.72,131,310,209.919,64.7
2057,16.97,610,341,199.769,1150.5
2058,4.31,188,272,209.916,408.5
2059,8.43,495,434,209.597,379.1
2060,8.48,221,368,210.0,205.0
2061,2.67,172,279,209.012,41.7
2062,16.74,473,331,199.659,751.4
2063,13.17,458,265,209.974,350.7
2064,10.53,521,367,199.818,1494.0
2065,20.6,610,407,199.705,1892.7
2066,11.4,467,318,199.629,630.7
2067,0.76,146,253,209.756,1.6
2068,24.61,581,423,199.018,944.8
2069,14.26,554,373,200.576,875.6
2070,11.49,146,245,208.862,254.6
2071,17.98,516,370,199.529,1714.7
2072,18.46,548,321,199.591,962.1
2073,16.28,410,342,199.769,1031.4
2074,0.76,177,311,210.0,1.6
2075,6.54,555,370,200.551,1239.4
2076,8.92,468,331,209.444,291.5
2077,2.97,429,335,200.728,293.7
2078,18.77,469,402,209.541,1.6
2079,5.73,387,312,199.949,1118.4
2080,16.2,491,377,199.006,1107.6
2081,13.94,430,300,209.138,200.2
2082,21.35,460,417,200.051,786.7
2083,1.19,89,259,210.0,342.0
2084,9.35,419,372,208.568,1346.3
2085,4.19,352,272,210.0,161.4
2086,4.33,142,280,209.65,185.7
2087,4.3,411,398,200.02,211.5
2088,11.16,418,266,210.0,301.8
2089,9.27,399,272,209.516,307.3
2090,20.27,579,395,199.064,1496.3
2091,17.17,220,354,199.764,137.6
2092,13.17,516,332,199.174,1114.5
2093,22.0,610,434,198.957,1659.3
2094,6.36,402,289,209.112,25.8
2095,9.47,466,294,209.093,11.5
2096,16.49,588,382,199.394,1448.7
2097,15.24,478,338,198.954,1369.5
2098,1.76,199,245,208.745,102.9
2099,4.85,131,326,209.149,73.6
2100,15.64,176,272,210.0,298.7
2101,0.78,272,335,209.867,1.6
2102,3.98,418,307,198.943,643.1
2103,18.64,416,335,198.957,903.2
2104,2.05,111,258,209.251,169.0
2105,0.76,128,278,209.844,16.1
2106,3.62,209,287,209.632,211.1
2107,15.2,414,335,199.868,546.1
2108,1.12,206,282,210.0,1.6
2109,2.6,492,366,210.0,327.2
2110,14.12,518,331,199.649,1040.1
2111,4.61,149,261,209.359,151.5
2112,9.64,469,246,209.831,336.8
2113,8.66,321,276,209.456,262.7
2114,12.85,500,326,199.982,1228.9
2115,23.84,483,434,199.327,506.0
2116,11.46,334,342,209.57,366.7
2117,13.97,448,434,200.427,1271.1
2118,17.81,405,309,210.0,265.2
2119,12.48,441,353,198.943,1111.1
2120,14.99,562,348,198.943,1095.6
2121,5.33,470,334,198.943,694.1
2122,0.76,187,340,209.109,1.6
2123,3.6,240,275,210.0,289.1
2124,4.21,109,342,209.611,55.1
2125,10.6,545,380,198.943,1193.8
2126,1.64,180,317,210.0,41.0
2127,1.47,295,309,209.415,183.9
2128,17.16,537,365,199.034,1263.4
2129,8.62,610,412,200.812,1623.8
2130,3.77,144,371,209.587,345.7
2131,0.79,102,298,209.1,112.8
2132,10.98,194,419,209.752,204.1
2133,12.71,410,246,208.687,21.8
2134,5.62,406,277,209.096,18.9
2135,13.87,445,312,198.958,1275.4
2136,0.76,113,251,210.0,296.3
2137,4.51,102,286,209.625,1.6
2138,16.86,438,370,210.0,240.2
2139,5.25,195,327,210.0,170.8
2140,10.28,610,370,199.323,1118.1
2141,0.76,118,254,209.812,1.6
2142,7.27,265,356,208.642,268.7
2143,2.79,207,268,209.749,141.1
2144,9.24,562,398,199.563,1016.6
2145,10.14,465,245,209.415,1.6
2146,9.25,439,275,198.943,991.8
2147,4.04,208,309,209.788,68.9
2148,2.39,287,330,210.0,79.0
2149,14.07,477,293,198.943,1646.4
2150,23.43,493,322,208.961,343.6
2151,15.59,431,267,209.374,166.7
2152,0.76,89,248,209.634,106.6
2153,18.95,467,388,198.943,1032.7
2154,14.61,600,393,200.006,1159.3
2155,7.74,525,416,199.666,791.2
2156,5.66,89,292,209.579,1.6
2157,4.59,119,296,209.759,63.4
2158,0.76,146,338,209.312,1.6
2159,19.82,610,414,199.726,738.5
2160,10.93,470,395,200.294,828.3
2161,23.54,564,385,209.007,335.3
2162,18.45,455,428,201.141,229.9
2163,11.16,457,309,199.932,1148.0
2164,1.86,388,296,210.0,285.4
2165,3.62,239,353,210.0,341.4
2166,17.94,563,416,199.882,983.0
2167,5.69,392,376,209.075,188.2
2168,1.78,89,278,209.962,1.6
2169,1.88,485,273,200.606,210.7
2170,9.85,175,377,209.117,266.4
2171,2.78,208,316,209.867,62.7
2172,0.76,144,286,209.483,1.6
2173,10.94,610,280,200.049,1290.2
2174,1.22,152,284,210.0,1.6
2175,14.74,492,355,209.249,1422.2
2176,9.71,486,315,199.263,592.6
2177,8.77,193,315,209.36,46.3
2178,16.18,533,360,199.839,1470.9
2179,9.81,328,245,209.863,85.4
2180,6.0,249,262,209.563,156.0
2181,11.71,526,394,201.459,1024.1
2182,10.6,610,365,199.795,947.9
2183,14.49,599,381,200.62,1243.7
2184,9.57,318,322,209.505,218.1
2185,2.79,146,310,209.165,226.0
2186,7.74,243,303,209.979,94.5
2187,2.94,190,287,209.653,69.2
2188,15.12,506,396,199.77,1264.9
2189,13.51,344,270,209.936,233.1
2190,2.15,89,283,208.71,227.5
2191,19.54,451,419,199.522,781.6
2192,9.35,552,380,199.281,1399.0
2193,0.76,146,250,210.0,1.6
2194,9.47,500,301,209.75,1516.8
2195,3.91,581,367,198.943,1015.1
2196,20.03,473,432,198.943,1067.1
2197,5.12,468,296,209.361,570.2
2198,4.38,99,367,209.578,5.4
2199,3.82,183,338,209.346,159.7
2200,1.68,610,321,198.955,1124.5
2201,17.89,496,363,200.005,716.7
2202,9.32,597,353,199.618,1086.1
2203,8.14,447,246,210.0,1332.4
2204,7.03,440,309,198.943,752.5
2205,11.43,487,434,199.182,1463.6
2206,1.81,252,289,210.0,113.1
2207,13.21,141,270,210.0,372.0
2208,18.69,450,305,199.839,1892.7
2209,6.66,540,330,199.102,1234.2
2210,3.27,539,357,198.943,478.9
2211,2.23,89,323,209.628,20.5
2212,5.23,349,317,209.184,1.6
2213,11.07,439,398,210.0,168.9
2214,0.76,155,296,208.94,35.8
2215,3.36,170,281,210.0,230.2
2216,1.47,89,272,209.718,7.2
2217,14.03,102,245,209.605,179.2
2218,11.93,487,341,200.307,1161.7
2219,22.17,463,369,199.523,1000.0
2220,3.75,161,291,209.362,133.6
2221,12.23,428,312,210.0,81.2
2222,8.13,576,356,209.88,419.6
2223,3.79,208,337,209.218,384.0
2224,19.26,505,415,200.263,407.2
2225,10.14,363,370,208.965,289.9
2226,6.73,139,288,210.0,1.6
2227,3.88,117,314,210.0,1.6
2228,22.82,487,419,200.071,1087.0
2229,10.3,426,320,209.633,650.9
2230,0.76,151,266,208.463,230.4
2231,22.87,394,413,198.943,724.6
2232,18.74,396,393,208.496,186.4
2233,18.89,610,413,198.943,948.6
2234,17.82,410,346,200.212,626.5
2235,14.28,610,383,200.27,1302.7
2236,18.52,465,393,200.3,531.1
2237,18.74,529,418,199.619,723.9
2238,4.75,185,330,209.51,78.0
2239,11.72,404,325,199.163,216.4
2240,13.37,98,245,210.0,278.6
2241,22.49,506,315,209.708,204.6
2242,7.73,386,391,209.535,166.8
2243,3.15,172,291,209.622,137.5
2244,19.03,599,358,199.943,1264.3
2245,0.76,89,270,209.113,116.7
2246,9.48,440,308,209.46,189.5
2247,10.01,509,387,199.247,1581.5
2248,9.48,415,278,209.94,128.0
2249,4.17,232,280,209.471,130.5
2250,19.66,610,400,199.408,1886.5
2251,19.25,393,380,199.225,1096.9
2252,9.43,116,267,209.985,20.3
2253,7.98,527,361,209.512,1.6
2254,3.12,265,251,209.279,299.0
2255,2.31,186,272,210.0,252.7
2256,0.76,89,261,210.0,244.3
2257,8.76,259,338,210.0,42.0
2258,0.76,151,291,209.375,1.6
2259,2.04,123,361,210.0,1.6
2260,18.73,456,261,200.844,1518.3
2261,13.97,410,276,199.3,1142.2
2262,0.76,150,263,209.662,1.6
2263,21.64,601,372,200.934,106.5
2264,12.78,89,245,209.411,179.6
2265,15.26,194,252,208.986,418.4
2266,4.73,455,289,209.718,128.6
2267,17.19,522,392,199.964,899.0
2268,10.46,505,430,199.55,1524.3
2269,0.76,130,288,209.521,1.6
2270,2.37,89,284,209.783,1.6
2271,6.4,484,338,208.827,301.9
2272,19.68,456,434,199.635,1275.2
2273,15.25,610,434,199.057,763.0
2274,4.72,236,345,209.521,344.7
2275,19.63,549,406,199.244,1217.9
2276,3.83,130,262,209.644,126.9
2277,12.76,419,288,200.615,822.6
2278,2.05,403,379,210.0,202.9
2279,12.2,218,279,209.562,97.1
2280,11.45,102,269,208.53,4.5
2281,22.06,560,407,199.32,1320.1
2282,4.63,89,285,210.0,223.0
2283,20.55,476,382,210.0,242.7
2284,3.45,166,320,210.0,116.8
2285,18.37,454,360,199.811,1313.9
2286,17.11,430,352,200.309,922.8
2287,2.49,170,325,210.0,201.5
2288,5.46,89,330,209.484,150.5
2289,7.3,494,245,210.0,249.5
2290,10.88,138,252,209.547,93.1
2291,12.27,418,332,209.845,106.9
2292,20.03,534,434,198.943,879.4
2293,4.64,470,288,209.763,151.6
2294,0.76,104,291,208.799,1.6
2295,9.01,400,252,199.503,1261.8
2296,0.76,239,294,209.692,1.6
2297,4.49,183,349,209.778,130.0
2298,3.93,402,367,210.0,241.1
2299,8.65,458,367,200.036,972.8
2300,11.54,434,337,199.503,385.5
2301,20.28,610,409,199.082,1233.8
2302,19.59,548,349,198.943,1388.1
2303,0.76,190,291,209.239,1.6
2304,10.03,380,298,209.754,863.0
2305,11.73,110,251,208.359,83.1
2306,0.76,89,285,209.42,28.2
2307,22.75,490,402,199.36,1270.7
2308,6.73,505,323,199.988,1018.4
2309,3.85,256,279,209.28,77.8
2310,1.3,195,307,208.97,1.6
2311,18.64,561,288,199.164,1260.0
2312,4.2,343,324,210.0,44.5
2313,15.92,226,248,209.742,90.2
2314,24.81,506,346,198.943,1248.1
2315,0.76,183,304,209.164,88.8
2316,18.5,481,371,199.782,1699.4
2317,15.31,424,250,200.382,283.5
2318,18.18,178,245,199.924,359.1
2319,22.37,412,369,199.28,1057.5
2320,21.11,568,409,199.409,1316.5
2321,5.71,221,381,209.885,267.1
2322,3.35,89,326,209.226,1.6
2323,2.1,143,345,210.0,95.2
2324,0.76,147,310,209.583,1.6
2325,23.74,428,375,199.141,652.2
2326,11.5,556,349,199.62,1329.6
2327,6.5,514,368,208.805,1708.3
2328,14.62,413,389,209.674,1878.3
2329,17.21,536,329,201.048,896.1
2330,18.62,556,408,199.342,1591.6
2331,17.44,439,390,200.013,1675.8
2332,19.09,530,318,200.225,752.1
2333,15.23,445,401,210.0,236.5
2334,0.76,114,319,210.0,1.6
2335,11.74,105,266,209.401,20.0
2336,15.64,610,384,198.943,1022.1
2337,23.42,552,364,199.174,1149.7
2338,1.03,89,315,209.073,6.4
2339,20.1,588,372,199.512,1499.4
2340,1.69,166,326,209.512,1.6
2341,12.09,378,268,199.715,1277.2
2342,13.23,610,393,199.353,1088.1
2343,13.48,400,340,199.244,333.4
2344,11.82,610,398,198.943,988.1
2345,0.76,288,304,209.997,253.6
2346,25.92,522,386,198.943,836.2
2347,3.14,255,322,210.0,1.6
2348,6.16,206,407,209.595,97.7
2349,10.67,343,329,199.599,247.8
2350,15.9,550,386,199.659,1327.2
2351,8.37,610,409,198.943,742.7
2352,15.73,502,340,199.783,1141.1
2353,5.63,122,301,210.0,134.0
2354,14.97,374,273,209.028,296.2
2355,6.67,171,262,210.0,193.6
2356,20.03,492,386,199.662,1123.7
2357,6.54,359,379,199.332,644.3
2358,10.01,601,434,198.943,638.7
2359,17.64,469,285,200.523,375.8
2360,12.98,610,363,199.113,646.4
2361,16.77,610,354,200.556,617.8
2362,6.36,271,373,210.0,278.8
2363,15.53,155,287,209.933,163.7
2364,13.95,89,245,209.744,108.1
2365,0.76,216,270,210.0,1.6
