,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
2560,5.93,386,366,210.0,178.0
2561,3.88,89,267,210.0,1.6
2562,11.55,487,343,201.868,912.8
2563,8.97,497,394,201.424,727.7
2564,8.84,250,365,210.0,633.0
2565,12.92,333,373,206.083,786.4
2566,8.79,331,337,203.881,624.1
2567,5.37,312,271,209.75,330.7
2568,1.71,163,304,210.0,1.6
2569,0.76,202,289,208.938,1.6
2570,0.76,117,346,210.0,1.6
2571,11.23,144,279,208.653,554.8
2572,4.43,508,375,205.005,441.9
2573,6.24,288,346,206.043,432.8
2574,15.86,426,434,201.668,964.7
2575,4.08,279,281,205.355,1.6
2576,18.78,610,423,198.943,1561.0
2577,8.92,258,329,210.0,403.9
2578,10.04,286,314,203.97,140.3
2579,7.96,604,399,201.194,1119.3
2580,13.78,396,382,202.405,1076.9
2581,6.23,294,272,207.639,275.5
2582,8.59,249,245,207.559,27.3
2583,0.76,89,339,205.158,59.6
2584,13.07,480,317,202.861,783.6
2585,10.25,223,304,207.199,634.1
2586,13.54,437,286,200.636,722.0
2587,0.76,170,279,210.0,1.6
2588,5.48,89,280,210.0,1.6
2589,4.25,270,332,208.304,224.4
2590,12.44,241,373,206.069,354.2
2591,11.03,350,313,205.958,468.4
2592,7.14,494,303,204.92,806.8
2593,5.36,92,332,210.0,1.6
2594,14.02,370,396,203.778,697.9
2595,2.25,196,338,209.944,1.6
2596,12.73,393,318,203.124,796.2
2597,0.76,247,358,210.0,119.1
2598,16.47,441,395,200.018,1077.2
2599,5.76,557,407,201.651,861.5
2600,9.8,316,245,206.999,182.5
2601,5.63,366,339,208.112,72.1
2602,0.76,223,280,210.0,1.6
2603,5.86,425,393,199.425,717.0
2604,12.36,217,335,208.048,1.6
2605,4.65,354,333,205.223,647.8
2606,4.81,89,320,210.0,10.9
2607,12.69,168,353,204.373,972.4
2608,0.76,156,416,210.0,1.6
2609,1.14,89,274,208.975,1.6
2610,10.98,610,285,202.423,1378.1
2611,13.73,472,329,205.163,936.3
2612,5.79,321,434,206.463,487.5
2613,5.9,521,357,206.612,436.1
2614,5.41,320,307,203.821,449.9
2615,19.84,610,298,203.673,1336.3
2616,4.86,208,362,209.626,571.2
2617,4.65,333,303,206.658,282.6
2618,15.59,379,265,206.889,1064.0
2619,0.76,89,245,210.0,1.6
2620,16.01,488,359,202.695,1255.2
2621,9.0,490,291,200.368,548.4
2622,9.99,511,320,201.218,535.7
2623,6.55,500,434,204.619,710.9
2624,1.79,411,384,207.359,366.7
2625,0.76,218,377,210.0,348.6
2626,8.42,589,349,203.563,805.7
2627,15.8,610,434,198.943,1384.3
2628,3.24,249,363,208.585,305.9
2629,8.79,342,334,199.977,494.0
2630,0.76,124,333,210.0,1.6
2631,10.52,437,337,204.34,787.4
2632,12.22,344,322,208.756,580.4
2633,5.81,320,418,208.778,216.5
2634,6.17,136,273,209.24,239.5
2635,12.44,449,370,202.476,1002.2
2636,20.92,471,398,201.79,1778.8
2637,22.18,439,359,203.342,1265.3
2638,7.51,499,434,206.001,806.9
2639,16.74,487,434,202.607,911.4
2640,12.86,349,296,205.579,627.6
2641,6.32,298,331,205.905,438.2
2642,10.42,286,383,201.394,1025.7
2643,4.71,306,264,205.503,194.9
2644,0.76,89,305,210.0,1.6
2645,5.94,467,411,206.129,378.4
2646,12.33,289,359,207.064,456.4
2647,12.67,599,303,202.406,1002.6
2648,5.46,393,365,204.826,582.4
2649,16.39,377,320,200.562,959.0
2650,14.73,507,386,202.118,1203.9
2651,2.52,233,373,207.572,199.0
2652,8.6,492,298,209.865,213.9
2653,0.76,249,304,207.457,1.6
2654,15.76,478,326,203.894,1128.2
2655,0.81,422,295,201.569,402.5
2656,5.1,303,381,206.936,682.2
2657,4.59,306,379,209.178,173.4
2658,13.61,412,392,204.884,897.0
2659,4.85,559,394,199.101,1109.3
2660,10.56,349,343,206.138,431.5
2661,11.75,229,341,205.95,464.2
2662,0.76,136,349,210.0,1.6
2663,8.03,91,300,206.945,145.9
2664,6.63,190,277,208.272,149.7
2665,2.92,315,318,208.304,385.3
2666,12.21,492,395,199.03,1002.1
2667,9.26,292,304,204.658,507.7
2668,7.34,275,315,205.069,608.3
2669,4.99,221,282,207.315,179.2
2670,12.27,362,434,206.141,849.7
2671,7.27,89,338,210.0,1.6
2672,9.91,292,427,204.227,412.6
2673,10.07,510,430,198.943,924.7
2674,3.34,154,323,210.0,1.6
2675,10.53,549,398,198.943,1014.5
2676,10.88,210,317,201.296,291.0
2677,0.76,182,278,208.051,1.6
2678,11.43,397,322,205.72,716.7
2679,13.48,560,374,198.943,1689.0
2680,3.7,406,434,205.693,156.3
2681,7.78,240,268,205.932,85.2
2682,0.76,190,292,210.0,1.6
2683,15.19,512,372,201.117,842.4
2684,0.76,230,404,209.536,117.1
2685,1.55,321,323,210.0,221.1
2686,18.46,610,434,198.943,1564.9
2687,0.76,206,255,210.0,1.6
2688,16.45,362,334,201.003,849.6
2689,1.75,239,290,210.0,1.6
2690,6.69,406,344,200.575,635.4
2691,16.85,490,339,208.36,975.8
2692,5.64,361,355,205.884,373.2
2693,10.89,345,372,209.281,895.9
2694,0.76,355,330,207.86,1.6
2695,3.27,232,275,207.114,148.7
2696,14.47,553,392,198.943,1571.1
2697,17.83,546,332,200.985,1067.8
2698,8.2,408,434,205.204,960.8
2699,7.67,207,321,210.0,260.4
2700,12.89,503,350,202.63,814.7
2701,11.45,252,277,200.174,441.8
2702,4.18,94,338,210.0,170.4
2703,9.41,610,421,198.943,1004.6
2704,17.14,236,278,208.708,884.8
2705,0.76,261,325,210.0,1.6
2706,8.9,345,392,205.851,269.9
2707,7.02,414,354,210.0,283.4
2708,19.4,608,434,199.225,1771.8
2709,1.74,237,344,210.0,1.6
2710,12.82,444,312,198.943,1182.6
2711,0.76,89,283,210.0,1.6
2712,0.76,89,305,210.0,1.6
2713,0.93,379,305,208.394,112.8
2714,2.7,276,258,205.612,31.8
2715,22.92,540,325,200.822,1678.8
2716,12.48,438,336,202.941,610.5
2717,8.15,89,245,210.0,1.6
2718,4.49,215,260,205.55,396.3
2719,0.76,89,267,210.0,1.6
2720,9.74,122,390,210.0,410.1
2721,8.44,496,363,206.144,925.2
2722,0.76,89,300,210.0,1.6
2723,9.83,453,376,203.59,636.6
2724,1.23,317,388,210.0,46.8
2725,17.37,352,370,209.117,833.9
2726,12.54,495,365,202.085,1047.1
2727,8.47,339,333,210.0,831.6
2728,0.76,224,271,210.0,1.6
2729,17.15,412,346,206.021,432.8
2730,0.76,143,359,210.0,1.6
2731,5.38,378,367,210.0,1.6
2732,0.76,241,434,210.0,1.6
2733,0.76,295,291,210.0,74.7
2734,5.14,527,380,202.035,653.9
2735,7.88,389,340,205.809,488.6
2736,14.03,259,396,201.126,1152.6
2737,9.7,246,315,210.0,405.2
2738,8.46,267,352,203.64,663.0
2739,6.47,204,298,210.0,40.6
2740,11.3,306,341,203.066,783.7
2741,0.76,109,245,210.0,1.6
2742,16.34,548,396,199.261,1363.5
2743,13.82,458,377,199.542,1096.8
2744,12.31,490,434,205.2,1330.3
2745,5.21,338,346,207.513,423.9
2746,17.46,543,405,201.013,1709.0
2747,0.76,214,283,210.0,1.6
2748,4.77,339,403,206.34,377.5
2749,9.21,437,383,203.723,850.4
2750,10.95,610,434,199.43,1436.3
2751,9.77,295,337,200.842,746.7
2752,13.41,415,322,205.6,1026.9
2753,8.18,89,323,210.0,433.9
2754,9.8,548,418,200.517,1190.4
2755,7.76,191,354,209.878,176.3
2756,7.14,453,245,204.974,532.6
2757,10.1,610,309,202.343,792.8
2758,17.15,226,334,204.595,1130.0
2759,2.29,116,414,210.0,129.5
2760,20.83,444,290,198.943,1259.2
2761,15.36,479,326,201.422,1081.0
2762,4.96,303,287,207.956,426.5
2763,12.67,488,336,202.592,1090.7
2764,13.66,400,316,203.999,818.6
2765,9.12,209,362,209.173,298.9
2766,15.16,191,258,210.0,571.9
2767,17.55,572,407,200.403,1259.2
2768,12.49,610,337,202.664,1178.4
2769,15.58,488,381,200.911,1663.6
2770,16.8,447,367,199.972,1132.9
2771,14.38,360,308,208.9,567.5
2772,1.41,89,246,210.0,1.6
2773,10.99,329,344,207.925,987.0
2774,8.28,529,342,202.436,899.1
2775,8.56,202,360,208.061,199.7
2776,6.75,189,245,207.629,143.7
2777,2.95,176,434,208.039,363.5
2778,11.42,174,355,205.941,192.5
2779,5.27,432,398,208.356,884.7
2780,16.58,486,394,203.203,1024.8
2781,3.52,89,279,210.0,1.6
2782,12.37,285,258,209.039,395.5
2783,12.54,340,323,205.231,584.7
2784,8.3,460,400,199.746,880.0
2785,7.57,456,337,204.302,1061.4
2786,3.52,89,361,210.0,84.8
2787,14.74,434,360,204.409,942.7
2788,3.48,112,363,210.0,1.6
2789,9.53,366,275,203.88,540.0
2790,7.87,511,380,203.478,465.3
2791,10.29,309,417,201.92,471.1
2792,14.21,544,402,198.943,1060.9
2793,8.85,461,353,205.884,490.6
2794,11.05,556,366,198.943,974.6
2795,16.12,571,337,200.503,1349.6
2796,13.73,362,363,208.222,775.6
2797,9.77,256,331,206.409,820.3
2798,9.57,296,382,199.818,565.2
2799,7.02,239,275,209.669,215.0
2800,20.59,283,353,202.452,1050.9
2801,4.08,311,296,208.278,3.7
2802,6.2,198,261,206.732,281.6
2803,2.15,155,320,208.062,6.5
2804,3.0,153,395,210.0,1.6
2805,19.06,351,272,202.942,876.4
2806,8.89,260,426,205.51,401.5
2807,7.44,254,313,208.603,246.2
2808,0.76,150,364,210.0,1.6
2809,10.82,441,316,203.495,707.5
2810,4.36,486,345,204.78,638.2
2811,4.86,230,331,210.0,212.5
2812,12.39,386,375,204.819,1232.8
2813,12.11,585,409,199.695,962.2
2814,19.9,610,399,198.943,1382.2
2815,15.91,350,313,204.347,929.7
2816,11.56,446,316,201.786,1105.6
2817,0.76,89,297,210.0,1.6
2818,6.29,223,356,208.624,494.6
2819,0.76,89,298,210.0,1.6
2820,13.35,438,327,199.037,1114.4
2821,11.26,337,261,203.255,845.9
2822,2.6,282,321,206.457,451.2
2823,15.71,558,303,198.943,1375.0
2824,7.44,139,280,200.029,399.8
2825,12.88,205,412,210.0,446.6
2826,1.34,137,398,208.661,1.6
2827,0.76,89,257,210.0,1.6
2828,5.99,316,356,207.457,444.2
2829,15.6,590,405,198.943,1438.9
2830,4.97,451,371,208.634,510.8
2831,3.91,266,322,209.493,1.6
2832,3.05,233,373,210.0,221.8
2833,8.88,448,434,203.123,858.4
2834,20.97,566,296,198.943,1600.9
2835,10.53,261,333,203.571,413.2
2836,6.51,359,296,208.436,1.6
2837,0.99,89,283,210.0,1.6
2838,11.03,532,429,198.943,897.9
2839,7.87,256,332,206.547,380.1
2840,14.22,430,333,203.738,868.2
2841,14.43,588,276,198.943,1245.0
2842,6.72,439,434,202.975,805.1
2843,3.32,424,370,210.0,387.2
2844,11.16,467,369,205.456,971.2
2845,9.07,442,373,207.146,891.7
2846,15.04,402,287,199.483,768.1
2847,11.05,282,381,201.67,1011.6
2848,6.31,389,308,205.746,202.3
2849,9.74,321,420,205.857,917.8
2850,7.81,435,406,208.153,857.9
2851,2.46,89,252,210.0,1.6
2852,0.76,188,326,210.0,172.5
2853,0.76,145,329,210.0,1.6
2854,10.61,311,434,205.286,967.8
2855,1.0,283,392,210.0,150.4
2856,25.43,610,396,198.943,1807.2
2857,9.01,568,389,200.448,676.7
2858,16.44,403,341,208.196,799.4
2859,3.52,89,274,210.0,141.3
2860,7.44,98,258,207.352,1.6
2861,6.78,195,281,206.306,290.3
2862,17.16,588,309,199.231,1148.2
2863,10.57,547,335,199.723,1056.4
2864,4.86,231,328,208.163,170.8
2865,2.08,188,245,209.534,290.7
2866,10.96,457,377,203.467,931.4
2867,9.06,242,323,205.112,621.2
2868,11.14,408,366,203.15,813.6
2869,12.45,610,392,200.002,1025.3
2870,11.94,180,370,210.0,422.7
2871,0.76,89,350,210.0,1.6
2872,13.41,309,253,207.589,548.9
2873,7.53,410,379,210.0,515.4
2874,3.83,428,315,206.442,512.7
2875,9.36,327,297,206.239,640.3
2876,4.92,193,311,210.0,1.6
2877,8.11,487,386,201.373,665.8
2878,25.86,453,355,198.943,1696.7
2879,14.17,610,386,198.943,1784.3
2880,0.76,155,293,210.0,1.6
2881,3.75,282,329,204.442,402.3
2882,8.33,355,278,207.209,624.2
2883,15.28,427,304,198.943,1049.9
2884,0.76,313,404,204.488,140.3
2885,14.88,563,418,198.943,1519.0
2886,0.76,326,411,205.541,105.4
2887,10.27,381,377,203.845,867.1
2888,8.9,441,323,205.13,880.9
2889,10.5,438,387,201.579,813.6
2890,3.43,217,305,207.266,1.6
2891,4.04,324,317,204.81,242.1
2892,4.1,268,329,206.265,260.3
2893,3.62,351,327,208.835,201.4
2894,11.64,330,343,204.063,988.5
2895,2.49,349,266,209.765,160.9
2896,4.63,605,286,204.97,580.0
2897,0.76,89,279,210.0,1.6
2898,7.21,365,340,205.78,498.2
2899,0.76,89,310,209.93,1.6
2900,9.88,548,327,202.297,778.1
2901,0.83,89,306,210.0,1.6
2902,13.85,246,316,206.117,587.7
2903,8.29,369,300,204.199,608.8
2904,16.08,435,318,205.208,1144.6
2905,0.76,169,364,210.0,1.6
2906,8.78,294,245,204.606,538.4
2907,15.03,604,293,198.943,1353.6
2908,14.66,367,369,201.169,780.9
2909,8.38,527,357,205.04,720.1
2910,4.28,174,400,210.0,146.2
2911,5.87,368,408,210.0,247.6
2912,19.4,513,305,199.115,1454.0
2913,2.64,319,304,206.291,587.4
2914,10.74,419,284,203.075,595.8
2915,0.76,211,291,209.494,1.6
2916,8.06,227,358,205.43,495.1
2917,17.6,610,359,198.943,1516.7
2918,6.49,113,277,210.0,1.6
2919,11.7,282,362,200.62,951.7
2920,0.76,115,373,210.0,1.6
2921,6.58,89,245,210.0,1.6
2922,9.05,416,348,204.523,513.2
2923,8.32,378,335,204.233,770.6
2924,11.75,439,375,199.498,1021.1
2925,5.99,337,354,203.911,447.9
2926,5.84,443,352,206.747,715.6
2927,2.16,279,314,210.0,1.6
2928,7.09,398,416,205.783,867.0
2929,4.52,330,352,198.943,576.5
2930,5.85,312,293,203.854,485.4
2931,17.09,474,339,201.795,1131.5
2932,11.09,416,432,198.943,1209.8
2933,12.75,395,406,201.855,1005.2
2934,3.96,188,365,209.872,310.1
2935,1.89,212,343,210.0,1.6
2936,0.76,89,245,210.0,1.6
2937,8.49,432,331,201.134,615.5
2938,9.56,404,379,208.233,825.9
2939,4.68,408,385,204.636,676.4
2940,14.76,513,263,198.943,1064.7
2941,14.53,610,379,204.274,1097.1
2942,9.87,182,342,206.578,553.7
2943,12.42,233,363,210.0,514.9
2944,7.66,317,352,207.021,194.4
2945,0.76,395,393,207.571,337.5
2946,16.59,258,404,204.553,929.3
2947,1.23,100,284,209.291,1.6
2948,5.5,297,355,209.75,481.7
2949,14.9,435,297,202.56,737.2
2950,15.23,460,310,198.943,1334.0
2951,3.86,146,359,209.291,323.7
2952,0.76,89,331,210.0,1.6
2953,15.59,463,347,199.616,1488.7
2954,10.5,610,411,199.676,866.4
2955,5.74,503,434,205.165,934.7
2956,0.76,181,269,210.0,1.6
2957,1.11,258,375,210.0,1.6
2958,0.76,94,291,210.0,1.6
2959,7.07,314,302,209.428,177.7
2960,7.51,305,313,205.419,276.9
2961,4.85,277,364,204.348,48.1
2962,10.1,239,395,205.537,750.0
2963,0.76,303,309,210.0,1.6
2964,1.98,244,294,209.168,140.8
2965,8.22,283,353,200.134,626.9
2966,10.63,218,330,207.66,624.6
2967,3.12,256,317,210.0,1.6
2968,10.83,529,358,202.179,474.3
2969,3.17,311,367,205.998,486.6
2970,16.85,610,434,198.943,1774.1
2971,3.19,89,245,210.0,1.6
2972,0.76,152,300,210.0,1.6
2973,4.47,411,343,207.071,182.6
2974,12.26,536,298,202.069,721.2
2975,5.45,365,434,207.197,399.3
2976,19.25,552,290,200.205,1517.5
2977,12.43,610,289,203.818,875.4
2978,11.03,89,290,206.559,127.5
2979,9.75,342,322,207.997,710.4
2980,13.8,610,397,198.943,997.5
2981,12.71,266,319,204.656,855.9
2982,16.01,551,401,201.986,1305.1
2983,7.24,561,374,199.371,928.8
2984,0.76,270,286,206.544,302.3
2985,2.39,122,329,210.0,1.6
2986,11.48,381,374,205.05,434.6
2987,12.45,395,429,202.714,966.4
2988,0.76,199,311,207.74,1.6
2989,8.66,178,247,210.0,310.5
2990,10.87,254,305,208.097,456.1
2991,11.56,597,381,198.943,1034.3
2992,2.14,193,369,205.393,186.5
2993,15.02,196,351,204.456,855.0
2994,0.76,89,245,210.0,1.6
2995,5.45,246,343,210.0,1.6
2996,9.56,553,344,199.85,886.9
2997,0.76,106,390,210.0,1.6
2998,13.44,211,247,210.0,256.2
2999,7.1,388,363,206.212,739.9
3000,14.94,331,391,203.858,758.5
3001,13.21,557,339,198.943,1063.9
3002,17.98,456,295,202.227,1033.2
3003,9.22,218,260,204.366,522.5
3004,8.52,326,404,203.134,596.5
3005,4.08,269,391,206.761,403.9
3006,5.64,169,277,209.882,1.6
3007,0.76,125,322,208.915,1.6
3008,9.3,393,360,202.833,817.6
3009,7.97,238,340,208.323,134.5
3010,13.6,441,313,204.184,745.7
3011,4.19,375,314,203.144,456.6
3012,8.79,610,331,203.462,758.7
3013,3.91,89,331,210.0,1.6
3014,7.18,294,319,207.675,550.7
3015,8.78,325,320,206.192,547.0
3016,22.23,610,346,199.092,1632.2
3017,13.3,507,365,204.185,937.5
3018,9.46,129,310,205.748,352.8
3019,11.63,356,366,208.957,835.7
3020,7.71,300,346,208.09,610.2
3021,11.72,339,288,207.604,670.1
3022,0.76,154,319,210.0,1.6
3023,3.61,282,369,205.654,321.2
3024,0.76,445,328,206.073,561.2
3025,4.03,89,313,210.0,1.6
3026,11.93,453,379,201.198,781.2
3027,18.35,543,401,198.943,1301.7
3028,0.76,89,355,210.0,1.6
3029,8.91,476,397,208.786,563.0
3030,16.36,342,367,203.27,622.2
3031,7.89,89,264,210.0,1.6
3032,15.52,367,340,206.144,1143.4
3033,12.24,448,373,200.928,927.4
3034,0.76,89,245,210.0,1.6
3035,9.9,308,369,206.245,375.2
3036,6.39,359,309,206.945,414.7
3037,3.26,336,320,204.847,711.0
3038,11.04,508,368,203.892,820.9
3039,15.29,238,277,207.01,1006.6
3040,11.01,510,334,204.1,960.8
3041,5.89,571,373,199.547,803.8
3042,18.55,556,405,199.251,1480.2
3043,18.93,510,380,198.943,1718.2
3044,15.73,404,296,198.943,1053.5
3045,14.01,229,296,206.007,691.1
3046,0.76,89,377,210.0,1.6
3047,12.5,466,417,202.707,974.5
3048,10.35,517,303,202.572,695.0
3049,0.76,89,341,210.0,1.6
3050,12.61,556,392,204.456,909.0
3051,16.22,610,349,198.943,1409.1
3052,8.01,292,434,207.691,699.0
3053,7.45,228,272,206.46,343.2
3054,17.29,472,318,203.129,1224.7
3055,10.4,478,356,202.426,1009.1
3056,3.74,281,379,202.791,87.1
3057,11.71,349,245,201.71,810.0
3058,5.72,270,384,208.604,434.2
3059,11.56,384,346,203.219,1179.2
3060,6.53,474,434,198.943,795.8
3061,7.78,357,255,210.0,515.9
3062,16.26,610,425,199.214,1782.2
3063,20.85,604,395,200.966,1406.1
3064,13.0,430,384,200.731,966.5
3065,8.71,395,326,200.746,1003.4
3066,13.04,183,259,208.582,474.0
3067,8.21,410,387,202.605,1068.4
3068,11.44,371,275,206.973,620.4
3069,0.76,352,355,203.418,638.0
3070,0.76,312,339,207.607,119.5
3071,9.71,537,370,207.384,847.0
3072,17.36,610,360,198.943,1620.1
3073,8.14,361,389,205.233,495.7
3074,22.06,610,310,199.763,1786.1
3075,25.61,610,388,198.943,1892.7
3076,1.5,150,323,210.0,1.6
3077,10.69,342,385,204.387,547.7
3078,10.95,396,412,206.385,686.4
3079,10.87,329,342,203.429,629.4
3080,9.01,334,282,205.962,433.0
3081,1.71,283,275,205.99,291.6
3082,0.76,169,245,210.0,1.6
3083,11.76,458,349,204.569,585.2
3084,12.61,465,300,206.165,520.2
3085,8.87,539,429,198.943,820.2
3086,3.58,345,405,210.0,320.0
3087,8.66,255,345,208.668,495.9
3088,5.95,331,321,205.383,467.4
3089,7.47,209,249,207.649,168.6
3090,13.24,485,332,198.943,1108.5
3091,5.11,419,391,210.0,380.7
3092,9.94,348,353,205.069,999.7
3093,16.35,610,302,198.943,1559.0
3094,9.31,226,321,202.25,193.3
3095,16.72,553,391,205.698,1378.8
3096,0.76,375,365,206.689,174.4
3097,16.33,372,416,206.487,832.4
3098,10.24,544,369,201.148,1090.3
3099,1.34,368,306,207.86,1.6
3100,8.98,364,351,203.405,1033.0
3101,8.88,435,306,199.337,702.8
3102,3.95,410,348,209.337,349.9
3103,0.76,89,336,210.0,1.6
3104,14.54,388,355,202.247,654.6
3105,5.0,567,380,203.286,589.1
3106,14.01,610,302,202.747,1353.6
3107,12.67,307,352,203.191,715.0
3108,0.76,89,322,210.0,1.6
3109,4.5,308,332,209.491,120.5
3110,6.57,392,376,204.592,667.1
3111,0.76,197,328,210.0,1.6
3112,4.48,231,356,208.095,221.1
3113,15.89,576,380,198.943,1233.8
3114,6.89,450,336,209.716,651.5
3115,9.96,316,275,206.787,435.9
3116,18.02,556,361,198.943,1204.0
3117,11.25,418,371,203.45,882.3
3118,5.41,364,354,205.376,784.7
3119,9.18,275,332,204.315,704.3
3120,7.74,370,353,202.455,733.5
3121,10.48,293,324,208.743,728.8
3122,5.72,391,368,206.808,341.8
3123,26.17,610,287,198.943,1767.0
3124,6.22,433,358,206.53,724.3
3125,0.76,89,336,210.0,1.6
3126,10.04,365,327,205.028,921.9
3127,2.38,281,314,210.0,1.6
3128,15.29,440,393,202.49,1013.9
3129,11.76,241,345,208.64,675.3
3130,11.0,164,375,209.559,399.4
3131,0.76,409,336,207.768,389.8
3132,13.44,304,287,208.435,772.7
3133,4.18,178,327,210.0,29.3
3134,16.01,430,290,202.098,862.9
3135,9.2,510,369,203.667,1007.9
3136,2.25,120,383,210.0,9.9
3137,2.65,180,316,210.0,1.6
3138,13.48,352,294,207.365,839.2
3139,10.51,527,356,200.979,1115.8
3140,2.09,222,245,210.0,56.0
3141,5.42,221,360,210.0,199.7
3142,11.51,284,363,207.193,610.6
3143,0.76,276,412,209.579,119.2
3144,3.81,392,395,204.675,639.9
3145,9.86,457,434,199.767,977.6
3146,10.19,372,342,200.8,650.8
3147,8.55,89,245,210.0,242.1
3148,12.74,471,385,200.786,1277.3
3149,12.24,342,327,201.965,719.3
3150,16.64,408,348,200.087,1038.2
3151,7.84,333,379,207.028,267.2
3152,3.11,158,373,208.444,283.7
3153,4.0,288,292,209.514,204.8
3154,0.76,250,329,210.0,1.6
3155,4.79,130,332,206.409,1.6
3156,13.78,509,291,206.356,723.6
3157,6.71,267,376,203.413,696.8
3158,11.24,367,255,207.578,387.3
3159,14.71,323,325,210.0,493.0
3160,8.2,341,424,206.807,241.2
3161,4.62,582,394,205.763,870.9
3162,0.76,89,256,210.0,1.6
3163,1.67,103,376,208.363,1.6
3164,18.18,544,434,199.036,1422.5
3165,2.97,109,415,210.0,333.5
3166,0.76,187,321,210.0,1.6
3167,6.8,303,245,210.0,226.2
3168,13.58,434,354,200.333,900.4
3169,1.75,472,334,208.19,204.5
3170,3.04,238,258,205.171,124.7
3171,21.18,498,403,199.156,1380.6
3172,13.42,532,380,198.943,862.7
3173,19.17,610,332,198.987,1593.8
3174,10.69,459,323,202.997,952.8
3175,12.18,554,349,203.289,744.4
3176,17.65,546,409,200.772,1350.4
3177,7.77,297,275,205.413,312.6
3178,12.42,362,352,207.512,779.8
3179,2.14,195,403,210.0,415.8
3180,0.76,127,355,208.917,48.8
3181,0.76,104,347,210.0,1.6
3182,7.03,327,339,206.463,377.1
3183,13.12,560,384,201.775,971.5
3184,14.21,339,296,205.234,631.6
3185,4.67,110,301,209.869,314.1
3186,8.37,411,340,199.995,652.8
3187,0.76,89,317,210.0,1.6
3188,0.76,89,360,210.0,1.6
3189,13.39,376,348,202.142,843.9
3190,0.97,290,419,210.0,1.6
3191,13.99,569,318,199.304,1016.5
3192,0.76,89,271,210.0,1.6
3193,0.76,89,338,210.0,1.6
3194,2.22,276,322,206.603,102.6
3195,3.73,237,321,210.0,1.6
3196,16.68,502,285,198.943,1080.5
3197,20.69,610,342,198.943,1391.7
3198,11.21,177,338,208.296,265.8
3199,12.35,513,350,198.943,1272.1
3200,10.98,358,359,200.479,654.0
3201,0.76,200,407,210.0,1.6
3202,0.76,181,353,204.344,1.6
3203,15.06,476,346,199.421,1449.6
3204,20.48,607,308,199.042,1454.8
3205,0.76,368,377,209.841,45.1
3206,13.26,449,339,201.813,1166.8
3207,15.68,447,323,199.187,1346.5
3208,2.94,417,427,201.304,293.5
3209,6.66,227,317,210.0,164.5
3210,9.13,438,404,205.887,671.4
3211,0.76,89,363,209.389,1.6
3212,1.43,292,407,210.0,320.3
3213,7.19,352,371,205.723,622.9
3214,10.76,547,319,198.943,1207.2
3215,8.33,424,421,202.383,727.9
3216,16.21,355,393,204.077,901.7
3217,7.07,258,344,210.0,461.8
3218,8.25,150,311,205.33,543.2
3219,2.04,179,413,204.841,175.3
3220,4.95,176,340,210.0,274.5
3221,4.2,358,355,210.0,304.0
3222,8.31,251,260,204.416,506.5
3223,6.38,498,416,203.889,864.2
3224,0.76,342,269,210.0,1.6
3225,5.69,200,377,206.879,38.7
3226,4.85,416,368,208.657,315.8
3227,14.09,610,329,198.943,1492.6
3228,3.95,272,305,205.595,352.0
3229,8.21,253,357,209.493,459.6
3230,12.6,297,415,207.974,694.3
3231,15.24,610,310,201.275,1453.4
3232,8.89,287,405,205.592,658.4
3233,20.52,416,334,199.833,1090.5
3234,8.26,311,327,207.533,445.1
3235,9.14,610,293,200.718,932.4
3236,5.61,314,267,209.215,181.6
3237,11.72,262,248,205.162,709.6
3238,2.65,194,335,210.0,1.6
3239,9.36,520,380,198.943,775.0
3240,23.68,522,365,199.057,1477.7
3241,0.76,212,324,210.0,1.6
3242,6.88,157,321,208.01,237.3
3243,9.59,215,370,206.227,951.7
3244,8.53,610,434,198.943,1148.8
3245,6.73,302,301,207.416,27.8
3246,1.26,145,297,207.541,85.3
3247,13.17,515,352,198.943,1136.4
3248,13.25,610,369,198.943,1007.6
3249,0.76,89,300,210.0,1.6
3250,15.8,610,323,200.217,1262.2
3251,12.31,347,362,202.489,1322.1
3252,2.86,295,292,208.205,62.2
3253,15.9,482,320,199.239,841.6
3254,0.76,113,329,210.0,1.6
3255,3.39,216,309,209.241,1.6
3256,6.66,169,301,210.0,107.7
3257,0.76,118,265,210.0,1.6
3258,12.64,536,399,203.336,1248.6
3259,13.62,498,421,207.551,1043.7
3260,11.38,610,430,198.943,1331.7
3261,4.15,360,332,210.0,207.4
3262,9.06,537,416,200.241,1406.5
3263,0.76,464,434,208.785,208.9
3264,22.63,610,434,198.943,1892.7
3265,0.76,229,434,209.271,217.8
3266,2.51,117,297,207.944,78.5
3267,2.74,208,327,209.961,101.2
3268,0.76,286,342,210.0,1.6
3269,0.76,122,306,210.0,1.6
3270,3.01,340,275,210.0,1.6
3271,11.15,241,357,210.0,522.2
3272,0.76,167,377,210.0,1.6
3273,24.75,545,263,198.943,1557.0
3274,8.17,440,434,202.05,1016.8
3275,4.53,221,426,207.716,376.2
3276,8.43,275,434,210.0,276.7
3277,16.66,358,399,205.506,1136.6
3278,12.0,497,418,198.943,1092.2
3279,16.45,481,354,202.335,1060.8
3280,20.26,518,397,200.507,1823.8
3281,9.22,239,326,206.171,358.9
3282,9.39,156,245,209.177,24.5
3283,0.76,157,282,210.0,1.6
3284,5.47,122,318,210.0,1.6
3285,11.82,610,350,198.943,1252.0
3286,5.36,393,340,207.298,312.6
