,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
2314,15.18,595,394,199.654,1809.9
2315,13.33,606,398,199.845,1670.8
2316,15.16,572,370,199.86,1855.0
2317,3.11,89,385,209.976,40.3
2318,6.68,445,378,200.329,265.6
2319,12.73,597,409,200.503,1081.6
2320,17.36,540,378,199.275,1549.5
2321,18.1,470,285,200.118,1237.4
2322,6.87,458,432,199.788,548.4
2323,6.24,379,345,209.934,1154.7
2324,7.23,263,407,209.906,173.1
2325,6.6,430,363,209.831,221.6
2326,6.25,274,386,210.0,41.6
2327,2.09,155,261,209.977,1.6
2328,6.59,269,406,209.962,95.6
2329,1.58,116,249,209.963,1.6
2330,17.43,465,406,200.055,1065.0
2331,13.14,607,399,199.615,1680.1
2332,4.66,206,384,209.968,85.1
2333,16.88,559,389,199.311,1571.1
2334,17.25,450,358,199.825,1218.4
2335,12.77,607,304,200.224,1447.1
2336,11.09,459,410,200.508,682.3
2337,16.26,474,300,199.979,1175.1
2338,10.28,465,308,200.445,738.7
2339,5.66,564,379,210.0,721.2
2340,5.87,219,305,209.961,97.0
2341,11.59,265,294,210.0,149.8
2342,6.98,602,424,200.6,897.2
2343,21.95,486,382,199.973,1892.7
2344,6.26,496,383,209.938,594.2
2345,0.76,123,387,210.0,11.3
2346,11.68,528,408,209.795,197.7
2347,6.93,426,301,200.653,322.6
2348,5.24,212,386,209.851,176.3
2349,9.18,278,407,209.866,201.1
2350,15.82,556,369,209.654,1785.1
2351,12.06,604,314,200.136,1468.7
2352,12.41,270,304,209.871,302.5
2353,15.21,546,361,199.66,1668.6
2354,10.59,458,296,200.571,575.9
2355,13.12,610,316,199.656,1631.7
2356,20.27,458,391,199.96,1431.0
2357,7.35,528,375,200.331,872.8
2358,12.83,575,294,200.129,1483.7
2359,6.41,339,374,210.0,243.9
2360,18.74,547,414,200.079,1424.4
2361,5.93,425,318,200.436,168.0
2362,6.39,398,305,200.713,233.4
2363,3.61,160,273,209.936,1.6
2364,6.81,453,432,199.45,714.9
2365,2.12,115,359,209.984,16.0
2366,14.83,506,358,200.366,839.7
2367,2.29,111,314,210.0,21.3
2368,4.52,275,418,209.964,150.2
2369,18.88,524,369,199.625,1617.7
2370,7.75,252,275,210.0,1.6
2371,23.53,462,287,199.815,1401.4
2372,4.15,139,402,209.996,578.0
2373,6.7,424,319,200.072,943.9
2374,4.42,164,366,209.934,51.0
2375,22.98,482,277,199.713,1503.4
2376,6.78,571,293,210.0,184.1
2377,2.17,128,354,209.973,4.4
2378,11.88,466,404,200.161,972.3
2379,6.46,510,370,210.0,568.5
2380,22.48,451,283,199.953,1466.9
2381,2.46,139,383,209.974,30.3
2382,3.75,126,302,209.968,26.5
2383,3.72,239,417,209.951,65.9
2384,3.08,106,386,209.984,5.2
2385,6.78,473,434,199.683,515.0
2386,6.49,332,375,209.944,253.8
2387,14.87,505,373,200.383,769.2
2388,5.34,227,357,210.0,218.1
2389,4.18,287,288,209.985,79.7
2390,14.42,223,368,210.0,188.3
2391,3.24,112,358,209.988,9.9
2392,4.5,257,289,210.0,122.3
2393,6.69,327,332,210.0,197.3
2394,14.44,574,291,200.153,1455.8
2395,7.29,484,382,209.982,767.1
2396,2.09,118,272,210.0,2.5
2397,13.84,394,348,209.878,808.6
2398,23.0,463,381,199.935,1697.5
2399,18.67,530,396,199.989,1320.2
2400,2.31,120,274,209.906,11.2
2401,2.68,96,314,209.935,3.7
2402,16.89,475,299,200.181,1061.9
2403,6.32,468,389,200.418,313.9
2404,6.01,514,287,210.0,451.5
2405,2.16,119,279,209.921,7.2
2406,15.97,460,355,200.318,1087.6
2407,4.08,299,290,209.932,56.5
2408,3.18,145,292,209.988,3.4
2409,6.53,407,339,209.947,469.1
2410,6.65,610,365,201.169,838.4
2411,6.51,366,294,209.984,263.2
2412,3.14,276,319,210.0,83.5
2413,16.89,501,353,199.667,1424.3
2414,14.62,535,359,200.291,1326.8
2415,5.9,260,278,210.0,54.4
2416,1.43,272,310,210.0,88.9
2417,3.37,151,368,209.928,42.9
2418,11.53,461,396,200.387,750.9
2419,5.45,487,375,200.503,593.1
2420,1.56,274,317,210.0,40.9
2421,5.54,439,299,209.854,723.1
2422,6.33,472,355,210.0,380.6
2423,2.96,110,360,209.99,22.6
2424,3.03,139,360,209.97,26.7
2425,3.55,280,288,209.981,71.1
2426,17.48,459,372,199.785,1269.4
2427,5.51,153,298,210.0,146.6
2428,8.62,124,360,210.0,1.6
2429,4.57,293,284,210.0,87.3
2430,2.53,122,276,210.0,14.2
2431,10.37,453,407,200.49,803.4
2432,13.84,282,290,209.837,287.7
2433,4.02,194,434,209.749,47.5
2434,20.59,462,390,200.028,1314.4
2435,2.28,121,357,209.975,13.3
2436,16.07,490,299,200.21,958.2
2437,3.32,118,332,209.933,15.4
2438,20.88,436,388,200.264,1439.1
2439,5.68,307,341,209.922,176.0
2440,7.77,458,406,200.593,609.8
2441,1.69,142,398,209.981,23.9
2442,5.69,420,331,210.0,473.4
2443,12.17,330,312,200.384,1195.1
2444,10.73,452,399,200.411,779.5
2445,4.93,406,403,209.928,941.7
2446,17.25,470,403,199.941,1241.3
2447,5.03,532,358,209.939,679.8
2448,13.26,590,286,200.603,1138.9
2449,1.29,287,280,210.0,1.6
2450,7.06,452,427,199.845,505.2
2451,2.68,120,282,209.988,1.6
2452,4.83,566,371,210.0,762.2
2453,5.26,508,364,210.0,617.0
2454,11.03,479,389,200.324,1015.6
2455,6.49,432,330,209.97,464.0
2456,5.17,187,312,210.0,1.6
2457,4.69,163,369,209.969,37.7
2458,8.9,281,361,210.0,600.8
2459,4.89,248,413,210.0,1.6
2460,10.99,461,407,200.503,797.7
2461,7.79,444,404,200.597,704.9
2462,15.82,463,422,199.537,878.7
2463,2.39,111,331,209.934,17.4
2464,13.2,460,404,200.454,633.7
2465,2.04,225,270,210.0,1.9
2466,23.46,522,292,199.591,1609.3
2467,13.93,601,401,199.981,1476.0
2468,6.15,430,329,200.465,1245.9
2469,2.19,130,360,209.984,14.8
2470,13.84,610,312,200.133,1472.7
2471,16.31,453,333,200.355,1191.6
2472,4.18,464,392,210.0,658.5
2473,6.71,376,298,209.993,241.1
2474,5.55,258,404,210.0,374.1
2475,6.23,438,342,210.0,284.9
2476,24.44,462,285,199.812,1401.0
2477,3.87,122,395,210.0,23.6
2478,16.2,592,403,199.974,1483.4
2479,13.26,600,402,199.555,1644.1
2480,16.63,455,418,199.877,1272.4
2481,2.76,118,399,209.896,15.7
2482,3.76,256,318,210.0,94.5
2483,6.42,519,376,209.99,563.1
2484,6.63,342,374,209.994,236.0
2485,3.06,96,371,210.0,10.9
2486,17.79,464,373,199.206,1367.8
2487,11.78,293,386,209.929,416.9
2488,6.04,601,392,200.72,1158.6
2489,3.18,273,286,209.989,41.5
2490,21.38,461,344,199.905,1408.4
2491,2.61,109,391,209.972,8.9
2492,17.38,477,369,199.208,1445.8
2493,17.54,465,271,200.318,1229.8
2494,13.88,302,294,210.0,238.4
2495,3.46,171,275,209.928,587.8
2496,6.7,446,295,210.0,407.2
2497,5.93,259,318,210.0,150.7
2498,4.3,307,297,209.984,608.5
2499,16.52,549,368,209.8,399.0
2500,4.54,220,368,209.958,108.1
2501,3.41,126,305,210.0,18.2
2502,10.77,460,403,200.457,799.8
2503,5.15,150,352,209.899,110.5
2504,2.3,95,356,209.951,6.1
2505,6.24,478,305,200.853,390.1
2506,8.86,510,391,200.507,1442.4
2507,6.86,425,337,209.93,365.9
2508,17.08,608,368,200.85,1116.2
2509,6.61,447,330,199.608,366.5
2510,6.22,502,375,209.987,445.6
2511,6.21,460,424,199.625,744.8
2512,13.05,452,377,200.422,829.7
2513,18.76,509,282,200.245,1347.1
2514,7.2,417,310,200.32,304.6
2515,4.89,269,418,209.981,176.1
2516,18.81,453,365,199.111,1393.6
2517,3.74,162,365,209.93,25.7
2518,2.91,274,313,210.0,70.6
2519,6.24,455,312,200.958,368.4
2520,1.54,114,270,210.0,1.6
2521,19.22,478,393,200.201,1514.2
2522,16.11,491,293,200.346,870.1
2523,2.99,102,291,210.0,14.3
2524,21.45,459,388,199.837,1523.8
2525,14.03,461,402,199.918,1117.2
2526,12.63,456,298,200.441,769.3
2527,8.33,531,306,200.871,1287.9
2528,17.65,449,405,199.764,1362.3
2529,19.25,451,366,199.904,1483.2
2530,12.12,459,385,200.446,755.7
2531,1.46,104,272,210.0,8.3
2532,2.76,106,323,210.0,18.5
2533,14.2,584,290,200.226,1479.6
2534,5.98,440,318,200.434,556.7
2535,5.01,428,303,209.993,650.3
2536,10.69,499,289,200.506,468.0
2537,5.7,588,418,200.41,1153.6
2538,10.31,219,378,209.952,445.2
2539,6.75,371,377,209.813,326.1
2540,13.99,290,302,210.0,237.3
2541,4.03,153,394,209.94,49.7
2542,5.2,210,366,209.918,531.0
2543,6.96,385,303,200.641,225.1
2544,12.73,275,296,210.0,224.6
2545,4.98,278,310,210.0,153.2
2546,1.81,107,316,210.0,7.2
2547,6.1,591,374,210.0,785.5
2548,14.0,598,293,200.219,1433.3
2549,2.74,322,393,209.944,575.8
2550,13.4,578,296,200.138,1558.9
2551,6.83,443,337,209.758,374.2
2552,6.64,143,271,210.0,1.6
2553,2.53,148,272,209.965,1.6
2554,19.93,463,296,199.998,1361.4
2555,5.77,282,402,209.858,169.3
2556,1.13,98,336,209.96,14.0
2557,4.97,175,300,209.979,40.9
2558,6.07,389,303,209.863,141.5
2559,12.4,610,313,200.213,1454.6
2560,6.5,440,382,209.85,335.1
2561,4.62,108,326,209.998,1.6
2562,19.02,557,412,200.283,1233.2
2563,6.98,276,307,210.0,192.3
2564,13.04,507,371,200.47,863.8
2565,18.85,481,341,199.908,1447.9
2566,6.53,493,382,210.0,649.1
2567,10.99,465,408,200.305,855.6
2568,6.34,359,324,200.566,210.2
2569,5.29,515,352,209.994,674.1
2570,21.78,462,382,199.844,1581.7
2571,2.63,124,285,209.984,20.4
2572,3.61,108,364,209.918,1.6
2573,5.52,294,360,210.0,205.0
2574,6.58,431,331,209.975,522.9
2575,6.71,403,358,210.0,310.0
2576,17.86,462,336,199.233,1449.6
2577,10.17,270,375,209.919,381.5
2578,12.44,267,391,209.854,263.0
2579,13.8,586,304,199.794,1619.7
2580,2.22,118,265,209.996,1.6
2581,6.18,378,360,210.0,252.0
2582,14.31,504,381,199.89,1346.0
2583,6.84,591,423,200.479,914.1
2584,9.58,194,273,210.0,551.6
2585,11.22,610,402,200.146,1456.7
2586,5.52,445,296,209.958,768.2
2587,2.27,119,357,210.0,1.6
2588,5.27,436,302,200.492,637.9
2589,14.94,596,371,200.943,972.6
2590,7.71,498,298,210.0,353.2
2591,4.01,127,309,210.0,16.2
2592,9.83,454,411,200.606,796.7
2593,1.7,110,266,209.983,5.6
2594,4.34,431,423,209.76,1.6
2595,11.64,327,308,209.958,267.8
2596,5.93,270,398,209.983,442.9
2597,12.08,462,408,200.011,1013.6
2598,6.02,277,308,210.0,174.1
2599,17.7,461,297,199.914,1180.1
2600,4.06,104,358,210.0,524.3
2601,3.07,89,352,210.0,31.6
2602,1.62,89,358,209.959,1.6
2603,15.65,430,384,199.958,1212.7
2604,19.39,458,297,199.863,1263.9
2605,5.2,276,317,209.976,122.4
2606,7.45,455,354,199.578,390.0
2607,7.72,221,252,210.0,510.2
2608,13.17,455,306,200.423,917.1
2609,0.76,104,264,209.858,1.6
2610,4.18,177,299,209.976,50.8
2611,4.27,255,315,210.0,81.2
2612,1.36,110,299,209.996,20.6
2613,7.07,490,306,200.743,329.7
2614,2.83,134,279,210.0,4.6
2615,5.11,263,374,210.0,210.9
2616,9.14,480,400,200.626,924.6
2617,6.64,508,375,209.959,660.9
2618,13.69,511,368,200.502,756.2
2619,6.0,497,400,200.764,338.2
2620,2.61,279,406,210.0,121.4
2621,1.47,105,351,209.952,20.0
2622,3.45,157,292,210.0,8.6
2623,2.57,186,401,209.994,7.4
2624,6.3,507,364,210.0,471.4
2625,10.99,451,393,200.71,569.7
2626,5.52,516,390,209.932,374.3
2627,24.14,459,383,199.733,1722.6
2628,4.48,258,415,210.0,118.2
2629,6.74,443,395,200.239,1141.1
2630,3.85,141,279,209.979,25.0
2631,6.59,309,291,210.0,280.5
2632,5.2,265,300,210.0,126.2
2633,8.85,285,331,209.908,185.0
2634,1.11,107,352,210.0,1.6
2635,16.15,464,350,200.342,1049.4
2636,12.24,462,405,200.278,908.1
2637,3.55,139,363,209.974,29.2
2638,17.15,434,360,200.199,1228.7
2639,6.26,518,374,209.974,604.4
2640,10.77,464,408,200.492,817.0
2641,6.63,486,318,200.581,879.9
2642,4.42,343,331,210.0,48.1
2643,16.23,460,423,200.003,1238.6
2644,14.03,458,406,199.922,1144.2
2645,3.11,193,312,209.925,1.6
2646,7.64,528,312,210.0,166.6
2647,10.7,582,409,200.341,1173.3
2648,4.87,119,318,210.0,599.5
2649,10.88,137,367,210.0,43.2
2650,6.77,433,334,200.027,311.4
2651,12.19,456,409,200.101,1026.6
2652,22.93,444,372,199.98,1698.0
2653,11.81,453,303,200.513,600.4
2654,6.2,422,300,210.0,330.9
2655,4.17,263,299,210.0,96.4
2656,2.58,155,261,209.907,615.8
2657,6.63,606,371,201.081,819.5
2658,5.3,288,385,209.939,463.5
2659,2.57,120,360,209.923,6.2
2660,6.65,442,289,210.0,371.3
2661,2.39,89,380,210.0,11.5
2662,5.67,308,385,210.0,500.6
2663,5.94,420,336,209.991,527.1
2664,6.96,417,295,200.758,328.9
2665,3.03,207,344,210.0,1.6
2666,20.39,519,391,200.094,1583.9
2667,2.31,133,357,209.981,11.7
2668,1.6,97,374,209.979,1.6
2669,17.77,484,295,199.991,1333.5
2670,2.08,118,279,209.975,11.7
2671,6.45,507,382,209.954,627.2
2672,9.89,466,295,200.55,547.0
2673,14.85,463,423,200.478,755.1
2674,2.27,91,355,210.0,5.5
2675,3.49,103,307,209.999,3.2
2676,2.95,170,379,209.986,37.5
2677,13.78,600,314,200.244,1183.3
2678,15.22,560,383,199.701,1537.7
2679,11.37,210,358,210.0,577.4
2680,6.9,602,424,200.6,926.0
2681,1.79,112,273,209.949,1.6
2682,19.59,452,363,198.943,1398.0
2683,1.75,193,271,210.0,19.9
2684,6.49,436,364,210.0,220.1
2685,9.13,600,405,200.278,1246.6
2686,2.59,118,397,209.917,37.2
2687,4.1,278,393,209.982,420.2
2688,5.6,431,300,209.958,630.0
2689,3.79,286,283,209.991,95.1
2690,6.85,456,340,209.876,548.1
2691,11.63,428,396,209.903,814.5
2692,5.08,174,362,209.955,43.2
2693,12.37,470,319,200.288,966.6
2694,6.57,325,293,210.0,248.1
2695,3.05,274,313,210.0,55.0
2696,3.24,116,370,209.969,3.3
2697,4.7,167,370,210.0,46.2
2698,4.48,174,327,209.989,10.2
2699,17.13,476,290,200.158,1140.2
2700,17.45,453,364,199.727,1248.3
2701,3.83,160,311,209.852,32.9
2702,5.78,445,330,209.835,492.8
2703,13.2,464,407,200.016,1101.8
2704,8.84,250,358,210.0,359.3
2705,5.82,312,318,210.0,143.7
2706,9.39,469,391,200.44,780.3
2707,17.86,592,294,200.601,1229.9
2708,20.12,524,296,200.369,1093.5
2709,4.35,158,347,209.946,54.0
2710,4.14,446,317,200.803,444.4
2711,10.95,283,313,209.854,243.7
2712,19.52,449,393,199.814,1458.3
2713,9.78,298,316,209.849,148.4
2714,2.89,115,302,209.938,27.1
2715,6.4,407,314,209.987,313.6
2716,14.84,462,300,200.27,944.2
2717,13.78,457,346,200.377,936.1
2718,6.26,340,295,210.0,247.7
2719,18.04,514,354,199.778,1596.8
2720,10.92,232,373,209.97,711.2
2721,16.96,451,265,200.371,1150.5
2722,5.95,209,401,210.0,12.9
2723,9.21,162,401,209.919,726.0
2724,2.25,126,356,209.925,31.6
2725,14.79,422,353,200.168,900.0
2726,14.79,457,355,200.413,987.5
2727,1.97,114,355,209.917,2.9
2728,12.15,538,376,200.488,860.0
2729,6.23,347,380,209.95,249.2
2730,4.21,139,365,209.945,31.5
2731,7.1,266,304,209.939,129.4
2732,6.41,529,374,210.0,711.1
2733,5.1,597,410,200.398,919.2
2734,6.86,482,413,200.109,1085.5
2735,16.44,464,420,200.039,1282.4
2736,16.02,591,397,199.121,1718.5
2737,6.42,398,364,209.849,318.8
2738,2.46,128,365,209.943,5.2
2739,16.61,455,340,200.398,1159.0
2740,10.44,456,288,210.0,579.4
2741,0.98,102,248,209.971,1.6
2742,21.62,461,292,199.832,1320.0
2743,6.38,347,292,209.992,235.5
2744,6.69,258,314,210.0,175.4
2745,6.2,532,327,200.601,883.9
2746,5.82,451,352,209.851,167.2
2747,13.74,594,296,200.246,1443.8
2748,4.56,167,368,209.984,35.3
2749,2.56,124,358,209.925,37.9
2750,4.89,186,376,210.0,1.6
2751,12.79,569,298,200.349,1182.2
2752,0.76,107,250,209.92,1.6
2753,6.18,525,377,209.93,405.2
2754,11.11,460,379,200.469,694.7
2755,9.4,479,403,200.442,856.7
2756,1.28,115,308,210.0,32.6
2757,15.12,521,300,199.952,1291.9
2758,20.1,518,387,199.863,1681.0
2759,12.78,461,299,200.347,789.4
2760,4.68,215,375,209.958,59.8
2761,17.79,574,391,199.846,1657.0
2762,2.9,125,333,210.0,1.6
2763,6.08,408,312,200.718,230.7
2764,8.79,588,394,200.377,1042.4
2765,11.41,448,416,200.505,722.0
2766,5.4,295,319,210.0,141.3
2767,5.33,497,404,200.528,856.5
2768,11.5,445,365,209.963,748.8
2769,11.17,489,381,200.5,962.2
2770,11.12,607,400,200.109,1401.1
2771,21.11,505,306,200.126,1172.0
2772,6.19,518,434,200.015,638.7
2773,4.75,97,305,210.0,85.3
2774,15.53,474,359,200.322,1054.2
2775,0.91,164,274,210.0,1.6
2776,14.86,487,296,200.513,661.9
2777,3.57,134,361,209.881,34.9
2778,4.4,164,364,209.984,47.1
2779,16.14,458,303,200.217,994.8
2780,7.49,398,306,200.603,1192.9
2781,4.88,176,369,209.956,46.4
2782,1.54,111,367,210.0,1.6
2783,19.1,456,364,198.943,1422.8
2784,3.2,289,325,210.0,117.9
2785,18.41,454,368,198.992,1408.9
2786,5.09,247,379,209.952,366.0
2787,1.51,134,251,210.0,1.6
2788,19.4,455,389,199.876,1411.2
2789,4.26,89,387,209.98,75.6
2790,6.71,506,390,200.41,659.0
2791,6.76,286,307,210.0,148.1
2792,11.07,533,402,200.393,1101.3
2793,5.02,278,297,210.0,39.3
2794,7.03,457,341,199.587,376.1
2795,10.89,608,315,200.268,1293.5
2796,6.46,457,302,200.407,865.8
2797,4.77,268,329,210.0,135.7
2798,14.3,285,286,210.0,221.4
2799,10.77,461,397,200.494,746.1
2800,6.85,245,406,210.0,131.2
2801,16.37,464,375,200.042,1162.6
2802,2.34,121,296,210.0,1.6
2803,1.51,102,363,209.97,16.1
2804,3.79,127,299,209.975,19.4
2805,21.55,464,290,199.841,1277.1
2806,5.23,97,297,209.963,114.9
2807,8.36,268,337,209.898,229.4
2808,17.41,454,370,199.406,1328.6
2809,5.73,480,326,200.803,279.3
2810,16.04,455,355,200.273,1054.7
2811,18.25,463,302,199.894,1227.0
2812,2.83,132,363,209.957,18.6
2813,4.52,274,418,209.966,149.9
2814,5.33,280,304,210.0,129.9
2815,6.51,482,299,210.0,366.4
2816,24.14,451,286,199.879,1519.4
2817,14.44,550,390,199.53,396.9
2818,16.58,454,350,200.516,1095.2
2819,6.6,469,318,210.0,630.3
2820,6.91,458,399,200.247,1397.7
2821,4.22,414,401,209.747,99.1
2822,1.8,111,272,209.95,8.3
2823,21.98,520,292,199.857,1503.3
2824,5.11,168,359,209.947,106.6
2825,11.67,466,371,209.997,737.5
2826,17.82,459,397,200.145,961.6
2827,20.56,497,295,199.817,1439.5
2828,4.37,153,290,209.966,20.4
2829,2.45,122,354,209.974,26.2
2830,2.9,296,281,210.0,65.8
2831,1.36,122,357,209.952,1.6
2832,15.42,605,394,200.468,1044.3
2833,2.83,130,358,210.0,24.3
2834,6.38,476,311,209.938,793.0
2835,18.8,453,297,199.888,1317.3
2836,3.03,229,341,209.964,334.7
2837,4.62,163,369,209.928,49.7
2838,6.89,474,323,200.33,932.9
2839,2.83,149,270,210.0,1.6
2840,13.44,606,404,199.268,1656.4
2841,7.24,516,404,200.47,814.3
2842,1.14,113,258,210.0,3.3
2843,10.02,172,349,210.0,666.8
2844,6.49,465,338,209.895,418.4
2845,4.99,231,392,209.936,120.2
2846,2.56,161,265,209.993,1.6
2847,6.39,608,416,200.614,967.5
2848,6.99,516,373,210.0,652.1
2849,2.71,116,396,209.94,14.5
2850,14.61,269,291,210.0,232.1
2851,12.12,463,296,200.508,786.0
2852,5.39,428,323,210.0,473.6
2853,2.32,180,388,209.977,50.5
2854,4.78,186,326,210.0,15.0
2855,0.76,111,392,210.0,2.5
2856,6.8,444,303,200.734,395.7
2857,2.29,118,368,209.984,11.3
2858,1.49,125,391,210.0,24.0
2859,26.1,460,346,199.72,1707.1
2860,15.97,460,364,200.14,1144.1
2861,6.16,487,397,200.377,330.8
2862,1.62,202,260,209.92,1.6
2863,6.39,450,337,209.955,422.2
2864,9.64,455,410,200.508,765.9
2865,14.11,585,292,200.107,1505.9
2866,16.28,563,398,199.712,1546.5
2867,1.35,106,252,209.937,5.8
2868,6.81,549,374,200.483,795.7
2869,5.99,377,320,210.0,180.0
2870,3.61,132,307,210.0,21.5
2871,4.51,170,404,209.922,63.8
2872,2.31,131,266,210.0,1.6
2873,6.58,457,307,200.895,371.9
2874,18.88,451,394,199.865,1404.7
2875,4.09,193,302,210.0,30.7
2876,3.11,136,277,210.0,22.0
2877,22.24,527,294,200.07,1247.2
2878,12.05,460,360,210.0,751.6
2879,6.48,379,282,210.0,215.7
2880,5.18,89,384,210.0,122.8
2881,5.42,585,415,200.342,1201.1
2882,6.56,344,297,209.884,249.4
2883,1.04,101,352,209.948,1.6
2884,19.61,461,390,199.763,1408.0
2885,18.83,462,293,200.024,1336.8
2886,26.4,458,281,199.691,1554.2
2887,4.25,230,380,210.0,54.0
2888,11.43,463,405,200.48,875.3
2889,3.96,166,375,210.0,34.0
2890,11.56,461,407,200.142,974.0
2891,13.24,533,383,200.079,1324.7
2892,6.32,364,313,209.981,247.0
2893,11.34,610,399,200.051,1468.4
2894,17.72,437,300,200.069,1314.6
2895,4.47,247,408,209.964,101.6
2896,20.04,482,394,200.205,1165.6
2897,18.3,500,393,199.955,1362.3
2898,19.37,507,382,199.734,1529.1
2899,16.26,579,392,199.88,1557.6
2900,6.33,331,377,210.0,244.2
2901,7.88,546,397,200.173,1138.3
2902,2.09,110,302,209.916,15.8
2903,0.76,107,390,209.975,18.4
2904,2.27,107,276,209.978,6.2
2905,10.26,474,380,200.575,792.6
2906,1.17,110,352,209.996,6.2
2907,11.47,275,304,209.787,243.3
2908,2.31,122,279,209.98,20.2
2909,4.72,234,400,209.985,130.6
2910,3.78,122,364,209.961,14.1
2911,7.14,450,291,200.436,209.5
2912,10.28,288,285,209.996,129.2
2913,8.29,443,356,210.0,476.3
2914,5.33,435,302,200.386,737.8
2915,15.01,496,286,200.174,990.7
2916,5.69,299,403,210.0,752.0
2917,2.46,111,367,210.0,11.1
2918,12.89,464,379,209.832,113.8
2919,14.74,501,380,199.786,1183.4
2920,6.42,367,296,210.0,235.7
2921,13.01,472,409,200.363,845.2
2922,16.74,462,366,199.802,1132.4
2923,13.52,289,292,209.932,242.3
2924,5.02,265,420,210.0,171.5
2925,3.79,126,297,209.934,35.6
2926,1.16,111,256,209.95,15.5
2927,6.21,467,423,200.279,749.6
2928,3.21,139,364,210.0,23.4
2929,2.35,134,277,210.0,11.3
2930,14.58,482,300,200.555,750.0
2931,4.59,271,396,210.0,67.4
2932,5.93,241,408,210.0,228.7
2933,7.98,208,266,209.948,1.6
2934,3.13,101,367,210.0,5.2
2935,4.36,159,313,209.897,2.2
2936,13.88,510,380,199.74,1353.1
2937,13.67,456,306,200.262,895.2
2938,12.71,486,389,200.251,192.4
2939,14.11,569,376,199.925,1727.0
2940,14.24,538,282,200.353,1048.4
2941,17.24,453,289,200.148,1172.7
2942,4.73,170,368,210.0,35.3
2943,17.38,449,302,199.962,1068.3
2944,6.28,371,295,210.0,224.5
2945,11.09,461,409,200.486,833.6
2946,17.67,461,371,199.553,1300.6
2947,7.23,593,387,200.942,791.7
2948,7.16,452,316,200.218,915.6
2949,6.41,459,311,200.231,937.9
2950,16.54,449,388,199.872,1304.1
2951,6.81,494,434,200.267,579.5
2952,1.19,120,269,209.998,1.6
2953,17.35,451,372,199.138,1332.6
2954,15.02,581,375,199.861,1763.6
2955,4.58,460,295,210.0,516.1
2956,23.15,517,294,199.74,1517.5
2957,3.09,139,363,209.852,27.5
2958,13.61,304,309,209.912,291.1
2959,5.02,169,373,209.961,25.1
2960,5.94,225,375,210.0,471.2
2961,2.28,120,356,210.0,26.0
2962,3.86,147,283,210.0,32.1
2963,2.91,145,358,209.99,20.7
2964,19.21,462,307,200.067,1116.3
2965,16.87,462,409,199.932,974.9
2966,6.5,483,434,199.455,599.3
2967,9.22,515,405,200.328,976.5
2968,3.58,286,285,210.0,59.8
2969,4.2,266,416,209.939,152.9
2970,3.22,223,340,209.968,445.5
2971,3.16,275,286,210.0,77.2
2972,5.66,312,414,210.0,678.8
2973,0.76,96,262,209.949,1.6
2974,4.02,273,313,210.0,69.5
2975,15.49,501,359,200.396,877.7
2976,14.96,554,398,199.989,1496.5
2977,2.21,123,278,209.985,23.3
2978,5.22,428,328,210.0,517.2
2979,9.31,186,371,209.948,784.0
2980,15.14,465,401,200.019,246.3
2981,7.79,430,367,200.383,378.4
2982,13.54,598,306,200.149,1342.1
2983,2.73,143,283,209.97,1.6
2984,4.38,159,366,209.971,52.2
2985,22.38,459,289,200.09,1268.6
2986,6.93,452,305,201.169,380.9
2987,7.94,200,403,209.94,68.7
2988,2.57,124,359,209.982,21.1
2989,12.18,549,392,200.178,1216.9
2990,2.13,95,355,210.0,10.9
2991,3.72,126,309,210.0,36.8
2992,5.91,244,284,210.0,383.4
2993,5.13,573,404,209.968,782.0
2994,6.97,176,407,200.551,620.4
2995,14.41,451,358,200.315,981.0
2996,2.43,121,271,210.0,9.4
2997,5.29,408,388,210.0,853.6
2998,18.77,445,347,200.143,1431.2
2999,0.83,104,268,209.958,1.6
3000,2.13,183,260,209.977,449.9
3001,5.94,220,374,210.0,587.4
3002,8.47,423,283,200.686,613.1
3003,4.0,268,295,210.0,123.9
3004,4.07,89,330,210.0,62.5
3005,15.77,472,344,200.317,1146.9
3006,7.45,477,379,200.509,451.7
3007,6.35,507,365,209.905,184.6
3008,21.04,511,384,199.794,1450.7
3009,6.5,521,408,200.491,852.4
3010,4.16,267,301,209.944,121.1
3011,5.28,443,428,209.669,498.8
3012,5.27,323,328,209.981,124.7
3013,16.32,483,379,200.037,1269.5
3014,15.11,307,296,210.0,231.5
3015,7.59,454,373,200.147,410.0
3016,3.21,105,340,210.0,1.6
3017,20.03,466,298,200.051,1184.4
3018,4.74,436,342,209.863,134.6
3019,10.14,608,398,200.134,1313.4
3020,16.67,573,297,200.32,1170.6
3021,11.24,274,286,209.963,160.2
3022,7.12,420,315,200.244,148.7
3023,22.22,492,293,200.369,1301.6
3024,21.3,506,387,199.933,1571.4
3025,19.32,458,387,199.837,1336.4
3026,6.91,442,309,200.539,335.6
3027,16.01,520,378,199.343,1431.9
3028,8.62,212,261,209.966,507.1
3029,4.18,447,415,200.497,562.7
3030,6.74,531,395,209.972,754.6
3031,14.27,605,315,199.773,1680.8
3032,7.27,431,303,200.679,1165.8
3033,1.76,125,276,210.0,25.7
3034,3.14,145,286,209.982,1.6
3035,5.61,278,393,209.91,737.0
3036,19.36,460,363,198.943,1485.5
3037,6.25,467,312,201.012,326.6
3038,4.22,271,413,210.0,96.1
