,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
448673,8.99,378,387,200.334,355.0
617684,7.61,266,245,210.0,78.9
311650,5.31,332,305,209.989,299.2
182093,16.44,607,368,198.943,1473.0
510964,22.78,572,350,199.287,423.8
174234,3.96,294,359,209.328,182.9
846375,7.16,376,281,200.073,342.8
560939,18.32,610,363,199.437,997.1
173996,5.24,102,284,210.0,98.8
683143,4.45,170,245,208.894,60.7
789399,5.25,221,278,209.647,287.0
252901,0.76,174,322,209.366,203.6
87407,20.64,444,279,199.773,974.0
763641,6.46,245,348,210.0,227.1
474903,14.15,592,369,199.632,954.2
932488,14.95,508,371,209.571,546.3
815421,17.16,381,280,209.825,391.8
665427,8.09,429,306,209.297,205.4
914247,8.33,420,280,210.0,288.5
318699,6.03,443,311,209.205,206.5
442189,0.76,216,319,209.911,1.6
811144,19.8,404,322,210.0,1340.3
631713,8.66,464,322,210.0,236.6
156742,5.22,496,294,210.0,1.6
476506,19.71,450,357,200.145,692.2
783576,19.7,610,349,198.943,1508.0
81979,9.84,299,258,208.926,7.9
919711,1.6,210,298,209.899,130.8
739425,5.42,610,363,198.943,905.1
118839,11.35,495,359,199.313,1151.7
907795,15.35,439,292,199.286,242.5
613100,22.71,209,276,210.0,183.0
646185,9.43,378,368,210.0,227.1
967454,6.34,291,341,209.985,268.2
494421,6.6,493,377,200.827,1374.2
788834,24.9,510,434,199.227,1219.2
76994,3.73,436,320,200.129,1028.7
457250,1.75,440,263,210.0,205.7
571956,6.13,473,383,209.797,343.5
43203,18.7,487,362,210.0,138.3
41450,10.22,522,338,209.427,395.1
351160,22.76,456,320,200.273,1375.4
553635,10.94,144,282,209.998,120.1
150162,9.69,523,434,200.802,1310.1
754855,22.41,544,362,199.294,1056.1
170954,0.76,202,286,210.0,1.6
818077,3.35,610,355,198.943,1225.2
224324,15.13,464,359,198.943,1114.9
4322,7.17,464,348,199.12,300.9
271165,21.21,583,367,198.943,1320.8
467041,4.84,551,351,200.303,754.4
986870,19.26,521,371,199.596,1003.3
662010,22.63,481,346,199.197,1121.3
977234,5.88,590,349,198.943,584.9
856576,8.22,476,370,209.559,57.5
526008,16.16,440,268,198.943,1023.5
945747,11.82,466,250,200.338,832.5
911224,12.91,575,372,199.957,427.9
269490,20.16,436,400,199.292,647.4
897261,7.08,183,265,201.115,312.0
725266,8.79,521,355,199.553,1323.1
417993,0.76,167,262,210.0,424.9
300604,3.5,466,284,209.166,76.8
927366,3.46,260,333,209.699,273.6
298808,12.72,375,245,209.667,139.6
139510,0.76,260,290,210.0,392.5
197379,5.79,162,330,208.751,1.6
514536,5.12,610,362,198.943,806.3
73372,13.92,397,382,200.001,1084.6
589651,5.22,384,253,209.671,340.3
390146,10.85,132,250,208.996,63.0
655471,12.42,452,290,199.433,1590.2
696010,14.45,610,375,198.943,864.3
459598,19.46,610,356,198.943,1429.1
770129,20.3,583,321,199.064,1221.3
449578,9.1,448,304,208.755,384.2
573478,13.92,564,334,199.872,757.1
11810,13.14,452,402,199.221,1536.1
679945,9.38,453,386,200.355,1284.9
796866,15.38,579,434,200.83,1240.7
103814,2.38,115,296,209.749,410.2
307214,2.48,267,311,209.813,306.6
9996,7.2,265,332,209.236,300.8
241765,4.55,212,265,209.571,1.6
361868,9.58,376,351,199.955,1197.2
226671,13.48,153,294,209.827,90.5
387770,22.32,546,426,200.2,532.8
354485,17.22,610,418,198.943,993.7
300755,11.43,585,401,199.921,1042.0
600452,9.55,610,338,199.552,1217.7
420161,7.84,371,434,209.402,37.9
374950,6.7,244,388,209.184,119.4
941836,3.39,196,340,210.0,231.8
577265,10.92,404,375,209.828,274.2
338257,8.56,164,315,210.0,1.6
721617,7.07,524,404,210.0,1152.6
316896,16.42,336,358,199.919,1050.6
835903,12.8,547,348,199.331,1313.1
958367,8.98,435,401,200.709,109.3
360237,6.86,102,295,209.24,164.6
803365,11.56,512,342,199.781,827.2
705586,11.53,477,356,209.259,240.9
34094,4.82,433,380,200.401,315.8
629491,16.07,607,409,200.261,987.2
630311,17.57,394,272,209.016,1396.0
231366,19.26,89,347,209.225,47.9
402086,19.57,523,425,199.216,887.9
641488,19.84,534,272,209.201,116.8
228423,5.45,89,245,209.744,92.6
78459,13.45,419,340,209.677,1547.4
828481,6.84,168,328,210.0,199.7
320528,5.39,142,260,209.303,120.9
386773,16.54,467,361,200.668,632.7
557497,19.96,286,260,210.0,405.2
609079,12.45,150,260,209.17,251.1
947392,11.89,591,305,198.943,1043.8
771964,6.67,418,375,210.0,156.8
651759,7.62,354,275,209.567,144.6
134385,9.44,508,369,199.862,619.9
436701,1.66,246,297,209.681,283.0
460405,16.56,543,317,199.009,1129.4
208751,13.1,479,343,200.505,1103.8
705500,13.02,429,325,209.05,292.8
710494,10.36,89,402,209.555,223.5
52937,11.09,522,270,199.345,1550.0
981480,5.37,89,248,208.568,1.6
290286,5.35,534,382,199.903,815.1
585859,20.86,378,285,209.687,196.1
673446,3.26,326,305,209.846,1.6
293437,10.62,487,345,199.355,1281.5
87377,0.76,295,287,209.695,1.6
616495,4.07,554,383,201.495,1.6
924646,18.65,549,351,199.55,591.1
649775,13.27,151,255,209.345,138.3
61575,10.57,89,269,209.146,1.6
743284,4.15,271,266,209.088,262.7
2646,9.17,132,264,210.0,305.5
796992,14.64,393,253,209.923,221.3
338008,15.85,405,346,199.23,838.6
394134,12.43,610,373,199.539,1189.8
490837,9.0,471,392,199.611,1469.3
235876,0.76,247,280,209.51,121.9
313023,11.76,191,327,210.0,249.5
695544,6.74,439,316,199.166,956.2
846080,8.09,515,408,209.83,179.0
894297,13.62,610,434,198.943,1308.6
804492,0.76,231,322,210.0,92.5
93284,11.57,407,326,199.591,1123.0
225674,17.82,606,407,199.214,1515.5
371893,7.51,436,281,210.0,142.0
154098,20.22,610,388,200.438,1248.3
54843,5.53,127,279,209.479,311.6
655934,2.26,252,307,210.0,235.6
441553,5.05,406,290,199.813,847.2
681446,3.33,503,253,200.156,1285.9
586717,10.89,458,358,199.149,1094.7
461745,5.15,391,259,209.901,60.1
442684,6.18,93,372,209.665,43.8
607754,3.95,452,261,208.649,942.5
702659,16.87,517,298,209.917,469.3
135731,15.04,443,304,209.276,230.6
875810,20.16,341,346,209.597,183.3
217892,8.79,462,365,210.0,64.1
470327,17.72,420,301,209.386,218.2
347596,11.07,582,388,199.185,1086.8
791982,0.76,196,327,209.586,1.6
716158,10.31,379,356,199.719,1028.8
772492,11.65,610,333,199.04,944.5
714581,17.28,479,364,200.351,220.9
820616,6.77,373,337,199.76,1220.5
51638,6.5,414,245,210.0,83.6
585323,5.17,127,263,210.0,185.9
884052,6.91,171,274,209.542,700.0
631794,17.4,509,426,202.138,1500.1
873930,14.67,538,378,199.116,1426.4
714442,19.38,244,310,210.0,91.3
363730,10.53,558,350,199.313,1279.7
413578,22.76,509,392,199.582,1035.4
516079,15.28,403,312,209.172,1012.7
602703,16.49,415,380,199.771,678.4
189778,6.71,392,317,209.191,153.7
495182,13.8,383,357,209.999,155.5
343914,6.99,170,292,209.7,300.2
637862,8.46,514,338,199.777,1369.9
25116,13.52,610,434,198.943,624.4
74855,5.69,511,348,200.711,1384.9
880973,15.16,610,434,200.873,1322.3
9494,25.86,459,274,199.099,547.5
97507,11.3,610,434,198.943,903.9
427821,18.03,610,415,199.628,1540.3
229946,13.67,108,313,209.807,1.6
113951,2.74,285,273,210.0,308.9
106223,16.0,558,295,198.943,1203.3
778274,5.54,409,278,199.735,92.5
198597,9.61,610,370,199.308,1643.1
268641,6.92,105,334,210.0,12.5
429035,5.16,527,360,200.436,123.7
367848,6.23,89,260,209.981,1.6
123185,26.3,383,337,210.0,1211.3
966209,4.62,246,343,209.258,1117.8
180293,3.74,176,245,210.0,352.3
886665,6.19,452,427,200.648,970.8
874326,0.76,312,253,209.13,171.5
624327,25.94,368,319,198.976,1342.9
484381,18.1,610,411,198.943,1217.6
460158,13.15,429,316,198.943,1382.0
266688,23.71,476,426,199.905,792.6
581296,19.37,545,385,199.344,941.9
837464,21.5,418,391,199.049,1137.5
791622,8.21,406,409,199.467,1005.6
444592,13.08,545,283,209.23,60.5
70966,13.87,478,343,209.439,1073.2
469709,20.0,581,434,198.943,1843.4
975772,12.85,531,313,200.402,584.6
331840,3.76,219,281,210.0,306.8
357076,10.41,544,339,198.943,1375.7
462860,16.13,480,305,209.829,287.7
675755,8.27,89,302,209.08,1.6
776301,4.95,189,306,209.996,352.7
361679,11.5,432,338,198.943,107.1
364614,23.29,576,359,199.987,940.5
374767,7.04,526,430,199.037,882.8
314387,0.76,172,328,210.0,1.6
404379,6.86,228,245,209.449,79.5
641474,8.41,366,245,200.585,1514.6
167121,19.16,436,328,199.396,915.5
418233,7.84,200,351,208.992,398.5
328484,23.86,609,391,208.928,1892.7
797008,15.09,481,312,200.1,329.1
936725,10.45,359,339,209.46,1168.6
118593,1.21,338,317,210.0,9.1
317900,8.96,610,434,198.943,1222.7
260412,6.21,107,289,210.0,1.9
544920,17.05,434,409,199.84,1829.0
368799,3.36,389,267,209.589,28.5
771889,9.96,493,318,198.943,322.2
216628,8.81,465,346,199.858,1644.1
817968,18.2,555,396,200.023,911.0
529498,20.78,528,395,200.894,708.0
801734,20.2,134,280,209.937,129.5
733055,8.38,349,389,199.72,49.6
640729,22.81,469,413,200.213,211.5
967156,13.56,457,367,209.237,233.5
199429,7.23,595,323,199.055,1599.2
351207,7.2,523,331,209.181,1077.1
123056,6.0,213,299,209.767,156.8
703160,7.76,489,390,199.211,965.0
453812,21.51,441,394,199.274,982.5
568333,4.6,521,320,199.928,225.0
438142,15.91,537,251,209.804,295.3
807678,11.24,481,269,208.721,648.7
32076,4.27,469,366,199.544,203.2
320781,6.87,368,302,210.0,432.5
678912,16.23,474,356,199.782,1036.7
101647,19.04,388,301,208.606,189.0
540153,8.43,354,245,199.466,1196.7
58881,6.12,507,358,199.308,944.4
452455,18.54,610,395,199.611,1095.4
853168,25.11,519,403,198.943,1111.3
956375,6.9,544,370,199.593,1037.0
428492,8.49,379,401,210.0,290.4
339742,7.34,538,380,199.021,1324.1
694488,5.11,89,267,209.696,159.0
310896,6.86,486,368,198.943,719.1
867391,3.64,430,281,200.052,141.3
378553,6.39,600,318,210.0,332.4
551510,12.11,168,332,208.832,1.6
528679,11.6,350,295,210.0,335.6
244872,19.18,473,312,209.829,86.9
554610,5.83,212,288,209.472,260.5
822334,6.19,446,278,209.92,222.8
57657,15.81,587,329,200.026,1383.7
525609,6.94,89,278,210.0,109.8
907382,24.09,610,412,200.32,1405.9
858092,5.85,326,364,209.702,1.6
553362,1.06,155,304,209.53,141.7
832889,5.94,555,417,209.768,152.5
575371,4.04,578,401,198.943,791.1
398656,14.63,322,314,208.969,256.5
113153,5.6,89,245,209.754,1.6
729372,6.98,202,308,210.0,205.7
190444,15.57,602,399,199.403,1014.0
904707,12.28,405,349,199.273,778.3
859225,11.07,599,372,198.943,1221.2
255132,15.66,409,255,209.055,154.9
171554,3.78,371,340,199.59,892.4
397565,9.28,429,351,199.629,1261.9
234596,13.79,455,345,199.379,1090.6
150109,11.22,610,373,198.943,1435.8
372067,8.07,551,285,199.661,608.0
737071,12.47,418,252,209.923,324.7
580031,8.86,89,324,210.0,1.6
28131,17.55,446,346,209.655,886.8
749542,17.33,610,434,198.943,931.3
164371,0.76,232,361,210.0,1.6
252011,9.27,610,365,199.453,1169.4
547826,7.01,527,373,210.0,121.5
949211,4.99,225,335,210.0,116.6
778176,20.43,542,382,199.935,1877.5
424499,5.0,184,285,210.0,1.6
196517,7.13,467,343,208.754,433.3
238825,6.6,538,350,198.943,1681.1
703265,17.99,496,375,199.233,1034.6
254614,10.11,474,335,199.575,1529.8
695491,19.52,467,397,200.775,640.5
991824,0.76,202,327,209.168,1.6
63469,5.98,427,337,208.799,176.3
294081,7.53,495,320,199.263,1439.2
112075,11.93,505,324,199.607,1744.9
23982,14.54,477,338,198.943,885.1
803620,5.42,603,357,198.943,1367.2
493022,10.64,516,434,200.012,1846.3
679308,10.19,610,406,198.986,941.5
246117,9.76,349,392,209.683,211.1
980572,18.09,580,416,198.943,1149.4
828600,15.61,464,322,209.606,149.9
523800,16.15,428,281,209.367,546.2
135546,9.3,340,377,209.142,329.7
568495,8.93,496,421,209.505,174.8
954709,9.94,460,267,209.664,294.0
587430,8.1,241,245,209.868,201.7
194376,16.43,495,390,199.429,1088.1
163034,19.74,490,318,199.64,916.5
238706,5.68,257,269,210.0,370.0
436961,23.1,610,360,199.681,770.0
774559,14.59,421,327,199.767,831.8
162251,21.55,610,434,198.943,1481.8
678346,18.42,242,406,210.0,170.7
173460,11.24,387,245,209.567,117.5
15694,4.22,530,373,200.189,1117.6
262465,6.16,411,297,210.0,1087.0
145781,6.63,505,408,200.37,1317.9
105920,3.54,512,371,200.837,1184.2
291800,6.61,89,305,209.362,117.8
446073,6.05,361,281,209.99,346.3
109249,15.35,610,422,199.319,1389.8
96220,4.36,120,274,209.292,312.1
523162,1.26,89,329,209.445,1.6
373538,6.03,481,391,198.943,1261.3
211262,3.59,345,245,209.509,139.3
959396,5.23,177,330,209.968,12.0
945620,9.77,367,328,209.513,71.9
392498,17.36,610,342,199.141,264.4
544803,6.71,485,411,200.685,1361.5
237779,16.63,539,321,200.319,988.0
4603,0.76,221,325,210.0,1.6
197800,3.86,342,251,209.621,233.7
934891,12.0,106,258,209.233,206.4
492226,22.42,371,340,199.802,819.9
972448,10.05,405,325,200.626,1057.0
901284,9.75,317,315,210.0,175.1
530874,14.95,529,387,199.374,1084.3
612045,5.16,408,280,200.314,194.5
771693,22.35,459,367,201.256,1155.4
954752,7.87,194,275,209.382,176.0
388960,6.73,448,338,199.788,836.1
165938,10.47,238,253,209.585,224.8
886233,17.15,461,267,209.47,402.1
626019,5.06,127,387,210.0,113.9
850473,16.1,526,403,200.154,1374.1
434908,14.34,89,298,209.513,287.4
771874,8.34,89,255,209.567,109.1
203538,0.76,340,298,208.413,1.6
238724,14.14,380,321,209.441,69.0
423608,16.51,453,372,209.589,134.2
107851,12.78,390,353,209.597,290.8
691081,17.87,530,353,200.326,1719.2
603763,16.71,526,324,198.943,1091.5
945690,3.61,206,326,209.829,83.3
336901,12.7,465,300,199.491,103.1
941920,22.27,569,407,200.085,1129.4
852120,5.32,171,278,209.868,267.7
321277,2.9,176,340,210.0,134.7
390572,9.53,610,367,198.943,709.1
64257,21.05,353,339,199.274,1061.9
6024,15.86,363,266,199.489,1016.2
943738,6.18,157,280,210.0,182.4
418706,15.85,505,363,201.166,1327.3
169869,16.89,486,397,200.08,159.2
673769,7.95,89,255,209.683,164.0
583867,5.95,149,396,209.274,310.8
130632,14.73,556,289,199.821,1039.5
939426,8.72,439,434,210.0,367.8
674987,8.78,502,370,210.0,361.0
120073,9.57,177,278,210.0,212.2
909838,21.45,442,373,199.205,967.3
840294,9.31,610,382,199.551,920.5
163295,16.62,573,392,200.877,917.2
145456,6.64,103,298,209.783,140.9
724500,0.76,225,326,209.425,170.5
952580,15.15,519,356,199.674,1333.9
290872,14.51,609,345,199.335,998.4
18890,13.9,590,416,199.379,1052.4
492690,8.85,441,406,208.923,99.6
197080,6.14,142,346,210.0,50.8
292530,9.13,134,313,209.849,38.2
525333,6.45,472,390,210.0,1576.5
328518,4.25,528,319,210.0,395.8
372244,12.91,568,357,198.943,1261.5
823188,12.52,550,370,200.08,735.6
98005,10.62,610,381,198.943,1147.1
409742,15.75,410,350,209.392,187.6
737691,15.77,383,298,199.724,199.6
403586,20.19,406,339,198.943,285.0
439048,3.1,263,312,209.594,300.7
663642,15.84,521,356,200.553,1816.9
24409,14.81,494,349,210.0,786.6
170717,7.2,520,369,199.305,1341.6
384749,5.11,363,253,209.663,227.4
265838,21.0,408,434,198.943,1340.7
402768,11.83,422,245,209.476,1768.7
824747,2.13,276,268,209.298,253.6
532573,9.42,89,282,208.801,94.0
609180,7.81,348,344,209.855,182.1
290465,3.34,291,343,209.963,1.6
264521,0.76,224,295,209.356,1.6
245663,23.81,561,392,209.433,43.1
786498,19.66,496,348,209.345,234.9
481657,8.17,397,267,209.676,229.9
833600,9.2,541,332,209.004,455.8
585208,16.24,478,267,209.244,1026.9
261730,3.51,480,423,209.836,284.7
344681,19.99,503,345,199.399,360.3
271769,3.09,250,270,208.674,258.2
569647,11.22,489,348,199.207,1048.6
848703,3.94,610,383,199.37,968.8
546819,5.11,184,296,210.0,291.3
514865,17.42,374,256,198.943,1118.5
779403,16.07,339,290,210.0,63.7
954190,13.08,595,374,198.943,1377.5
449479,21.6,466,331,210.0,162.7
732240,1.44,242,286,210.0,197.5
273400,9.04,382,371,209.561,1100.2
873487,17.63,572,382,200.447,942.8
419480,15.38,194,375,209.37,319.6
959449,19.79,610,434,199.325,1245.3
53073,16.24,495,370,198.943,287.4
570154,11.77,430,381,199.483,1133.1
649677,23.06,610,409,199.999,1160.8
800210,7.01,230,346,208.986,179.2
786524,0.76,89,316,209.057,1.6
769161,13.39,481,388,199.564,1152.9
671637,10.43,111,245,209.499,89.2
251938,10.06,528,382,210.0,308.2
924239,23.05,398,333,209.129,1181.2
964198,4.87,521,266,210.0,137.3
458646,11.03,245,285,209.806,313.1
390980,16.4,399,284,199.523,61.0
809805,6.66,330,245,209.301,278.8
956945,20.11,493,372,199.162,976.0
21939,17.62,554,261,209.101,250.7
788875,5.31,230,323,209.351,1.6
53594,5.84,241,345,209.135,63.8
611249,6.71,488,379,199.448,241.3
62638,1.28,155,322,210.0,1.6
811936,6.82,416,366,209.492,116.7
568015,5.19,487,345,199.413,889.6
487519,12.07,441,335,209.808,193.6
977933,7.86,189,327,208.95,298.5
26174,5.97,610,370,198.996,1204.3
555732,11.77,577,414,199.569,887.0
359036,4.75,177,303,209.619,449.3
852732,0.76,138,317,209.343,58.2
210507,8.28,380,389,201.975,1115.5
482474,10.8,89,250,210.0,188.6
236881,11.16,589,434,200.292,1177.4
661256,15.55,601,423,198.97,701.6
374146,8.2,561,364,199.594,572.0
992497,22.8,503,311,198.943,661.0
329914,12.86,516,331,199.344,1462.1
287119,4.24,431,418,209.31,471.6
74540,5.26,238,319,209.712,1.6
89557,8.53,215,319,209.42,25.7
659853,9.97,599,393,199.322,921.4
242974,11.71,537,368,198.943,1218.6
864891,9.35,399,339,209.973,49.3
72228,18.28,480,280,210.0,1137.5
516095,7.63,209,292,209.194,295.3
513614,11.82,494,289,208.977,181.9
300882,17.88,464,340,199.892,792.7
27111,2.37,610,363,198.943,1212.6
434114,4.49,176,245,208.988,229.9
290883,0.76,610,334,198.943,1256.1
182416,15.73,610,418,199.5,1096.4
902771,7.97,429,273,209.472,248.9
281018,13.39,610,411,199.277,1173.5
159085,0.76,235,318,209.195,30.4
548715,19.13,462,262,198.943,1290.6
586028,23.45,610,434,199.935,939.3
567882,17.46,580,350,199.276,944.0
678881,8.74,552,373,198.943,1309.0
920614,11.16,466,373,198.943,697.6
772043,9.27,497,395,209.13,929.6
59383,13.41,610,376,199.497,948.3
326807,7.92,414,344,198.943,759.0
435078,7.04,274,345,209.096,219.2
593349,12.35,106,245,210.0,297.0
455581,12.45,385,321,209.85,183.7
130945,11.58,213,247,210.0,18.8
653988,6.68,468,369,208.682,244.1
74388,3.45,374,301,200.235,789.1
866032,18.57,610,360,199.234,1892.7
129522,6.24,436,316,209.847,55.0
876234,17.67,441,306,209.826,1174.0
998256,10.47,358,274,199.223,359.3
473536,1.81,206,294,209.941,1.6
230570,24.07,610,424,199.171,1346.5
255165,18.49,605,378,200.17,1042.0
418323,5.99,548,337,210.0,610.1
61091,12.79,563,351,199.646,896.5
56257,16.51,571,398,199.865,837.3
915753,6.28,463,277,200.248,267.1
639408,8.4,456,326,200.348,1121.4
448195,3.69,111,334,209.636,140.1
777222,26.6,610,388,199.498,1041.7
209628,4.89,383,288,210.0,18.7
149833,0.76,223,330,209.223,1.6
428971,9.58,527,380,198.943,1141.9
822969,9.87,545,288,200.944,1425.4
729475,12.24,121,245,209.763,3.5
629788,17.21,538,359,198.943,1203.3
82099,20.5,525,422,199.837,1076.6
287868,6.77,384,266,209.082,299.2
951892,1.43,219,245,210.0,64.4
910611,8.94,467,398,198.943,1446.3
989077,15.67,452,344,199.944,171.1
988418,13.99,300,359,200.718,1006.0
217378,16.96,429,300,208.799,1665.6
201137,5.91,482,278,209.529,330.8
837190,9.36,515,402,199.296,467.8
484383,7.35,466,352,200.975,1627.5
740511,9.07,363,382,199.955,1609.9
21296,14.26,299,347,209.229,998.2
553487,18.85,610,422,198.943,1671.4
497903,0.76,170,300,209.146,132.7
581039,9.4,610,378,198.943,1878.2
684202,13.26,588,393,199.707,257.1
492639,11.65,579,357,200.132,1140.7
922126,12.11,573,339,200.086,1158.0
431822,12.9,610,402,199.685,928.2
547106,3.73,521,322,199.012,884.4
288838,10.8,221,280,209.468,257.9
536254,9.75,351,338,209.402,181.7
219780,19.9,533,365,199.312,1150.1
541046,5.72,266,309,210.0,1624.4
508244,0.76,230,354,209.824,1.6
950542,6.63,542,385,199.379,1767.4
551727,0.76,148,309,209.064,1.6
115064,13.9,577,425,200.739,1319.5
726471,26.6,610,400,199.656,1598.2
476620,15.22,541,380,198.979,1254.1
528268,11.84,459,323,198.943,1146.5
860180,8.97,371,314,199.479,648.5
961229,8.34,534,408,199.448,1490.3
336494,23.21,552,434,198.943,1318.6
244865,18.88,456,383,209.121,603.5
415916,14.31,89,417,210.0,265.1
211400,16.89,523,355,199.239,715.0
428772,0.76,177,312,208.7,1.6
77496,20.25,435,418,200.257,99.2
432302,9.95,503,343,199.305,1479.0
990331,5.61,410,264,209.117,117.8
65047,3.09,235,289,210.0,260.0
231355,8.37,313,256,200.41,207.1
796840,11.66,445,342,199.438,295.2
280325,5.99,517,361,199.775,1273.8
266734,6.79,155,273,210.0,192.3
502213,12.64,379,342,200.038,989.3
847924,3.64,443,313,209.824,6.1
783192,12.4,413,392,210.0,203.6
506693,10.79,89,348,209.9,117.4
896086,5.31,454,334,208.994,154.7
753173,8.42,582,353,198.943,771.7
116233,6.26,386,310,199.749,171.7
508514,5.87,516,395,199.229,364.1
939928,7.04,173,280,209.736,54.3
192373,8.99,213,357,209.557,20.2
477030,11.12,444,305,199.443,1376.9
291433,14.18,417,340,199.601,1460.6
93565,9.56,544,423,200.196,1121.6
307845,0.76,177,338,210.0,170.8
700585,2.46,89,330,209.378,26.0
546196,18.6,463,434,210.0,58.7
676965,14.08,452,248,199.337,1480.3
517260,18.26,431,365,209.884,287.8
457031,21.2,507,383,199.646,980.2
646735,7.73,550,395,209.895,354.1
2077,2.97,429,335,200.728,293.7
502581,24.59,610,434,200.345,1083.4
339320,20.34,543,416,199.946,1194.4
512626,7.07,515,434,209.285,382.8
940770,17.75,445,358,209.611,282.6
762152,13.13,145,274,209.614,160.4
742658,9.18,577,384,198.943,436.6
901100,12.66,439,266,208.798,1348.4
32717,0.76,234,319,209.273,40.9
845358,4.81,344,263,209.621,1.6
199314,4.41,385,326,208.815,104.1
725377,8.82,385,312,200.413,213.0
570914,11.39,89,245,209.541,105.0
897571,10.51,193,297,209.156,313.0
191329,9.22,603,336,199.27,1376.6
343638,5.96,434,369,198.943,1.6
438449,19.78,523,423,200.11,678.5
13146,4.39,525,312,199.196,819.4
708821,0.76,190,339,209.143,1.6
126548,0.97,610,399,198.943,1259.1
720707,1.43,221,335,210.0,1.6
395190,0.76,235,295,210.0,194.2
562526,11.24,582,397,209.689,422.1
73399,6.02,414,367,210.0,307.5
437052,17.32,587,372,200.231,1391.3
321608,13.54,556,387,198.943,980.9
511314,10.01,352,358,209.055,212.9
419903,0.76,258,273,209.039,1.6
619582,26.6,610,400,199.693,1608.6
31875,22.25,597,341,200.325,581.4
936809,21.17,461,402,200.883,232.3
543903,1.1,278,317,208.769,316.5
93578,20.84,587,388,198.943,1363.5
155251,10.36,560,374,198.943,1173.1
484464,15.5,385,349,199.076,935.7
826654,14.26,464,365,209.393,1518.8
28015,7.4,387,434,200.574,99.2
376303,6.48,425,289,209.633,1194.1
946259,3.34,281,261,210.0,185.1
128570,6.21,177,280,210.0,393.6
584677,17.96,539,356,198.943,961.9
280393,18.14,441,349,198.943,1062.1
278824,10.02,422,326,198.943,1534.6
333482,16.11,473,276,209.909,207.9
951936,12.14,399,306,200.982,1292.1
770951,15.98,610,410,199.903,1249.2
674514,10.16,496,392,210.0,561.9
927577,5.34,106,275,209.992,212.7
145622,11.11,205,259,209.989,83.9
910573,9.72,154,309,209.797,252.6
369764,15.72,356,383,199.644,925.9
270779,11.27,472,308,199.648,869.7
78410,6.36,458,282,209.85,302.0
249071,8.84,426,355,199.809,580.5
800046,18.01,477,304,198.943,1708.2
110130,3.26,419,320,199.638,1017.7
163485,16.23,124,270,209.983,223.6
111949,1.33,169,302,209.806,93.4
930420,13.64,536,354,209.667,110.4
534430,24.72,517,368,198.943,1073.8
327127,5.13,226,378,209.756,260.0
103503,15.31,391,298,200.15,874.4
632080,19.36,610,434,199.745,900.1
503740,19.37,91,352,208.907,504.3
133386,3.47,274,288,209.831,329.5
748926,9.87,490,346,209.115,212.0
434574,0.76,281,332,210.0,1.6
959794,8.02,186,245,209.225,18.7
210914,5.47,424,351,210.0,67.6
43814,11.35,382,322,199.527,1319.8
944295,10.8,606,413,198.943,821.9
230977,11.95,478,266,200.029,663.4
743783,18.81,557,383,199.76,1080.2
756313,17.46,610,383,200.251,1355.3
39689,19.71,596,379,199.043,1576.0
575131,16.6,528,392,199.741,968.2
464983,2.39,610,406,198.943,830.8
869593,21.84,495,381,200.288,1164.2
395671,11.25,590,389,209.567,1689.4
590098,14.43,140,245,209.624,232.4
140540,17.72,406,283,202.222,203.4
592110,9.17,230,294,209.517,106.9
51160,8.98,127,354,209.123,254.1
647612,24.08,530,395,199.148,1239.0
861737,17.82,394,350,208.942,324.9
371237,11.13,219,264,209.708,291.3
450184,4.56,413,380,209.656,161.2
213833,17.64,491,287,208.75,228.3
520881,20.57,603,362,198.943,1152.8
628790,18.93,511,394,198.943,904.1
674748,21.17,610,434,200.063,1047.1
493300,7.42,512,366,199.353,1043.4
590055,7.05,208,276,210.0,380.8
970894,6.04,610,398,199.091,1296.5
7766,19.45,535,419,198.943,1123.4
899535,15.89,369,325,199.78,366.7
756422,8.95,420,352,200.036,1312.8
39028,9.48,459,336,198.943,533.4
718653,14.82,198,325,209.897,265.3
962157,7.57,610,362,198.973,890.1
989944,9.02,543,351,210.0,225.7
945447,2.04,250,325,209.253,35.1
472605,11.66,543,346,200.188,951.2
249612,7.12,486,354,209.829,256.3
976956,7.79,465,396,200.492,219.3
962316,15.6,89,251,209.364,1060.1
855535,12.89,465,375,199.482,886.7
625814,17.37,430,345,199.742,62.7
576714,7.58,200,261,209.424,97.7
719106,16.56,610,434,198.943,1363.0
654269,18.01,532,298,200.628,1586.5
687433,10.06,473,330,199.002,759.1
130023,17.43,544,361,200.198,1051.8
390343,8.63,481,366,210.0,324.6
896896,5.81,520,346,200.631,1492.9
900946,13.56,487,293,200.249,1227.9
667464,2.95,610,288,199.037,1484.1
863569,15.94,152,294,209.759,228.6
913942,0.76,118,304,208.96,1.6
341223,3.13,424,383,209.949,1.6
645524,10.47,351,329,201.088,1328.4
654717,5.83,440,325,209.693,70.1
939039,9.73,406,378,209.185,96.1
34494,0.76,89,330,210.0,232.0
563718,8.57,449,317,209.641,1.6
847684,15.35,446,313,209.722,100.1
662071,5.24,506,371,209.778,399.5
54961,18.41,560,432,199.785,924.0
263565,3.57,89,266,208.329,299.9
767205,5.31,474,252,209.306,448.0
416721,6.69,399,303,209.178,67.6
738400,21.29,571,378,200.083,1116.1
378686,0.76,100,322,210.0,30.8
841934,14.57,460,347,210.0,298.4
67832,15.51,362,315,199.177,839.8
118457,6.72,399,357,199.689,1005.8
