,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
967428,1.34,109,322,210.0,4.4
653097,18.29,465,311,200.296,882.6
618611,5.85,256,391,209.952,337.0
971463,8.17,162,287,210.0,1.6
28290,9.55,226,372,210.0,85.1
551117,3.38,214,337,210.0,81.1
327240,5.41,89,385,210.0,151.2
948495,6.23,384,380,210.0,261.1
155189,7.51,513,310,200.907,237.4
23479,6.9,431,307,200.082,1205.4
286517,6.38,387,370,209.811,294.0
816382,6.11,468,390,200.334,683.1
137946,13.93,498,374,200.22,1198.9
731873,13.92,517,283,200.311,1165.5
525494,7.83,549,404,200.442,1062.8
129923,10.97,235,362,210.0,357.8
854437,18.41,543,387,199.811,1642.1
132921,3.61,310,380,209.926,605.1
822816,7.47,391,305,209.903,1162.6
489716,12.63,451,386,200.444,807.8
481543,4.53,165,415,209.825,43.2
823854,7.22,579,405,209.871,1084.8
863023,10.43,249,339,210.0,378.9
903897,15.29,521,388,209.733,413.5
76127,6.4,425,329,209.971,253.5
458821,14.65,262,377,209.933,400.1
648829,5.18,404,401,209.844,157.0
581150,11.64,523,387,200.238,1050.9
470427,7.65,449,358,199.787,383.4
813910,15.78,518,374,200.545,727.3
76953,7.18,477,298,200.249,960.4
172731,5.67,435,343,209.822,180.1
425504,9.12,511,404,200.503,949.5
794399,6.39,367,353,209.941,259.1
63942,6.95,478,295,210.0,104.2
563930,6.74,560,403,200.417,1081.0
883662,4.92,261,330,210.0,94.3
466092,5.14,223,369,210.0,332.6
471119,17.64,538,279,199.993,1510.2
454224,6.5,513,420,200.323,716.1
354876,5.24,170,314,210.0,375.2
812769,7.12,480,324,200.611,1313.5
887865,7.67,254,269,210.0,468.3
276006,6.86,424,387,200.048,1269.8
867407,6.52,445,298,200.308,968.2
52682,15.96,472,367,209.918,916.7
830288,6.41,449,319,200.465,535.0
441507,15.01,563,302,200.277,1268.9
795155,11.87,507,411,209.875,124.1
29863,12.68,271,396,209.894,271.7
691190,5.96,508,408,200.275,290.4
837958,2.39,139,280,210.0,588.1
499075,5.8,517,420,209.885,885.7
789535,4.76,446,306,210.0,523.4
180283,6.73,252,308,210.0,296.5
838004,5.43,409,348,210.0,437.8
91092,14.03,476,416,200.232,808.2
175648,12.2,449,366,200.454,818.4
722084,6.48,418,379,210.0,302.7
318993,4.87,188,414,209.991,593.0
913947,5.03,275,327,209.952,169.4
868423,11.6,273,369,210.0,536.3
425516,15.06,220,369,209.968,254.7
268122,12.47,445,368,200.42,869.4
27434,1.69,103,327,209.98,19.3
541258,2.43,96,336,209.971,7.1
327955,15.62,506,377,199.855,1358.6
973532,8.91,460,317,200.495,631.7
36428,4.41,452,402,200.433,748.0
789906,17.09,471,267,200.143,1201.5
431533,6.44,433,320,210.0,258.5
832330,3.41,199,417,209.971,2.5
577645,6.05,302,346,209.966,219.5
317114,6.66,417,355,210.0,357.6
780696,6.7,484,417,200.101,731.5
869161,6.05,462,392,209.959,280.4
546298,5.74,488,418,200.326,856.4
794133,11.73,253,401,209.922,180.0
284940,12.06,391,339,200.554,794.6
641240,9.06,154,354,210.0,20.0
480410,5.64,380,381,209.872,258.4
799861,14.58,542,285,200.342,1268.6
299374,6.0,287,393,210.0,739.4
517080,10.8,312,398,209.765,268.9
45505,16.2,463,345,209.983,206.9
538105,12.83,266,390,209.92,249.9
12790,5.38,526,413,209.968,672.6
636291,4.88,257,318,210.0,57.4
612292,6.29,443,341,200.132,279.5
4571,6.49,288,350,210.0,236.0
656569,4.98,168,407,209.832,80.4
623807,12.18,528,349,200.383,495.9
379621,6.22,470,397,210.0,645.8
771151,6.11,312,401,209.918,1120.4
291000,12.29,457,393,200.353,796.2
604474,9.64,288,402,209.933,226.6
969823,10.0,582,380,209.98,975.2
997027,13.83,578,369,200.437,1021.3
591067,6.48,430,336,210.0,576.6
12279,19.62,502,368,199.824,1892.7
577678,19.3,553,388,199.695,1690.2
342067,9.38,571,386,209.969,890.2
268300,2.07,222,322,210.0,40.8
73842,7.14,497,349,199.572,472.0
227572,15.75,516,362,199.801,1460.5
105895,5.93,508,391,209.798,430.2
225018,11.4,480,387,200.399,991.8
815091,6.12,467,345,199.753,312.4
936478,6.76,454,422,199.891,807.2
680833,10.2,259,340,210.0,323.5
341349,5.33,397,345,209.821,953.1
989574,5.35,478,403,209.793,199.4
879626,6.48,274,289,210.0,191.9
331180,8.51,287,407,209.868,209.0
31097,16.0,571,302,200.025,1490.1
681809,7.89,288,402,209.904,195.0
214873,15.74,584,283,200.467,1380.6
89888,0.84,140,316,209.963,60.2
72883,5.61,231,367,209.932,526.4
736288,6.55,224,269,209.923,1.6
851822,5.24,154,338,209.878,137.8
786263,4.26,436,417,209.894,634.3
442049,5.05,315,347,210.0,185.2
484316,13.87,462,362,200.324,950.4
637538,9.32,562,408,209.808,1143.9
5140,3.77,129,412,209.969,1.6
271000,7.32,455,366,199.779,411.8
46105,4.96,254,369,210.0,391.2
918283,6.3,401,324,209.877,303.0
461644,4.73,244,347,210.0,603.9
921817,6.83,417,300,200.341,315.1
285020,9.25,489,298,200.335,1263.4
540525,5.46,281,327,209.998,129.9
398409,6.42,432,381,200.024,1329.4
710047,6.0,455,429,209.928,508.0
285570,6.47,382,335,209.923,251.8
497178,16.66,501,296,200.279,906.0
460807,5.57,230,376,210.0,476.4
31070,5.89,365,331,209.982,178.7
917790,14.63,561,291,200.121,1439.5
316871,5.96,297,416,209.989,816.9
902262,14.06,447,364,200.256,945.9
323339,17.28,528,378,200.065,436.7
502311,8.94,200,384,209.981,57.9
13532,5.62,318,335,209.996,173.2
514334,5.12,441,401,200.415,618.5
718248,7.31,414,386,200.068,348.7
383505,6.43,440,332,200.017,733.1
386702,11.12,254,348,210.0,476.5
309557,6.03,268,280,210.0,47.5
193305,6.05,481,346,199.8,344.3
7645,14.54,266,390,209.847,313.9
255221,5.6,476,386,210.0,19.2
743985,12.03,230,372,209.911,918.7
399919,5.46,244,368,210.0,179.7
775297,10.51,515,403,209.991,636.9
28766,6.78,474,340,209.807,411.5
161529,6.49,451,303,210.0,333.2
185669,5.03,415,352,209.946,491.2
383054,6.34,393,357,200.069,258.9
898891,9.28,300,402,200.262,1289.7
805797,6.57,477,312,200.254,822.9
768893,3.1,130,330,210.0,4.7
410587,6.21,412,292,210.0,328.3
339155,18.76,565,294,200.159,1364.1
19224,7.18,420,302,200.499,286.7
923294,3.38,171,265,210.0,614.1
592109,20.79,523,360,200.091,1863.1
948377,7.21,446,371,199.967,370.3
779989,19.27,560,364,199.861,1881.7
91432,7.58,516,388,200.637,1495.5
303467,5.61,420,323,210.0,537.9
726205,1.54,108,331,209.991,20.4
871016,5.26,536,415,200.315,1071.8
986816,6.21,256,379,209.986,330.7
339782,9.84,597,399,209.994,1009.9
838192,17.48,454,356,200.226,326.5
456394,5.04,339,368,210.0,188.6
223995,24.34,457,328,199.823,1522.5
473934,4.17,437,414,209.866,711.5
295007,11.46,453,316,200.365,787.0
504163,9.31,275,287,210.0,109.2
116616,6.69,421,292,210.0,313.1
687287,15.95,381,340,200.341,929.5
894185,2.19,148,280,210.0,569.9
717678,12.56,550,374,200.546,991.1
391798,15.78,451,303,200.26,833.2
582356,5.25,411,396,200.1,202.0
475771,12.29,313,311,209.863,286.9
634945,4.36,423,404,210.0,597.7
378642,6.48,447,335,200.356,1265.0
917666,5.89,521,434,199.646,752.8
535967,7.68,537,409,200.861,1205.6
265864,10.34,480,395,200.404,109.6
759319,5.3,580,385,210.0,814.0
604261,4.65,160,344,209.944,1.6
861505,5.35,267,381,210.0,574.6
978269,6.36,459,305,200.256,703.7
228932,7.91,461,294,200.523,405.2
52696,14.32,468,353,200.44,1000.4
233977,11.01,506,364,210.0,613.7
168086,4.84,320,313,209.975,169.1
344133,11.96,464,362,200.525,814.4
770438,7.43,178,304,200.609,530.3
319225,5.7,417,310,209.951,786.1
350473,4.86,210,319,200.438,187.5
378953,14.48,492,362,200.388,999.4
789769,5.43,271,376,210.0,755.8
506071,5.79,592,398,200.766,1038.4
651892,3.04,125,329,209.981,1.6
398280,10.3,282,303,210.0,153.3
754009,6.3,353,322,210.0,233.7
525720,5.63,177,350,209.945,151.3
203850,6.12,467,327,209.908,437.8
184513,4.29,154,296,209.995,629.5
20411,9.27,145,369,210.0,5.9
745719,4.26,450,421,209.96,590.3
834764,12.83,311,315,209.864,301.8
449636,11.28,464,299,200.632,685.6
423853,14.69,557,283,200.119,1399.1
52902,4.28,409,404,209.905,915.8
722714,6.42,408,334,209.891,280.0
303589,5.43,430,319,209.776,88.4
211879,6.43,138,385,210.0,28.5
773905,3.34,219,359,209.996,1.6
447396,6.54,444,383,209.877,296.9
294705,4.46,237,392,209.948,480.7
213449,6.27,327,320,209.86,203.8
738210,7.85,230,362,210.0,54.5
145684,10.6,228,363,210.0,414.9
171316,7.41,539,401,200.808,1147.1
343498,10.57,276,287,210.0,142.6
158885,11.56,592,401,209.755,1457.7
562853,6.16,394,387,209.886,221.3
930052,6.04,432,336,209.918,478.5
551965,6.0,490,313,210.0,69.4
27397,7.91,271,406,209.983,173.5
114810,5.46,458,378,209.794,793.0
175160,5.97,312,349,209.991,194.8
601226,5.86,225,403,210.0,533.8
741418,9.84,245,278,209.947,334.9
23070,9.82,218,390,209.951,93.6
169772,5.62,443,327,209.996,541.3
200191,5.58,510,409,200.334,228.7
614012,7.78,547,411,200.669,1339.6
519444,6.85,426,380,200.101,344.3
800155,6.34,468,387,210.0,374.6
753520,9.56,161,280,209.968,1.6
962501,6.57,430,307,200.319,1029.5
331576,6.82,524,377,210.0,775.8
393813,11.28,233,415,209.965,144.4
441818,5.88,505,410,200.473,749.4
306636,5.85,443,312,210.0,504.6
442230,10.35,221,284,209.996,17.6
761349,6.18,444,411,200.189,845.6
897487,5.04,244,369,209.936,850.9
122713,6.77,431,360,200.172,351.4
615748,12.45,534,311,200.251,1070.3
356259,6.43,289,324,210.0,125.9
213747,5.8,294,394,209.988,610.0
448199,11.17,301,308,210.0,185.8
440087,11.29,403,370,209.91,59.2
988667,5.77,326,325,209.943,147.0
414460,5.54,489,323,200.511,80.9
498883,14.92,516,384,209.957,561.3
342118,6.49,377,340,209.775,258.6
474299,14.67,493,373,200.441,824.6
999036,5.5,272,329,209.993,153.5
821244,8.03,433,296,200.913,319.7
856689,5.72,500,329,200.838,257.3
552858,11.23,451,386,210.0,83.9
556247,14.22,467,381,200.097,1080.0
314028,10.82,293,399,209.926,234.0
741898,17.26,545,396,199.775,1449.4
981321,7.27,490,396,200.241,1492.2
389626,16.2,458,419,199.702,937.8
878366,8.38,187,398,210.0,68.8
813952,13.23,550,387,200.393,923.7
509873,2.8,106,332,210.0,15.1
660299,11.25,449,381,200.495,717.3
875678,4.92,281,332,210.0,153.8
870922,6.48,415,365,210.0,369.8
470110,6.39,279,404,209.875,1074.4
136612,16.23,469,300,200.515,664.4
603689,9.56,457,405,209.928,51.1
343912,6.44,454,340,199.552,334.4
113122,7.26,170,290,200.563,505.1
737157,3.89,205,330,210.0,29.7
407619,4.0,183,354,209.979,608.2
753279,6.42,178,399,210.0,1.6
256599,2.04,154,279,210.0,558.6
549256,9.48,467,386,200.545,729.3
840452,14.6,234,398,209.83,273.0
443143,11.03,501,378,200.402,648.8
168411,6.86,416,293,210.0,327.4
114294,17.22,521,355,199.553,1548.3
22962,19.79,583,408,200.165,1263.4
824416,5.5,610,406,200.192,1186.5
931665,5.85,560,406,209.975,754.5
518198,16.1,547,387,200.37,1003.2
37827,15.62,530,366,209.763,489.4
721202,8.49,290,406,209.757,198.0
598864,5.35,503,429,209.797,772.9
626956,6.22,456,430,209.673,460.3
432956,12.9,469,414,200.291,821.5
982329,4.26,452,371,209.98,699.7
361077,12.99,448,378,200.376,782.4
304539,5.76,328,311,210.0,178.6
767069,6.34,389,352,200.145,180.7
869845,7.14,538,386,200.538,1460.7
550280,17.2,545,289,200.001,1461.5
88594,14.86,255,372,209.909,428.8
537889,8.17,469,317,200.494,668.5
683488,7.24,408,383,200.302,1423.4
266445,6.34,431,322,209.939,252.1
157932,5.49,431,333,209.955,1042.6
993467,6.28,475,336,210.0,293.9
631034,15.77,537,377,209.983,962.5
760940,7.62,459,314,200.761,1502.8
31593,13.81,459,346,200.462,922.4
697477,6.3,253,408,210.0,652.6
471460,4.49,159,399,209.884,36.7
473169,6.99,453,418,199.929,871.6
427075,14.34,435,386,199.929,1077.4
75050,2.39,122,328,210.0,9.7
780264,3.43,434,391,209.865,661.7
791952,5.48,447,406,209.794,158.0
752678,8.94,330,365,209.99,501.4
741509,6.57,466,431,209.72,475.2
26205,6.85,445,368,200.245,353.3
705584,16.17,540,383,199.925,1466.6
701917,6.9,553,411,200.492,130.5
918958,8.7,189,399,209.968,66.0
980113,5.61,123,335,209.97,193.2
647851,3.75,448,291,209.94,639.9
917545,5.37,609,401,200.515,1007.7
80301,18.34,553,301,199.998,1388.3
413565,9.3,457,343,199.866,458.3
207450,4.83,175,331,209.971,36.2
529848,7.24,424,288,200.454,344.2
536639,12.64,529,396,200.42,851.5
638906,16.76,531,393,199.883,1473.6
355690,12.24,447,387,200.656,628.5
990461,6.39,336,335,209.997,181.1
377761,6.67,445,347,200.201,372.6
598950,12.73,512,394,200.316,1048.6
795123,6.68,399,393,200.194,1291.7
1238,5.71,436,322,210.0,461.4
337320,18.28,550,391,199.783,1705.5
182333,16.16,528,278,200.23,1331.2
599811,15.85,485,357,209.937,1125.0
177468,2.56,238,384,210.0,77.3
458613,12.14,276,397,209.89,288.0
479499,6.89,451,347,199.897,358.6
604483,6.83,496,369,200.349,470.1
471656,6.44,404,365,210.0,293.7
396968,15.71,453,338,209.96,160.8
699489,5.42,404,311,209.943,130.0
378143,5.78,311,417,210.0,846.2
295602,8.91,503,407,200.407,992.8
644064,7.87,238,296,209.957,517.1
74691,6.03,260,290,210.0,207.0
955025,1.35,137,315,209.923,39.2
250244,11.55,375,340,209.858,62.5
362555,6.73,461,320,200.301,849.3
502841,16.82,591,296,200.952,1157.3
154055,4.45,422,300,209.894,709.7
966020,6.3,459,399,210.0,314.6
304662,10.37,456,390,200.542,649.6
538283,6.53,465,313,200.469,899.0
415355,8.69,490,408,200.53,953.1
242519,16.82,552,398,199.885,1638.4
884735,17.64,559,295,199.941,1405.1
560770,5.95,465,308,210.0,71.0
315563,7.74,301,341,209.986,367.8
537532,1.13,133,326,209.978,41.0
830344,7.51,432,378,200.198,379.6
185494,4.56,449,308,210.0,479.4
2251,4.5,168,415,209.776,39.3
721557,10.01,208,380,209.986,63.4
537442,13.73,444,367,200.233,1030.3
901892,6.36,441,431,209.762,459.9
443068,5.62,223,403,210.0,385.5
866983,5.17,517,350,209.992,641.5
219117,19.39,494,388,200.125,1078.9
308680,11.65,319,285,209.987,873.6
236948,7.14,441,333,199.913,575.2
619218,8.51,170,378,209.957,29.3
10473,16.96,579,393,199.886,1568.8
217533,13.41,226,367,209.943,964.2
440727,14.51,459,368,200.177,1001.9
930794,11.14,471,375,200.433,583.9
663780,15.7,460,350,209.957,173.8
311156,14.38,592,416,200.252,1106.2
444268,4.76,512,357,209.942,700.6
710202,12.12,541,381,200.416,1038.6
20692,18.2,497,288,200.316,853.2
898456,6.41,401,358,210.0,330.4
828122,8.37,507,401,200.441,912.1
530852,11.72,465,377,200.309,703.0
140049,6.63,342,341,210.0,254.2
528214,14.95,465,357,200.494,994.0
717537,6.06,567,298,210.0,74.0
616900,15.8,610,304,200.373,1287.6
781003,5.82,610,285,200.982,868.9
239036,9.33,470,389,200.447,801.2
593446,5.72,473,313,210.0,70.4
961240,6.34,319,332,209.98,178.2
975073,10.4,276,302,209.877,131.8
115589,3.28,166,408,209.974,35.0
705201,6.13,413,310,209.817,909.9
443829,19.03,526,301,199.769,1612.8
237189,9.1,216,278,209.997,407.1
401761,6.26,465,405,210.0,546.3
761885,6.17,420,379,209.814,226.8
825815,6.82,433,370,210.0,376.9
913054,5.96,488,398,200.367,666.7
805084,15.06,500,375,199.759,1229.7
716511,6.78,435,324,200.14,904.2
430971,6.11,580,377,210.0,789.8
905270,6.01,404,319,209.778,87.3
945725,8.26,166,405,209.908,17.7
221126,12.28,259,369,209.936,185.3
323252,8.0,216,302,210.0,306.1
873594,6.47,468,326,200.639,1198.2
528795,8.01,480,314,200.668,1453.5
445607,14.13,482,367,209.847,213.0
936054,4.31,299,383,209.989,752.1
775656,15.87,529,364,200.268,1095.9
123379,6.51,453,337,209.89,454.0
327848,7.24,401,380,200.295,318.7
893274,18.65,565,397,199.885,1519.2
661209,4.66,198,396,210.0,98.9
82752,10.37,455,391,200.649,602.6
82693,5.05,437,386,209.874,141.3
70478,4.57,443,419,209.888,583.9
630821,7.18,529,372,200.643,806.3
652591,14.47,431,379,200.111,934.8
863229,17.88,564,416,200.235,1269.8
501592,10.53,294,412,209.784,237.7
186670,3.42,208,360,210.0,19.4
802071,5.99,478,374,209.951,123.1
60364,13.91,435,402,200.356,823.2
105490,6.57,452,372,200.179,347.7
517534,5.3,177,395,209.935,137.3
892953,11.12,508,374,200.392,780.1
317186,16.78,597,293,200.922,1146.5
355047,17.25,512,397,200.417,892.6
537168,10.96,452,375,200.513,619.3
223729,2.89,273,405,209.911,94.2
181999,5.37,446,429,209.814,483.6
972607,6.26,501,434,209.749,578.3
703784,6.54,397,295,200.55,311.6
765840,9.38,465,312,200.425,724.3
406538,3.72,141,427,209.872,1.6
326600,7.24,584,376,200.461,1127.8
718511,6.28,257,377,209.955,418.2
2562,19.02,555,411,200.218,1221.2
496561,15.58,531,295,200.393,1057.8
750534,7.46,544,396,200.526,722.2
736517,13.79,547,367,209.989,876.3
192629,6.65,534,404,200.783,197.2
45285,11.61,279,406,209.793,305.2
844208,8.44,457,379,200.205,476.4
949149,5.23,468,316,210.0,171.3
943620,6.05,171,337,209.962,271.6
713338,5.86,242,404,209.999,394.2
863761,7.49,469,291,210.0,137.6
936987,10.69,298,289,209.911,102.0
841732,6.57,346,349,210.0,216.9
368248,11.84,423,370,209.927,88.3
849381,15.32,467,412,200.312,815.2
71734,11.67,436,363,200.428,813.6
710484,6.29,365,363,210.0,230.7
583318,6.78,454,340,200.049,310.8
438669,2.8,432,409,209.948,662.2
800440,9.42,178,403,209.86,78.3
502462,13.41,416,373,209.771,165.0
177859,5.72,411,375,209.926,166.3
733119,7.83,153,262,210.0,1.6
721035,5.78,303,366,210.0,1.6
193091,17.26,587,405,200.036,1368.9
743618,6.39,478,312,200.832,157.0
729402,4.42,573,361,210.0,811.5
867041,7.39,433,385,200.192,393.5
933627,6.89,466,368,209.908,404.6
156119,4.39,443,302,210.0,441.9
193080,4.56,210,367,209.913,467.1
638670,4.16,116,364,210.0,375.6
966646,13.31,440,358,200.589,879.5
460858,6.07,498,394,209.911,829.4
811619,5.8,418,396,209.891,180.7
72482,4.35,514,266,210.0,620.9
945756,10.66,536,372,200.39,912.0
621651,7.17,489,389,200.23,1043.0
671946,9.68,142,364,210.0,17.0
269399,8.31,462,398,200.379,1534.9
775919,5.1,503,329,200.369,157.3
445016,12.38,565,308,209.737,1455.5
450056,6.04,405,324,209.983,281.0
430888,5.13,135,396,210.0,13.6
845728,15.11,549,284,210.0,1314.5
821839,11.06,235,350,209.988,554.5
243092,8.54,210,298,209.94,1.6
689926,11.71,541,402,200.227,259.2
215963,6.55,482,290,210.0,447.8
547292,5.28,328,320,209.892,106.5
34350,7.11,574,412,210.0,98.4
837563,6.99,317,391,209.943,891.3
378331,8.6,215,343,209.953,450.7
229732,3.86,209,391,210.0,1.6
988067,6.2,507,334,209.993,689.9
794723,6.06,451,322,200.279,677.6
771703,6.21,398,363,210.0,312.2
606447,3.45,150,421,209.951,11.9
847901,8.98,172,400,209.939,66.7
530508,17.45,574,300,199.952,1420.4
471236,6.08,253,396,210.0,592.3
999642,7.52,423,386,199.952,1551.4
259763,6.65,441,434,210.0,382.8
125502,11.34,272,394,209.917,253.8
942114,6.89,593,395,200.561,869.1
62783,6.45,454,325,209.89,533.9
583230,6.01,221,277,209.92,1.6
676527,11.96,477,298,200.612,479.9
716666,7.41,452,352,200.167,404.3
937632,11.17,490,287,209.992,518.5
164186,16.5,595,367,200.604,1158.5
865118,7.28,308,278,209.936,1.6
227269,16.23,479,278,200.184,1160.9
117176,6.77,461,333,210.0,397.1
60110,12.75,397,376,209.953,696.0
671094,4.97,436,416,209.647,33.1
989588,4.66,154,333,209.984,1.6
291188,5.62,240,367,210.0,290.4
695255,6.51,434,299,200.318,1171.6
289348,6.71,419,357,199.716,349.9
314909,6.29,424,327,210.0,246.9
664026,15.65,572,408,200.396,1077.6
120762,13.18,538,385,200.355,1043.0
807228,8.08,288,402,209.95,144.2
472687,10.26,464,405,209.98,736.4
313552,3.71,200,416,209.869,73.2
955288,19.47,515,413,200.133,1125.6
519325,9.76,313,397,210.0,249.6
327749,6.73,414,378,209.966,333.5
169286,11.95,271,407,209.929,247.8
565625,6.27,309,363,210.0,211.9
306010,7.18,462,353,209.932,410.5
700107,13.15,279,406,209.578,299.5
348392,5.0,150,340,210.0,494.2
277512,6.97,473,397,200.14,957.4
45920,6.2,421,325,209.877,646.6
849083,15.21,445,381,200.071,993.9
33881,10.55,310,293,210.0,1086.6
275371,6.52,558,432,209.962,694.3
207184,8.88,281,370,209.978,734.8
753274,17.38,568,306,200.058,1396.6
17401,7.48,438,352,198.943,1631.2
661231,4.18,391,362,209.968,707.0
541042,4.58,102,388,210.0,52.4
513331,9.82,249,338,209.978,330.0
276832,16.51,571,307,199.945,1416.7
442402,6.84,457,330,199.876,787.8
688864,6.49,484,374,209.986,99.0
818671,2.83,100,334,209.935,19.9
564855,10.65,426,362,209.922,714.2
178227,4.21,444,417,209.957,522.6
28876,5.5,282,326,210.0,162.0
384488,6.2,500,418,200.322,918.9
597704,14.91,487,390,200.014,1327.9
140554,6.61,186,304,200.71,589.6
671994,10.95,422,387,209.82,719.7
273263,12.21,585,370,209.945,1061.4
934067,8.27,213,404,209.991,100.9
521866,4.35,227,360,209.974,34.0
374070,7.18,449,330,209.299,391.8
619298,6.35,443,388,209.866,233.7
647298,6.07,381,364,209.967,281.3
134171,10.74,541,416,209.963,908.7
750828,3.0,188,426,209.9,13.7
75471,7.64,573,411,200.359,1156.2
66087,10.74,555,408,209.959,858.0
438269,6.7,434,387,200.357,335.7
408596,1.83,116,332,210.0,28.5
429435,19.21,492,348,199.492,1775.3
684279,14.12,487,374,200.25,1215.3
831089,14.74,526,376,199.484,361.1
307207,12.34,269,290,209.987,170.7
711118,5.71,369,393,209.597,138.4
645863,8.12,240,369,209.992,22.4
554324,6.96,420,300,200.21,1246.1
452018,6.37,399,359,209.898,294.0
842423,6.16,89,373,210.0,210.7
718668,15.16,564,373,199.271,493.8
321247,10.89,519,397,200.259,1057.3
105957,6.66,416,371,200.189,318.8
245514,6.68,561,423,200.302,1195.7
25744,6.77,527,297,210.0,316.0
247975,6.12,365,337,210.0,236.7
338876,7.55,165,393,200.55,1.6
486135,2.42,278,412,209.995,119.4
534037,6.19,322,320,209.817,223.0
975649,6.81,468,430,199.801,922.1
935167,5.67,308,361,209.946,205.6
528182,7.01,511,383,200.572,637.8
876807,5.32,89,366,210.0,174.8
114038,7.98,533,307,200.666,1374.3
603744,15.72,554,286,209.924,1170.1
250205,7.44,254,344,209.961,431.3
46307,14.12,481,378,200.442,971.2
712140,13.02,499,383,200.173,1029.1
865322,6.5,428,355,210.0,366.0
175660,5.8,353,367,210.0,265.5
459221,6.81,428,357,209.772,343.9
461800,5.99,601,369,200.907,1114.0
680509,4.2,239,371,210.0,259.4
408455,4.69,601,417,200.396,1115.5
288222,8.94,458,321,200.617,717.0
330114,3.95,537,404,210.0,702.1
234327,5.19,230,361,210.0,481.4
579616,6.31,327,364,210.0,229.9
946485,6.46,448,345,199.795,317.6
161188,6.29,421,299,200.674,280.0
649605,6.65,480,309,210.0,373.3
341047,7.65,176,400,210.0,14.2
745689,3.07,145,331,210.0,23.8
478883,6.66,512,368,200.263,502.5
307650,5.99,418,325,209.98,541.0
20336,7.82,422,387,199.882,1626.6
954993,5.42,193,385,210.0,199.1
991468,6.22,491,434,209.868,619.1
549898,5.0,292,321,210.0,95.7
751150,16.13,473,352,209.921,1076.6
6697,5.64,423,401,209.745,1106.0
599685,4.69,89,387,210.0,154.3
904377,10.72,515,355,209.974,411.3
437450,8.23,485,386,200.727,1549.4
354157,11.41,503,389,200.313,985.1
749211,7.26,492,394,200.464,930.8
396013,8.47,143,281,210.0,1.6
342917,22.68,441,274,209.811,362.9
840854,7.49,559,375,210.0,858.8
390411,7.29,485,399,200.472,1054.3
372255,14.67,453,383,199.747,1151.9
142320,6.13,392,338,209.761,264.2
39482,15.3,503,360,200.569,1121.7
113654,17.24,570,394,199.863,1602.8
256502,16.17,231,357,209.946,351.9
238301,4.54,440,421,209.971,519.1
369517,6.72,240,293,209.935,209.9
108039,10.91,282,390,209.988,149.8
765842,5.92,443,421,199.904,871.6
914616,6.72,406,287,209.915,233.6
801840,5.88,498,375,209.949,763.3
823263,5.51,320,425,209.874,969.3
615344,4.74,261,366,210.0,341.4
162864,6.55,409,299,200.859,331.8
400325,5.86,365,344,209.935,156.4
584527,6.88,432,355,199.944,353.2
528707,9.34,258,345,210.0,325.6
552978,14.99,504,375,200.442,789.8
58784,12.29,263,287,210.0,162.0
327285,5.14,193,387,210.0,123.5
719741,11.16,184,374,209.975,53.5
122879,6.64,411,375,200.373,349.2
711873,11.39,462,374,200.514,737.9
894553,15.49,486,352,199.75,272.4
72942,13.82,449,370,200.456,858.6
468867,6.92,486,420,200.369,755.8
118484,6.14,488,405,209.891,678.1
502503,8.61,196,399,209.94,43.9
512375,4.87,407,415,209.461,1.6
639326,6.88,433,370,200.059,1275.9
483013,2.8,262,403,210.0,110.0
581838,10.23,138,374,210.0,51.2
838195,3.69,262,380,209.993,475.8
551662,14.84,501,365,200.404,1023.7
415426,16.43,543,296,200.469,1023.6
669144,6.72,481,399,200.314,305.2
181490,13.78,524,403,200.034,271.1
173614,18.18,540,391,199.715,1636.1
114545,5.5,357,353,209.86,148.9
345036,4.68,235,334,200.431,145.9
29360,6.47,473,329,210.0,558.2
783707,6.61,510,418,200.437,701.6
707025,10.14,254,356,210.0,619.4
364833,7.95,208,382,210.0,11.1
748246,13.29,438,383,200.506,780.4
721685,6.8,374,384,209.855,269.8
500698,13.26,228,389,209.869,180.2
660491,4.5,197,397,209.977,24.4
971416,7.12,258,298,210.0,290.5
404325,6.8,510,278,210.0,439.8
1595,5.84,449,413,200.098,111.8
440969,6.17,459,415,200.089,855.5
348993,5.44,272,373,210.0,571.2
575619,5.77,399,309,210.0,115.4
165162,11.89,299,402,209.956,276.6
136278,9.82,594,405,209.955,1029.8
244128,11.45,447,374,200.398,767.1
333611,4.48,432,397,209.92,62.1
344050,15.11,504,350,209.945,236.0
254017,3.84,145,335,209.926,1.6
573613,4.16,418,362,209.666,570.2
694306,7.17,412,304,200.209,315.6
758631,5.69,326,324,209.999,149.3
912575,7.05,127,279,210.0,1.6
868744,4.63,89,389,209.984,147.0
125840,14.34,495,414,200.417,738.2
754076,4.94,518,361,210.0,644.2
477134,13.4,433,355,200.457,778.2
809697,13.93,602,396,200.514,1097.9
146543,15.95,587,296,200.569,1091.4
456794,5.0,574,416,210.0,825.8
207153,7.98,200,380,209.971,44.3
338314,15.72,607,390,200.18,1408.6
374351,14.56,569,289,200.318,1398.2
368953,6.4,467,379,200.289,889.5
513849,5.72,426,375,209.981,235.7
329899,8.08,247,402,210.0,145.9
730189,6.0,504,398,210.0,623.2
907225,6.5,452,388,200.212,327.9
295503,4.81,386,405,209.844,43.6
10274,11.91,454,382,200.493,745.8
107775,6.65,381,356,199.558,297.7
566942,8.42,157,383,210.0,19.1
