,t (mm),d (mm),fy (MPa),E (MPa),Mu (kN⋅m)
959482,1.08,150,295,210.0,482.7
682957,8.58,168,304,210.0,91.4
485860,4.43,352,325,210.0,84.9
888365,10.93,610,355,199.398,1315.3
703239,9.49,498,377,200.06,1174.4
151723,6.86,533,310,200.844,1332.7
290353,13.5,610,361,200.876,1213.7
152332,13.55,108,279,209.925,128.3
581413,8.43,464,294,210.0,147.7
213572,4.58,89,286,210.0,127.9
716378,8.16,133,388,209.9,155.6
524052,6.86,440,383,209.702,386.6
805664,5.51,156,358,209.248,299.9
350930,7.39,148,340,200.034,1349.5
760704,6.18,96,386,209.464,247.3
77846,11.07,449,294,209.689,686.2
559920,7.53,472,341,201.443,1275.8
303285,13.32,89,365,210.0,120.3
319463,7.05,475,305,201.233,1.6
532710,6.94,579,300,199.019,1170.5
612789,9.86,412,387,210.0,324.3
891414,4.28,127,364,210.0,296.1
359540,7.53,399,351,200.199,1225.9
965459,4.38,135,331,209.625,145.5
546192,7.16,441,304,209.698,218.2
935406,13.66,610,375,201.512,898.1
536242,0.76,197,361,210.0,1.6
458453,4.96,494,335,200.953,190.6
47380,11.04,221,302,209.936,157.6
915835,14.76,610,379,201.772,504.9
622051,0.76,173,350,210.0,195.4
381996,10.32,610,344,200.529,1223.4
426359,0.76,266,399,210.0,1.6
272089,0.76,231,388,210.0,1.6
878811,10.9,610,343,200.007,1155.4
154759,13.98,610,434,200.949,841.7
78579,2.36,232,367,210.0,1.6
135466,6.48,179,304,209.71,110.6
47931,7.19,518,389,201.198,1010.4
818873,9.31,419,339,200.727,978.3
944797,13.0,604,346,200.28,1203.4
881664,5.98,170,377,210.0,270.4
418751,7.91,89,384,209.254,83.9
283009,8.59,159,324,209.507,322.7
305361,5.14,393,395,200.84,1670.5
423974,0.76,104,332,210.0,1.6
389045,8.53,533,384,201.307,247.8
779696,6.27,172,384,210.0,157.5
311774,7.77,412,324,199.872,220.9
553866,4.91,152,341,210.0,139.0
144462,6.08,89,256,209.987,273.0
319287,8.34,429,376,209.339,844.1
633319,7.36,136,371,210.0,10.0
944017,9.1,439,340,199.994,561.1
307656,7.61,89,356,210.0,176.5
355282,15.52,385,285,209.973,1142.2
535804,17.84,559,312,200.299,1411.8
751330,9.4,610,353,199.82,871.7
60628,11.35,610,347,200.931,1234.2
202022,9.8,485,323,205.414,464.2
458544,3.97,502,311,209.919,1049.9
469620,8.85,226,376,209.538,1.6
809374,6.03,434,294,200.03,732.1
240307,12.14,429,403,209.693,302.7
976341,6.25,93,375,210.0,168.7
635962,7.44,195,356,210.0,358.1
647211,6.88,462,311,210.0,767.1
261658,10.92,134,323,210.0,231.9
192271,7.52,273,370,210.0,34.3
746104,9.99,485,398,200.109,1530.5
409745,10.5,526,334,200.805,854.5
335621,7.28,493,274,209.926,290.2
174175,5.57,378,375,210.0,59.1
809085,7.79,519,321,200.84,1086.6
594617,0.76,180,369,210.0,1.6
909437,10.56,608,406,202.141,685.5
39987,7.47,119,299,210.0,156.1
761135,9.55,545,350,200.074,1753.1
972820,8.3,421,308,199.079,1327.0
638700,6.11,369,389,204.828,202.9
26968,0.76,222,377,210.0,39.1
575465,11.69,610,358,200.443,886.7
306776,7.14,487,425,200.668,134.1
757968,7.28,474,408,210.0,18.6
894538,7.59,441,381,208.634,91.3
734721,15.19,454,334,199.211,1477.5
208060,17.97,449,397,200.17,545.0
762728,11.02,546,405,200.872,525.9
445636,7.13,478,335,199.927,1043.3
714651,1.5,426,398,210.0,24.5
102959,7.59,165,391,210.0,1.6
270864,4.53,394,365,210.0,229.7
414217,10.34,610,370,200.741,1057.0
801906,1.83,211,409,210.0,62.5
617179,1.82,192,323,210.0,81.4
566475,5.0,248,355,210.0,66.3
470031,9.5,558,407,200.521,128.5
289980,5.32,432,307,209.973,1058.7
12439,15.64,162,302,209.203,380.8
24399,7.63,132,287,209.941,369.9
49850,5.83,474,372,209.994,210.7
303360,6.39,368,315,209.521,737.5
115778,12.01,610,365,201.168,937.8
525544,6.46,132,364,209.54,199.4
383674,0.76,208,394,210.0,1.6
786203,5.33,200,283,210.0,55.2
502474,1.56,169,413,209.758,1.6
603053,9.06,536,310,199.959,1296.9
914242,5.65,491,286,210.0,176.1
250557,9.61,607,334,200.633,1414.5
686053,8.7,435,391,200.426,230.4
550854,6.78,89,380,210.0,41.7
966531,6.99,151,288,210.0,103.8
77744,4.32,89,359,208.494,276.9
623846,11.77,89,289,199.8,1146.8
136534,7.27,527,360,200.235,1094.9
455629,1.25,169,332,209.388,349.8
37251,7.42,109,317,209.688,344.5
72880,6.07,391,405,210.0,1048.8
239766,6.02,511,412,199.963,697.9
946736,10.31,386,325,199.432,848.7
190706,5.33,118,383,200.199,139.9
906858,10.4,534,338,200.378,1211.1
884666,7.97,551,354,201.479,839.1
162866,6.51,107,263,209.821,289.9
504332,10.7,610,329,200.6,1183.8
548089,5.41,477,310,205.532,240.8
473496,5.44,516,336,200.306,193.5
67918,9.76,422,373,199.605,1058.5
992200,2.98,460,295,210.0,197.9
158716,8.22,593,415,210.0,1276.7
421155,11.03,610,341,201.121,475.5
223506,10.23,562,362,200.632,104.3
558222,9.34,549,330,200.529,1052.9
898975,0.76,193,370,210.0,1.6
525243,6.96,210,371,210.0,1.6
745346,10.17,560,321,200.488,872.9
475482,8.94,608,320,200.209,1052.9
453193,12.92,610,373,200.619,983.9
720904,4.41,91,421,209.904,233.5
904261,10.8,610,345,200.658,1368.2
467906,9.59,570,309,201.164,817.0
735704,7.06,505,395,209.991,192.5
367988,4.71,417,309,200.001,845.2
718526,13.37,450,284,199.993,1160.9
511864,0.76,231,345,209.644,1.6
701899,10.17,610,309,201.142,1079.9
687359,4.05,89,290,209.286,218.6
908403,4.16,434,403,200.781,1148.5
193202,8.15,453,419,201.481,1.6
24273,0.76,115,329,210.0,96.6
191167,12.68,449,305,205.576,186.1
747009,7.67,167,311,210.0,20.4
713445,6.22,110,379,209.87,148.7
271710,4.35,302,297,202.992,604.0
853103,8.71,500,412,199.886,304.1
18091,5.37,491,308,210.0,679.1
993243,5.08,488,316,209.954,137.4
152590,10.59,557,319,199.702,1092.0
160892,9.67,452,314,200.483,1361.1
631810,3.59,264,390,209.42,57.8
20584,8.79,500,329,200.783,1021.2
684129,5.79,477,292,207.271,1194.8
753484,6.2,130,274,210.0,91.2
89808,0.79,177,352,210.0,246.7
195061,7.15,530,401,200.058,1125.2
833844,6.66,441,357,210.0,95.7
910424,7.61,548,323,200.792,1003.1
481835,5.24,205,318,200.092,1150.7
199365,6.33,217,363,210.0,286.2
732476,11.39,610,328,200.524,1037.0
813029,7.93,603,332,200.323,1175.8
112532,0.76,239,424,210.0,1.6
328920,7.63,213,381,209.656,94.3
867818,10.81,608,340,200.733,1240.5
116540,8.57,524,325,201.247,1381.4
962184,9.39,194,293,209.869,93.0
989713,0.76,193,408,210.0,1.6
262465,0.76,171,306,210.0,1.6
773925,10.68,103,302,210.0,129.6
971607,8.56,166,308,210.0,62.0
330921,11.75,604,434,201.972,1201.0
361049,12.34,578,354,200.623,1255.0
198919,5.49,518,390,200.225,813.7
881650,7.94,89,274,210.0,210.4
745680,6.07,386,285,209.893,315.8
986350,9.52,150,383,210.0,99.5
429770,8.02,383,293,200.592,701.3
432535,7.4,548,418,202.038,1331.5
163384,3.58,375,303,209.44,79.8
190723,12.78,606,296,200.362,963.0
403683,9.47,438,376,209.974,161.9
116686,10.3,561,357,199.843,1674.4
457932,9.0,442,328,207.799,1107.0
607705,0.76,210,417,210.0,1.6
440079,10.42,604,348,200.993,1086.9
99465,14.42,364,372,210.0,175.8
652751,4.33,89,389,209.489,269.9
689523,10.86,540,314,200.075,1007.6
170875,9.31,573,339,200.979,1435.2
449202,0.76,128,313,209.415,63.3
687732,9.11,89,279,209.961,178.1
168433,16.63,226,394,210.0,121.3
830552,8.16,523,408,201.866,1355.4
218933,3.61,225,359,209.986,151.7
174786,5.94,374,296,200.615,1122.4
553661,8.68,491,398,200.859,1085.0
672229,8.72,508,392,210.0,234.8
596440,0.76,276,365,210.0,1.6
275970,8.32,89,280,208.518,51.5
8694,4.97,504,407,200.455,1131.9
344820,9.09,422,370,200.23,740.0
815476,6.56,513,403,200.884,669.8
129055,4.63,505,393,210.0,14.7
871914,14.04,610,389,201.163,1127.7
752474,11.56,610,331,200.709,943.4
583995,6.66,443,311,206.844,328.8
843130,10.88,569,331,200.383,612.4
690441,4.46,89,393,209.405,95.1
20520,11.14,610,346,199.576,1232.4
592379,12.11,598,400,200.618,893.9
979558,7.32,450,330,200.657,1139.7
387916,6.56,488,307,209.592,724.6
954192,7.31,162,292,210.0,225.5
596230,9.0,180,305,210.0,1.6
354862,6.34,503,343,200.435,235.7
271111,9.25,603,340,200.506,1331.1
455904,10.6,500,338,199.916,1340.1
894704,12.79,610,366,199.094,1236.3
781866,1.04,220,361,210.0,1.6
92320,7.24,113,325,209.568,267.5
45299,8.82,596,367,200.318,1463.0
698736,9.8,475,358,201.642,966.4
38405,10.05,179,367,209.666,125.4
414765,10.14,598,399,200.7,635.4
474592,8.95,526,357,198.943,1192.8
526612,6.34,471,340,210.0,84.1
349826,16.69,493,303,201.534,354.6
330714,24.79,561,379,199.264,1077.3
91328,14.7,137,283,209.91,76.9
607983,0.76,196,375,209.919,1.6
139306,5.01,105,297,210.0,347.6
435887,11.76,610,434,201.615,645.3
105625,10.68,610,350,201.225,751.5
519896,10.63,519,308,200.871,1005.1
310501,7.19,460,313,199.676,1450.3
994319,3.12,251,406,210.0,1.6
180456,10.28,188,337,210.0,149.0
564248,10.07,449,396,200.581,1352.3
860319,15.71,429,278,210.0,68.2
572927,6.08,118,365,210.0,162.5
57345,9.42,420,271,210.0,439.7
650335,11.23,267,353,209.983,331.3
739343,15.12,96,284,209.604,274.4
74473,6.74,167,296,209.466,246.4
32787,8.64,610,377,200.034,1417.0
585749,9.2,92,292,210.0,188.6
453329,8.7,208,269,210.0,261.1
768219,0.76,151,342,210.0,297.9
326553,8.57,487,293,210.0,979.3
656325,6.06,406,362,210.0,41.2
837167,7.19,140,391,210.0,11.7
782422,8.71,471,311,199.887,1281.0
688421,4.48,458,381,210.0,1048.2
771578,4.57,89,245,209.616,203.2
558353,14.08,368,293,199.418,961.2
567138,6.39,472,424,199.694,57.8
899051,12.11,610,353,201.172,1187.4
740382,10.01,418,411,210.0,857.6
179940,7.37,491,310,200.728,1448.0
590610,6.66,493,396,200.029,1094.4
315409,13.28,373,290,209.843,641.4
645958,1.8,164,373,210.0,319.2
540207,6.8,435,350,210.0,365.8
464509,6.29,544,337,201.415,981.4
369399,10.44,610,342,200.637,944.4
799815,21.37,610,327,200.043,1144.4
26699,10.41,586,340,200.807,1221.5
641624,10.09,116,380,210.0,1.6
927961,8.01,531,293,204.155,1186.1
916882,6.2,144,309,210.0,301.7
591456,9.96,582,345,199.786,1598.1
711153,17.2,431,401,200.76,156.7
970936,5.68,544,314,199.165,1419.4
756342,13.64,116,280,209.872,199.6
306325,12.25,457,297,200.154,467.4
24076,0.76,219,350,210.0,1.6
701731,10.33,541,333,201.912,923.9
746667,7.5,466,388,210.0,219.8
289733,0.76,242,375,209.576,100.8
888454,7.6,542,335,200.065,1259.4
318433,10.49,509,390,200.156,213.6
804064,7.89,493,414,199.915,979.7
267531,3.58,101,381,210.0,188.0
299698,9.06,450,340,199.522,1272.9
814448,6.18,277,286,210.0,281.2
103861,6.55,470,321,200.929,884.7
295722,12.54,610,337,198.943,1111.2
542334,6.77,201,305,209.543,180.5
90494,6.71,481,407,199.782,1254.0
598603,10.6,610,434,200.536,859.5
101540,14.43,349,270,209.717,278.0
253214,16.61,416,384,199.828,1589.0
942924,18.44,423,301,199.504,838.7
679087,8.32,391,290,200.606,759.5
801709,6.67,89,364,210.0,209.2
801466,11.85,610,333,201.11,750.9
976221,10.1,570,426,201.528,708.4
207729,3.96,181,335,209.156,113.2
930478,8.2,549,422,202.097,1269.2
328735,5.13,221,389,209.48,1.6
857283,9.25,430,384,199.926,286.7
787117,11.1,594,418,201.2,1099.1
50851,3.01,366,415,209.447,72.7
984434,7.69,412,283,210.0,241.8
733142,7.95,496,407,200.007,364.2
181091,9.43,168,371,210.0,114.5
407429,7.39,466,385,201.06,135.9
735346,12.5,610,345,200.668,1466.8
907454,8.25,474,388,210.0,799.7
261022,0.76,209,388,210.0,1.6
170381,11.77,608,328,200.051,1059.7
489638,7.02,107,371,209.745,165.8
897127,4.99,153,385,210.0,490.7
253921,8.87,610,327,200.568,1501.1
879048,8.77,104,281,208.742,302.9
484708,10.62,154,356,210.0,1.6
285443,8.04,594,400,199.68,988.8
465773,12.49,610,434,200.384,1295.2
134512,5.44,381,332,209.821,73.2
372029,12.57,610,347,199.957,1449.1
393921,5.29,410,275,209.642,85.0
568815,8.76,369,303,210.0,333.2
543973,11.94,543,306,200.762,762.0
157706,13.51,610,357,200.955,1259.0
239929,8.83,151,283,210.0,106.9
649285,2.44,222,358,209.947,18.6
814606,11.91,610,428,200.076,1121.4
557897,12.25,610,360,201.963,1233.2
829184,17.72,203,310,210.0,131.7
562639,10.54,610,351,200.885,755.8
750865,6.23,162,401,210.0,121.2
945583,4.74,181,392,209.206,281.9
73889,2.37,243,381,209.714,1.6
869941,9.74,610,326,200.717,1536.3
567253,6.39,369,288,204.851,447.2
690511,0.76,195,353,210.0,1.6
472900,9.4,381,325,200.996,1138.3
72650,9.83,610,349,201.849,576.0
31334,8.11,457,311,208.689,1122.5
526478,5.09,390,273,209.087,457.5
42399,5.9,360,392,209.619,1174.1
995170,5.61,537,289,209.828,149.5
496480,9.79,97,280,209.159,315.0
279162,5.1,184,392,210.0,54.6
848814,7.95,499,313,198.943,1085.7
176452,9.68,481,392,210.0,157.7
746387,2.89,232,373,210.0,1.6
698290,9.72,506,387,199.999,819.4
3911,7.73,476,422,200.991,829.0
346055,8.33,167,399,210.0,84.3
125052,14.76,610,434,202.191,604.3
785889,3.86,406,298,200.526,302.6
153468,5.65,189,396,210.0,292.7
153989,20.27,426,333,199.384,1849.6
393343,10.47,545,291,201.669,1428.7
336228,17.28,383,373,199.681,336.1
760320,7.76,601,338,200.156,901.7
651629,7.48,480,340,209.745,989.1
672351,9.11,528,326,200.946,1238.8
989518,14.05,610,384,202.038,1430.6
942654,9.27,505,350,200.316,782.1
250626,13.81,610,346,200.134,956.8
342165,11.89,610,372,201.577,815.0
393463,13.46,610,434,201.258,980.8
303852,8.43,381,396,200.604,164.5
286879,8.79,524,310,199.817,684.0
638691,7.09,89,359,209.684,50.7
347972,10.95,158,360,209.686,1.6
571709,0.76,206,377,210.0,1.6
203338,8.15,558,314,200.128,1397.1
800042,4.59,171,408,210.0,231.8
446348,12.72,603,424,200.557,1247.2
941639,1.7,89,257,209.624,503.7
954986,10.53,525,404,210.0,846.9
165611,12.95,424,290,199.414,1384.9
579269,22.3,569,310,200.46,1231.2
530095,6.3,559,328,200.721,51.9
313598,11.91,405,293,209.333,214.1
687281,8.11,508,383,199.431,727.8
702407,5.19,116,363,209.299,299.3
604734,13.46,134,388,210.0,11.0
586683,8.44,407,308,201.035,611.0
147593,10.23,610,343,200.796,1303.3
67684,13.47,610,366,200.357,894.6
5940,7.72,425,315,198.943,1341.9
315883,11.84,610,369,200.589,1105.4
710082,6.95,429,404,210.0,116.1
629089,8.33,492,397,210.0,861.2
794982,7.17,545,319,199.856,915.0
254449,12.16,610,434,200.053,1073.5
72506,9.14,177,291,200.321,970.5
84721,6.06,350,388,200.823,426.4
601022,8.19,174,363,210.0,157.0
828159,9.77,565,317,199.4,1190.3
707289,10.14,126,283,208.892,361.9
912980,7.14,165,370,209.35,232.9
114957,10.2,601,348,199.917,1238.6
916662,0.76,179,346,210.0,1.6
776834,14.17,610,417,201.609,906.1
412201,7.21,89,274,209.954,10.1
542895,15.44,375,328,209.483,153.8
993544,7.55,525,427,201.457,572.1
81580,7.56,526,378,210.0,346.6
32664,9.33,151,367,209.931,254.1
209574,8.1,89,255,209.173,179.2
49102,9.23,481,433,200.279,1120.9
980293,9.67,509,324,198.943,1891.6
898118,10.34,566,346,199.186,1277.2
926272,1.41,416,376,210.0,236.7
521637,9.27,455,389,201.269,1288.7
125549,9.04,428,289,201.405,72.6
792230,8.81,552,337,201.418,992.5
141090,10.58,610,346,201.642,1101.9
806671,2.86,466,394,209.83,124.0
865201,6.21,407,314,200.828,1183.2
761771,9.98,542,343,199.941,900.5
451448,11.25,590,331,200.665,809.0
358686,16.66,436,340,200.707,200.2
505184,11.15,610,364,201.393,757.7
122111,8.26,520,338,199.859,1079.8
743844,6.4,378,316,201.237,1284.7
807127,6.13,419,284,210.0,676.8
702829,9.04,461,332,200.763,885.7
241631,14.3,610,360,200.47,1088.3
919787,5.48,501,330,199.779,938.0
745650,14.76,89,279,210.0,83.5
103605,15.95,447,323,200.07,568.3
66476,12.59,174,383,207.972,53.7
605693,11.38,346,280,210.0,149.0
65247,9.88,599,330,200.423,1008.9
626701,11.11,560,347,204.338,965.4
785157,9.64,493,390,210.0,910.7
857851,11.6,610,434,200.703,827.6
381754,6.39,476,386,200.833,1012.3
624156,10.95,610,360,199.999,1070.9
987586,8.36,559,326,200.106,1195.7
205136,9.9,537,338,201.161,1506.5
518928,6.38,531,333,198.943,1142.6
969584,11.54,158,310,209.327,116.3
934771,6.89,588,331,200.66,1104.1
507896,15.86,143,292,209.963,153.8
555748,11.17,598,352,200.048,689.2
872048,10.22,515,343,200.731,994.8
782973,11.01,487,316,209.118,1447.4
492306,10.22,610,349,200.727,1279.1
380933,4.85,91,352,209.73,235.5
942879,0.76,217,409,210.0,1.6
918815,9.12,510,340,200.191,861.1
400102,0.76,162,297,209.708,424.5
185236,14.24,610,374,199.821,707.0
332580,1.39,225,366,210.0,131.3
468146,8.83,511,395,201.501,200.7
100608,14.56,610,372,201.364,1170.6
520347,6.0,460,396,210.0,227.2
408199,9.01,525,345,199.875,1840.5
636381,15.73,430,268,208.886,171.9
918864,7.21,89,294,209.887,377.6
861240,15.07,89,297,209.943,18.6
789681,8.55,400,325,200.067,833.8
960586,13.14,373,296,209.86,116.3
512909,2.22,139,266,209.435,466.7
341477,9.99,597,315,200.455,1158.6
271003,19.03,465,307,201.45,8.7
635080,9.59,590,262,201.846,1160.1
296172,9.78,558,327,199.996,1144.4
760054,10.29,610,329,200.915,1157.4
673438,8.14,545,357,199.709,1428.9
393421,5.59,207,386,210.0,31.5
805794,3.67,246,372,210.0,1.6
507404,2.21,220,348,210.0,1.6
222569,6.53,427,377,209.434,47.5
952840,0.76,191,295,210.0,1.6
366237,7.94,441,313,204.43,968.4
372088,7.59,593,317,200.982,1121.5
49319,12.62,577,382,200.761,759.0
417254,1.99,167,339,209.677,215.8
88870,6.35,501,317,200.14,1069.0
137971,5.95,399,379,201.1,869.8
422633,9.72,607,434,199.61,1865.7
250750,8.2,591,327,199.511,1232.0
611834,14.7,441,303,199.923,1451.7
448254,11.56,610,340,201.051,1440.4
792071,4.98,130,376,210.0,1111.5
91613,8.96,589,416,209.73,1213.5
193116,10.02,505,339,201.254,859.3
689494,14.16,468,289,209.703,382.6
759622,6.79,411,402,210.0,1244.6
863043,10.92,595,332,201.011,881.8
181484,8.52,594,376,200.46,1096.8
478624,6.45,130,258,209.815,207.4
199662,8.82,475,287,210.0,1123.3
601788,7.11,458,315,200.806,1000.7
143766,1.25,89,329,209.425,43.2
830113,7.61,489,389,200.041,1342.2
853660,6.12,168,379,206.433,129.8
445737,1.64,89,309,209.351,228.1
356435,6.66,214,294,210.0,50.8
156125,1.76,231,370,210.0,39.5
995547,9.78,509,334,199.631,1294.9
600210,10.23,171,358,209.122,373.5
904312,4.05,395,297,209.49,292.4
425559,12.1,243,308,208.921,477.4
713707,13.45,610,374,201.082,960.3
578930,15.33,171,353,209.905,264.6
15142,12.6,369,312,202.955,1140.2
2064,5.67,157,276,210.0,182.4
863104,0.76,170,414,210.0,1.6
59680,4.13,316,248,204.5,533.1
699440,6.69,102,359,209.605,463.3
781667,9.99,576,398,200.883,756.6
655926,7.56,505,355,200.259,763.7
100218,4.41,175,405,209.763,114.7
12374,9.7,560,351,199.832,1015.9
137128,0.76,174,305,210.0,1.6
943742,5.01,479,410,208.219,985.6
137526,10.23,608,341,201.059,940.7
148092,5.88,278,341,209.311,151.0
201926,9.96,407,264,200.643,1241.2
555547,14.14,445,304,205.406,348.6
452782,0.76,165,337,210.0,45.3
657980,0.76,249,379,210.0,1.6
97901,9.64,138,359,209.603,39.9
899446,5.49,427,323,209.609,287.1
661877,8.6,149,282,210.0,158.4
430481,13.87,610,338,201.445,1270.0
527881,5.34,415,289,201.056,1131.9
9401,2.61,181,335,209.872,18.0
853846,9.71,610,313,200.961,393.9
465211,5.9,408,367,200.93,132.4
824325,8.13,452,383,202.083,1213.9
858913,16.97,186,356,210.0,104.8
440149,8.93,439,285,210.0,361.4
604989,14.05,194,277,210.0,111.3
131492,5.42,298,349,210.0,87.5
713939,8.98,182,376,209.922,1.6
635860,13.95,452,287,209.588,70.6
408266,6.27,462,400,199.651,1211.9
766675,7.43,489,383,199.788,976.5
84801,8.58,339,323,201.051,110.6
86581,11.86,545,434,201.058,421.1
231791,5.59,586,317,200.8,867.9
232454,7.42,517,395,199.972,1233.0
649466,10.55,452,291,207.344,1088.1
317798,3.74,453,320,200.234,868.5
681383,7.64,511,309,201.584,1003.7
756809,8.28,142,285,209.733,169.1
926775,0.76,190,370,210.0,1.6
657108,1.22,210,385,210.0,1.6
494146,13.42,159,308,209.391,374.4
784038,22.87,464,319,199.98,1451.8
546430,10.65,608,315,200.714,747.3
935266,10.03,545,394,200.807,700.0
591232,5.76,121,352,210.0,42.2
100139,12.2,610,364,200.624,1192.6
944550,11.22,610,342,199.418,1723.1
156249,5.01,480,378,210.0,21.7
46139,22.31,483,320,199.618,1214.9
758538,5.89,98,364,210.0,240.7
753939,5.57,499,401,210.0,1.6
452897,11.23,518,317,200.153,1892.7
619188,8.27,414,294,210.0,428.2
943395,2.76,231,334,210.0,1.6
919324,16.41,438,312,199.556,291.7
245777,0.76,230,330,210.0,1.6
751497,3.39,420,317,200.631,262.0
913350,6.94,306,369,209.342,1.6
195405,3.64,157,353,209.61,317.8
450733,5.69,475,313,199.924,1138.1
492186,4.37,475,410,209.887,149.6
469983,9.98,525,334,200.793,1209.3
709061,7.94,538,336,200.476,1417.4
600777,10.04,115,256,209.888,242.8
194700,5.41,107,268,210.0,395.3
718369,15.99,545,414,200.788,724.3
258059,8.42,484,329,200.962,1023.8
896444,14.5,119,401,209.89,1.6
295124,9.12,98,302,210.0,132.7
485831,13.61,359,329,208.729,168.7
678594,14.7,394,294,202.354,619.7
141071,4.55,471,299,199.763,1499.0
976915,5.93,391,373,209.853,592.3
968204,7.92,521,419,201.446,1170.6
566903,10.77,465,332,210.0,69.8
159812,4.83,138,371,210.0,258.6
578390,3.36,415,411,209.802,847.8
880924,2.84,180,400,209.463,277.3
282541,12.64,380,308,209.761,360.3
286549,7.56,127,294,209.702,174.4
801984,8.2,102,360,210.0,1.6
429978,6.6,166,399,210.0,45.5
678056,6.5,421,364,210.0,110.6
317339,5.65,454,394,210.0,1.6
712199,9.35,522,319,200.154,1625.7
127319,7.12,376,329,200.875,1338.9
469657,11.12,552,323,200.459,850.3
521384,0.76,242,389,210.0,1.6
369478,15.9,313,303,210.0,287.2
185536,0.76,176,274,209.133,389.3
591316,11.65,439,371,199.927,233.3
117966,8.89,610,360,202.249,1025.0
816974,8.65,524,295,200.404,1605.4
162998,2.36,203,284,209.087,463.2
976225,8.74,552,313,199.46,1294.4
968094,7.62,533,388,210.0,1099.1
131567,9.64,513,358,200.132,1617.5
151814,10.94,382,382,200.689,1173.5
120791,6.05,158,343,209.693,1.6
458464,6.5,106,379,209.104,98.7
736767,6.92,536,398,200.257,1469.1
996360,6.11,179,294,209.357,317.5
807941,5.34,393,392,210.0,1.6
178761,9.72,610,434,200.201,578.4
633917,18.69,377,328,199.735,810.6
863870,5.92,110,280,210.0,174.4
728941,6.35,162,352,210.0,1.6
213585,18.35,381,338,199.609,572.9
176171,6.42,538,379,200.455,771.8
595431,17.3,481,306,201.575,1512.3
61335,13.29,143,269,209.635,265.5
972856,9.6,89,406,209.246,1.6
1385,11.72,404,395,210.0,196.1
776818,12.48,419,280,209.741,159.4
195476,21.57,597,347,199.85,1657.1
110412,14.0,452,324,200.24,763.3
108991,8.91,519,327,199.422,1502.5
193864,12.5,610,323,199.974,1139.7
377902,11.38,603,345,200.399,1635.5
470356,2.77,191,408,210.0,50.7
992456,9.99,89,291,209.552,98.2
722235,5.81,203,313,210.0,272.4
568985,8.11,498,322,199.896,957.0
734524,8.01,379,293,199.786,1467.1
652490,5.99,498,361,210.0,195.7
455981,9.87,538,345,200.612,803.0
690403,5.2,162,349,210.0,1.6
232414,6.69,485,383,209.839,75.4
493122,10.03,523,338,199.518,1294.8
543876,14.95,389,382,210.0,971.7
119181,13.45,610,400,201.171,1126.3
762608,13.22,610,362,201.947,522.0
211253,9.21,361,281,209.69,467.4
81496,4.96,464,305,209.936,116.6
580392,9.03,421,291,200.581,821.1
889684,17.06,499,362,209.758,1553.6
34388,8.45,469,306,199.741,1092.2
16484,6.38,89,276,209.071,139.3
832165,9.78,417,306,200.713,1508.6
485560,13.47,610,354,200.613,965.1
754367,9.89,528,393,201.767,679.6
994707,17.32,458,363,209.514,228.0
265947,6.23,435,321,200.379,1409.6
492229,5.01,497,293,210.0,642.8
147094,4.67,257,369,210.0,84.1
482414,6.62,528,294,200.141,711.6
770812,5.85,437,408,210.0,223.7
405022,12.25,583,434,200.325,904.5
336529,6.83,89,356,210.0,5.6
951372,0.76,242,360,210.0,1.6
449296,8.02,554,314,199.294,1771.2
279113,7.13,133,366,209.733,307.5
813530,12.06,218,274,209.544,80.4
228646,0.76,190,309,210.0,293.0
468736,10.4,213,375,210.0,1.6
429650,12.77,610,362,200.503,880.9
99895,1.61,311,383,210.0,41.7
643325,2.55,482,391,200.652,1075.8
238704,10.73,567,312,199.316,944.0
165652,9.85,605,409,200.011,915.2
425351,1.99,473,291,209.61,239.0
515933,23.47,435,402,199.513,901.6
619649,16.08,431,355,199.772,1549.7
793360,9.75,500,319,201.105,1369.1
411458,13.36,610,433,201.168,460.5
854517,10.15,572,353,200.447,1078.1
73428,9.06,97,278,209.893,123.2
640061,20.12,440,288,200.208,778.3
204493,7.59,490,416,201.018,1156.3
260663,4.06,89,403,210.0,50.3
83888,7.04,366,281,209.277,435.3
734005,0.76,186,369,210.0,1.6
661005,4.88,107,289,209.597,205.8
789660,8.49,506,384,210.0,229.1
998477,5.22,471,389,209.703,227.3
100805,7.15,89,351,209.006,9.7
760168,12.79,610,381,200.522,777.6
563725,9.58,610,358,200.407,1216.0
671773,13.77,610,368,200.999,615.8
707908,4.13,458,303,209.52,336.7
708839,10.58,518,355,201.038,1055.7
592104,9.32,569,338,200.081,807.8
957735,5.84,419,367,206.183,279.7
798543,8.52,524,335,199.784,106.1
191769,0.76,311,363,210.0,19.7
995112,3.99,427,384,209.92,598.8
145349,4.91,178,402,210.0,218.7
963546,12.51,610,326,200.388,886.3
344364,13.32,610,353,201.968,1043.9
456963,12.18,390,265,208.654,414.7
721996,9.61,535,321,200.617,1558.9
407940,9.58,583,351,200.934,982.3
41817,10.58,502,375,201.159,935.7
575739,11.06,610,364,200.469,994.2
450973,0.76,194,401,210.0,1.6
355574,0.76,291,369,210.0,113.7
913483,8.08,517,311,207.478,1239.5
42741,2.12,138,294,210.0,410.6
898168,11.72,168,284,209.679,296.6
642542,0.76,218,386,209.778,233.2
965859,13.13,346,340,209.667,226.3
847106,0.76,126,296,210.0,285.2
621301,4.26,206,347,210.0,17.9
382433,19.51,505,319,204.654,1547.8
